(0, -2, 0, -2, -3, -5, -9, -4, 0)
(3, 0, 0, -1, 0, 0, -6, -2, 0)
(0, 0, -2, 3, 2, 8, 5, 2, 0)
(0, 0, -2, 3, 2, 8, 5, 2, 0)
(1, -1, 1, -1, 1, -1, 11, -1, 0)
(1, -1, 1, -1, 1, -1, 11, -1, 0)
(-3, -2, -1, -1, -2, -2, -10, 1, 0)
(0, 0, -2, -3, -2, 0, 15, -4, 0)
(-3, -1, -1, 0, -1, 1, 2, -1, 0)
(-3, -1, -1, 0, -1, 1, 2, -1, 0)
(1, 0, 2, -1, -1, 10, 16, 4, 0)
(1, 0, 2, -1, -1, 10, 16, 4, 0)
(-3, -5, 0, 0, 0, -5, 1, -3, 0)
(-3, -5, 0, 0, 0, -5, 1, -3, 0)
(-1, 1, 1, 0, -1, -2, -21, -1, 0)
(0, 1, -1, -2, -2, -5, -7, -1, 0)
(0, -2, -6, -2, -2, -5, -17, -2, 0)
(0, -2, -6, -2, -2, -5, -17, -2, 0)
(-3, -3, 3, 1, 1, -1, 1, -2, 0)
(-1, -2, -1, -2, 0, -2, 1, -1, 0)
(-2, 1, -1, -1, 1, -1, -3, -1, 0)
(-2, 1, -1, -1, 1, -1, -3, -1, 0)
(-2, 1, -1, -1, 1, -1, -3, -1, 0)
(-1, -1, -2, -5, -3, -10, -16, -4, 0)
(-1, 1, 2, -1, -1, -6, -14, -2, 0)
(-1, -3, -4, -4, -1, -2, 2, -4, 0)
(-1, 0, 1, -10, -4, 0, -4, 1, 0)
(-1, 0, -2, 5, 1, 2, 13, -1, 0)
(-1, 0, -2, 5, 1, 2, 13, -1, 0)
(-2, -1, 1, -15, 6, 1, 6, 1, 0)
(-2, -1, 1, -15, 6, 1, 6, 1, 0)
(0, 0, -2, 0, -12, -2, 6, -1, 0)
(0, -1, 0, 6, 3, -3, -10, -2, 0)
(0, -1, -1, -13, 5, -1, 0, 0, 0)
(-2, -3, -5, -1, 1, 0, -1, -2, 0)
(2, 0, 1, -3, -5, -4, -2, 0, 0)
(2, 1, -4, -2, 2, 5, 6, 1, 0)
(2, 1, -4, -2, 2, 5, 6, 1, 0)
(-1, 2, 10, 5, -19, -12, 2, -1, 0)
(1, -2, -2, -4, 5, 3, 11, 5, 0)
(-1, -4, -11, -21, -20, -8, -9, -5, 0)
(-2, -1, -4, 10, -16, -9, -9, -9, 0)
(1, 3, 3, -21, 2, -6, -8, -2, 0)
(-5, -1, 7, -34, -36, -13, -1, -5, 0)
(1, 6, 9, 34, 4, -2, -4, -3, 0)
(-10, -17, -14, -16, -17, -7, -9, -3, 0)
(-10, -17, -14, -16, -17, -7, -9, -3, 0)
(1, -4, 2, 16, 32, 64, 44, 8, 0)
(-3, -1, 2, 7, 16, -6, -25, -3, 0)
(1, 2, -11, 24, -5, 11, 6, 3, 0)
(4, 10, 10, 26, -3, -15, 11, -1, 0)
(-7, -15, -14, -43, -20, -13, -24, -8, 0)
(-1, -6, -3, -2, 23, -1, -3, -3, 0)
(1, 5, -2, 0, -2, -6, -7, 2, 0)
(0, -1, -1, -24, -13, -8, 4, -3, 0)
(2, 11, 11, 52, -3, -9, -20, 0, 0)
(3, 2, -9, 8, 11, -1, -12, 5, 0)
(3, 2, -9, 8, 11, -1, -12, 5, 0)
(0, 3, 10, 20, 3, -4, -1, -1, 0)
(-2, -6, -8, 12, 0, -4, 28, -3, 0)
