(-1, -2, -2, -1, -1, 4, 27, 3, 0)
(2, 8, 1, 2, 6, 11, 11, 2, 0)
(2, 8, 1, 2, 6, 11, 11, 2, 0)
(-2, -8, 0, -1, -3, -5, 31, -5, 0)
(-2, -8, 0, -1, -3, -5, 31, -5, 0)
(-1, 2, 0, -2, -2, -3, -32, 0, 0)
(0, 7, 3, 3, 0, -2, -19, 1, 0)
(-1, -2, -1, 0, -3, -10, -13, -4, 0)
(-1, -2, 1, -3, 0, 4, 13, 1, 0)
(-1, 2, 0, 1, -3, -1, -2, 0, 0)
(0, -5, -4, -1, -1, -2, -44, -2, 0)
(-3, 0, -3, -4, -3, 0, -7, -1, 0)
(-1, 4, 1, 0, -2, -6, -14, -3, 0)
(-1, -10, -3, -1, -1, -3, -16, -2, 0)
(0, 0, -3, -6, -3, -8, -18, -2, 0)
(0, 1, -1, 2, 4, 4, -35, 3, 0)
(-1, -4, 0, -1, -3, -4, -27, -4, 0)
(-1, -4, 0, -1, -3, -4, -27, -4, 0)
(-5, -8, -5, -3, 0, -3, 23, -2, 0)
(1, -1, 0, -1, 0, 1, 4, 1, 0)
(3, 4, 1, 3, -5, 0, 33, 1, 0)
(1, 2, 1, 2, -1, 4, 7, -1, 0)
(-1, -3, 1, 5, 5, 3, -1, -1, 0)
(-1, -3, 1, 5, 5, 3, -1, -1, 0)
(-1, -3, 1, 5, 5, 3, -1, -1, 0)
(0, -6, -1, -10, 0, -1, 5, -2, 0)
(0, -6, -1, -10, 0, -1, 5, -2, 0)
(0, -3, 12, -2, -4, 1, 2, 1, 0)
(-6, -3, -39, -13, 1, -2, -8, 0, 0)
(6, -2, -3, -9, -12, -13, -3, -2, 0)
(6, -2, -3, -9, -12, -13, -3, -2, 0)
(-7, -6, 2, -4, 7, 4, -3, -2, 0)
(6, 7, -2, 5, -9, -8, -2, -3, 0)
(-9, -4, 0, -16, -24, -9, -35, -11, 0)
(8, -2, 6, -6, 7, 0, 0, 16, 0)
(1, 13, 3, -1, -6, -2, 11, -4, 0)
(1, 13, 3, -1, -6, -2, 11, -4, 0)
(1, 6, 0, 11, 10, 7, -2, 4, 0)
(8, 5, 33, -1, -49, -11, 6, 5, 0)
(-2, 5, -43, -48, -10, -12, -8, -5, 0)
(-1, -3, 6, 57, 33, -3, 0, 1, 0)
(-1, 1, 6, -19, -42, -13, -4, 0, 0)
(-2, 3, -5, 40, 39, 4, -13, -3, 0)
(-13, -25, -14, -9, 10, -1, -6, -8, 0)
(-4, -11, 14, 14, 0, 6, 9, -1, 0)
(-4, -11, 14, 14, 0, 6, 9, -1, 0)
(14, -4, -5, -9, 19, -3, -50, 43, 0)
(14, -4, -5, -9, 19, -3, -50, 43, 0)
(51, 27, 56, 36, -19, -86, -15, -2, 0)
(-37, -35, -6, -23, -2, 25, -7, -25, 0)
(-79, 53, 25, -16, -6, -32, -63, -32, 0)
(-79, 53, 25, -16, -6, -32, -63, -32, 0)
(-43, 27, -11, -16, -8, 0, 57, -39, 0)
(21, -43, 5, 10, 12, 9, 14, 26, 0)
(8, -35, -29, -15, -10, -19, -27, 9, 0)
(-4, 18, 16, 0, 1, -5, 4, 6, 0)
(28, 33, -21, -12, -4, -6, 21, 27, 0)
(21, -56, 8, 6, 0, -5, -23, 13, 0)
(18, -2, -3, -11, 5, -9, -5, 0, 0)
(14, 19, 19, 1, 4, 20, -6, 14, 0)
(-9, 11, 11, -19, -11, 0, -10, -20, 0)
(10, -95, -4, 14, 18, 5, 2, 0, 0)
(-8, -24, -11, -118, -71, -10, -5, -5, 0)
(-8, -24, -11, -118, -71, -10, -5, -5, 0)
(-5, 59, 25, -7, -17, -12, -9, 2, 0)
(5, 31, -21, -4, 0, 4, 12, 3, 0)
(0, 29, 23, -28, -34, -5, -13, -6, 0)
(3, 23, 11, -2, -3, -7, 0, 7, 0)
(3, 14, -20, -17, -13, -3, -7, 2, 0)
(-3, 11, 10, 11, 14, 10, 3, 1, 0)
(1, 15, -8, 0, -1, -2, 5, 2, 0)
(3, -1, -17, -4, 8, 3, 4, 4, 0)
(-3, 0, 3, -3, -12, -4, -6, -3, 0)
(-6, -6, -12, -7, -1, 2, -1, 0, 0)
(9, -3, -15, 7, -3, -1, 2, 1, 0)
(-4, -3, -3, 11, 8, -2, -1, 1, 0)
(-1, 0, 7, 52, 52, 9, 0, 0, 0)
(0, -2, 23, -9, 8, -1, -5, 0, 0)
(1, -6, 1, -12, -8, 5, 1, -1, 0)
(1, -6, 1, -12, -8, 5, 1, -1, 0)
(7, 1, -2, 22, 80, 27, 9, 3, 0)
(6, 8, -9, 11, 14, 8, 4, 7, 0)
(6, 8, -9, 11, 14, 8, 4, 7, 0)
(-11, -31, -12, -4, -14, 4, 9, -1, 0)
(21, 8, 6, -5, -16, 2, 24, 13, 0)
(-21, -11, 4, -12, 10, 4, 6, -4, 0)
(9, -14, -21, -66, -32, -11, 41, 3, 0)
(-10, -39, -18, -27, -2, 12, 48, -48, 0)
(-9, -36, -25, -9, 3, -5, 34, -11, 0)
(9, -32, 0, -12, 13, 26, 53, 82, 0)
(-21, -18, -17, -17, -37, -10, 59, -55, 0)
(-38, -10, -32, 38, 54, 24, 52, -32, 0)
(-6, -3, -21, -42, -16, -102, -103, 58, 0)
