(3, 5, -3, -3, -1, -1, -70, 1, 0)
(1, -9, -3, -4, -2, -2, -39, -2, 0)
(1, -9, -3, -4, -2, -2, -39, -2, 0)
(3, 11, -3, -1, 0, -7, -7, -4, 0)
(3, 11, -3, -1, 0, -7, -7, -4, 0)
(0, -2, -3, -1, -2, -14, -24, -4, 0)
(2, 3, 3, 2, 4, 23, 101, 6, 0)
(0, 0, -4, 1, 4, 5, 6, 1, 0)
(-2, -7, -4, -5, -4, -8, -33, -4, 0)
(-1, 6, -3, -2, -3, -4, 95, 0, 0)
(-4, -5, -2, -3, -1, 5, -11, -3, 0)
(-4, -4, 0, -5, -1, 0, 59, -5, 0)
(-4, -4, 0, -5, -1, 0, 59, -5, 0)
(-2, -3, -2, 2, -1, -19, -67, -3, 0)
(-1, 1, 1, 2, 4, 14, 49, 2, 0)
(-1, 1, 1, 2, 4, 14, 49, 2, 0)
(1, 3, 2, 0, -4, -17, -21, -5, 0)
(-2, -6, -2, 0, 0, 11, 10, 1, 0)
(-2, -6, -2, 0, 0, 11, 10, 1, 0)
(0, 5, 4, -1, 0, -1, 8, 1, 0)
(1, 5, -2, -3, 2, 2, 23, 1, 0)
(-1, 0, 3, -1, 1, 5, 30, 4, 0)
(1, 1, -3, -1, -2, 2, -10, 1, 0)
(-3, -2, -1, 3, -2, -1, 48, -5, 0)
(1, -2, 0, 4, 5, 6, -15, 1, 0)
(-1, -2, -1, -1, -2, -7, -14, -2, 0)
(-1, -2, -1, -1, -2, -7, -14, -2, 0)
(-2, 2, 6, 1, -7, -3, -13, -3, 0)
(-2, 2, 6, 1, -7, -3, -13, -3, 0)
(0, 2, 0, 1, 4, -1, -13, -1, 0)
(-1, -4, 0, 2, -4, -2, 1, 0, 0)
(-2, -4, -3, -1, -1, 0, 7, 0, 0)
(2, -1, -2, -1, -2, -3, 6, 0, 0)
(-1, 0, 1, 1, -1, 1, 9, -3, 0)
(-3, -1, 0, -1, -3, -4, -17, -2, 0)
(-3, -9, -10, -9, -6, -5, 1, -3, 0)
(-6, 0, -1, -5, -9, -3, 2, -3, 0)
(6, 6, -5, -5, 21, 4, 0, 2, 0)
(6, 6, -5, -5, 21, 4, 0, 2, 0)
(4, -8, 2, 2, -16, -5, -5, 0, 0)
(4, -8, 2, 2, -16, -5, -5, 0, 0)
(4, -3, 6, 39, 25, -5, 0, -4, 0)
(-2, -3, -15, -14, -7, -4, -1, 0, 0)
(-2, 6, 7, -2, -8, 1, -2, -2, 0)
(7, 1, 3, 16, 21, 3, 1, 3, 0)
(-3, 0, -3, -6, -12, -2, -3, 0, 0)
(-3, 0, -3, -6, -12, -2, -3, 0, 0)
(3, -2, -2, -7, -10, -4, -3, 0, 0)
(-5, -4, -6, -14, -7, -3, -1, -3, 0)
(0, -3, 3, -3, 8, 1, -2, 1, 0)
(0, 10, -7, 2, 1, 2, -2, -1, 0)
(-3, -1, 40, 0, -3, 1, 0, 0, 0)
(-5, 2, -43, 10, 5, 0, -1, -3, 0)
(-2, 0, 26, 11, 6, 3, -2, 0, 0)
(3, -5, -18, 8, 5, 0, 0, 0, 0)
(2, -3, 30, 0, 9, 8, -25, 1, 0)
(1, -5, 21, 6, 2, 1, 9, -1, 0)
(5, -1, 6, -9, -7, -17, -35, -2, 0)
(5, -1, 6, -9, -7, -17, -35, -2, 0)
(-3, 2, 55, 12, 1, -11, 27, -3, 0)
(7, -3, 11, 17, 7, 4, -3, 1, 0)
(-1, 11, 51, 24, 7, -5, -20, -6, 0)
(-4, -16, -34, -35, -16, 0, 9, 0, 0)
(-6, -4, 47, 11, 2, -3, -7, -3, 0)
(-3, 1, 1, -9, -2, 6, 14, 0, 0)
(1, 3, 14, 15, 15, 4, -4, -1, 0)
(5, -1, -19, 3, 7, -2, -13, 2, 0)
(2, 11, 67, 1, -2, -6, -1, -3, 0)
(6, 20, -8, 14, 6, 5, 23, 1, 0)
(5, -5, 19, 11, 3, 1, -9, -1, 0)
(3, 3, 6, 10, -3, -13, -31, -3, 0)
(-6, -9, 1, 4, -6, -4, 8, 0, 0)
(-2, -16, -11, -27, -1, 4, 4, 0, 0)
(-1, -2, -7, -12, -10, -4, -2, -3, 0)
(0, 10, 40, 18, -2, -5, -7, 1, 0)
(-2, -4, -53, -8, -15, 4, 6, 0, 0)
(-6, -14, -46, -32, 0, 5, -3, 1, 0)
(-6, -14, -46, -32, 0, 5, -3, 1, 0)
(-4, -2, 3, -2, -2, -3, 4, -1, 0)
(-5, -12, -24, -7, 9, 2, -3, -1, 0)
(0, 1, -9, 11, 2, -5, -4, -1, 0)
(-3, -10, -39, -24, -8, 5, 16, -2, 0)
(-3, -10, -39, -24, -8, 5, 16, -2, 0)
(-3, -10, -39, -24, -8, 5, 16, -2, 0)
(-2, -1, 2, -3, -3, -5, -3, 1, 0)
(-1, 2, -6, 24, 13, -2, -4, 0, 0)
(-1, -4, 1, 10, -3, 0, 0, -4, 0)
(3, 8, 4, -13, -21, -7, -4, 2, 0)
(7, 4, 1, 8, 13, 7, 1, 2, 0)
(0, -2, -15, 4, 7, 1, -2, -2, 0)
(0, 13, 11, -3, -5, 1, 1, -7, 0)
(-11, -4, 1, 5, 3, 2, 2, 4, 0)
(-17, 1, -14, 18, 14, 1, -5, -6, 0)
(-17, 1, -14, 18, 14, 1, -5, -6, 0)
(-17, 1, -14, 18, 14, 1, -5, -6, 0)
(62, -35, -32, -24, -13, -2, -15, -10, 0)
(62, -35, -32, -24, -13, -2, -15, -10, 0)
