(0, -4, -1, 5, 4, 10, 75, 4, 0)
(-5, -4, -5, -5, -3, -14, -46, -5, 0)
(-5, -4, -5, -5, -3, -14, -46, -5, 0)
(3, 2, -3, 1, 2, -8, -38, 0, 0)
(0, -1, 5, 4, -2, -12, -41, 0, 0)
(0, -1, 5, 4, -2, -12, -41, 0, 0)
(0, -2, -3, 0, -4, -8, 19, 0, 0)
(0, 1, -1, -3, -1, 3, 7, 0, 0)
(1, 2, 1, 4, 1, -12, -35, -2, 0)
(-3, -2, -5, -2, -3, -7, -40, -4, 0)
(-2, -1, -2, 3, -7, -9, 33, -7, 0)
(-2, -1, -2, 3, -7, -9, 33, -7, 0)
(-2, -2, 1, 3, 0, 7, 51, 0, 0)
(1, 1, 0, 1, -1, 2, 2, 0, 0)
(1, 1, 0, 1, -1, 2, 2, 0, 0)
(1, 4, 5, -2, 1, -4, 39, -1, 0)
(-3, -5, -4, -4, 0, 9, -32, 2, 0)
(-3, -5, -4, -4, 0, 9, -32, 2, 0)
(5, 2, -1, -3, -2, 4, 16, 1, 0)
(7, 7, 3, 5, 3, 0, 36, 2, 0)
(7, 7, 3, 5, 3, 0, 36, 2, 0)
(-3, -5, -1, -4, -5, -8, -30, -2, 0)
(3, 6, 2, 0, 0, 2, 1, 2, 0)
(-5, -6, 3, 0, 1, 11, 1, 2, 0)
(2, -2, -2, -2, 3, 13, 34, 3, 0)
(2, -2, -2, -2, 3, 13, 34, 3, 0)
(-6, -5, -6, -3, -8, -30, -39, -8, 0)
(4, -10, 0, -4, -2, -5, -11, -5, 0)
(4, -10, 0, -4, -2, -5, -11, -5, 0)
(-2, -2, -2, -2, -3, -3, -8, -3, 0)
(-1, 0, 1, -2, 1, 11, 35, 2, 0)
(-1, 0, 1, -2, 1, 11, 35, 2, 0)
(2, 6, 2, 18, 28, 15, -1, 4, 0)
(-1, -3, 2, -18, -20, -6, 6, -3, 0)
(1, -5, -2, 61, 12, 1, -2, 1, 0)
(1, 7, -1, 13, -13, -1, 2, 0, 0)
(0, 6, -9, -7, 0, 1, -1, -2, 0)
(0, 6, -9, -7, 0, 1, -1, -2, 0)
(-1, -1, 0, -27, -41, -22, -7, -1, 0)
(-4, -3, -3, -2, -13, -25, -6, -7, 0)
(9, 16, 3, -13, -25, -10, -4, -1, 0)
(1, -5, 4, 35, 19, 3, 0, 3, 0)
(-6, -4, 3, -5, -6, 4, 1, -2, 0)
(-6, -4, 3, -5, -6, 4, 1, -2, 0)
(-3, -4, -6, 31, 81, 10, -4, -1, 0)
(2, -6, 4, 3, -4, -4, 4, -2, 0)
(0, -10, 0, -10, -19, -3, -7, 4, 0)
(-6, 7, -3, 9, -2, 0, -7, -5, 0)
(4, 15, 16, 17, 4, 10, 15, 1, 0)
(4, 15, 16, 17, 4, 10, 15, 1, 0)
(-14, -31, -55, -45, -23, -5, -10, -10, 0)
(23, 18, -3, -4, -2, -18, -10, 13, 0)
(1, -1, 14, -2, 2, 23, 20, 14, 0)
(14, 11, 7, 24, 2, -14, -5, -10, 0)
(6, 9, 17, -12, -17, -22, -23, -17, 0)
