(-4, 1, -5, -5, -6, -28, -20, -11, 0)
(1, 3, 3, 2, -1, -13, -115, 0, 0)
(0, -3, 4, 2, 2, 22, -31, 5, 0)
(-10, -12, -3, -5, -12, -39, 77, -25, 0)
(1, -1, -7, 1, -4, -24, -32, -6, 0)
(-2, -4, -1, -1, 4, -2, -108, -2, 0)
(-1, -11, -3, -2, -2, -9, -26, 5, 0)
(-1, -11, -3, -2, -2, -9, -26, 5, 0)
(-10, 11, -2, -3, 1, -1, -45, 2, 0)
(2, 4, 3, 0, -3, 4, 16, 2, 0)
(1, 4, -3, -1, -1, 11, 105, 7, 0)
(1, 4, -3, -1, -1, 11, 105, 7, 0)
(-5, -2, -8, -5, -7, -27, -41, -18, 0)
(3, 3, 1, 3, 3, 3, 14, 5, 0)
(-3, -5, -2, -8, -4, -2, 41, -2, 0)
(-1, -11, -4, -1, -2, -7, -66, -4, 0)
(-3, -4, 3, 0, 1, 7, 103, -7, 0)
(1, 9, 3, -1, -4, -9, -16, -1, 0)
(3, 10, 2, -1, 1, 10, 4, 3, 0)
(3, 10, 2, -1, 1, 10, 4, 3, 0)
(-3, -4, -2, -6, -2, -4, -16, -2, 0)
(1, 8, 0, 0, 1, 3, -16, 2, 0)
(1, -7, -6, -8, -9, -13, -44, -3, 0)
(2, 3, 2, -5, 1, 18, 32, 7, 0)
(6, -1, 1, 1, 1, 3, -21, 2, 0)
(6, -1, 1, 1, 1, 3, -21, 2, 0)
(-3, -2, -1, 1, 2, 6, -17, 2, 0)
(0, 1, -1, 3, 0, 5, -1, 2, 0)
(6, -9, -1, 3, 2, 4, -36, 9, 0)
(-2, -2, -1, -1, 0, -7, -9, -5, 0)
(-2, 0, 1, 2, 1, 12, 50, 6, 0)
(-2, 0, 1, 2, 1, 12, 50, 6, 0)
(0, 3, -1, -1, -3, -9, -13, -3, 0)
(0, 3, -1, -1, -3, -9, -13, -3, 0)
(2, -4, -4, 0, -3, -2, 48, -3, 0)
(5, -6, -6, -5, -4, -4, 79, -3, 0)
(5, -6, -6, -5, -4, -4, 79, -3, 0)
(5, -6, -6, -5, -4, -4, 79, -3, 0)
(-12, -9, 2, 1, 1, 0, -13, -3, 0)
(-12, -9, 2, 1, 1, 0, -13, -3, 0)
(0, -2, -2, -1, -3, -7, -48, 0, 0)
(-3, -8, -2, -2, -1, -2, 26, -4, 0)
(-3, -8, -2, -2, -1, -2, 26, -4, 0)
(-2, -3, -3, 0, -4, -14, -70, -2, 0)
(-4, -6, -1, -3, -3, -5, 11, -4, 0)
(-4, -6, -1, -3, -3, -5, 11, -4, 0)
(5, 1, -4, -6, 6, 14, 62, 5, 0)
(2, 2, -3, 0, -1, 2, 13, 0, 0)
(3, 0, 0, 2, 1, 1, 11, 2, 0)
(-3, 1, -1, -4, -2, -6, 16, -1, 0)
(-3, 1, -1, -4, -2, -6, 16, -1, 0)
(1, -1, 0, 0, -2, -4, -17, -3, 0)
(-2, 0, 4, -2, -1, -5, -15, 0, 0)
(-2, 0, 4, -2, -1, -5, -15, 0, 0)
(1, -2, -1, 3, 0, -1, 13, -1, 0)
(-1, -1, 0, -10, 2, 5, 16, 0, 0)
(-1, -1, 0, -10, 2, 5, 16, 0, 0)
(-3, 1, -4, -22, -5, -5, -7, -3, 0)
(6, 1, -5, 3, 0, 4, 3, -1, 0)
(6, 17, 3, 0, 8, 7, 15, 1, 0)
(-5, -5, 0, 1, -7, 2, 1, -4, 0)
(-1, 0, 2, -18, -24, -7, -5, 0, 0)
(-1, 0, 2, -18, -24, -7, -5, 0, 0)
(3, -2, 5, 14, 25, 4, 0, 0, 0)
(-2, -5, -13, -25, 3, 1, 4, 0, 0)
(-2, -5, -13, -25, 3, 1, 4, 0, 0)
