[-28.5625, 25.125, -16.0]
[34.75, -24.875, -0.3125]
[39.125, -23.75, 2.125]
[39.125, -23.75, 2.125]
[61.1875, -18.0, 6.4375]
[75.0625, -15.0625, 17.5625]
[82.0625, -16.5625, 34.5625]
[82.0625, -16.5625, 34.5625]
[93.375, -17.8125, 56.5625]
[93.375, -17.8125, 56.5625]
[93.375, -17.8125, 56.5625]
[117.8125, -10.75, 93.125]
[147.125, 11.0625, 126.0]
[147.125, 11.0625, 126.0]
[147.125, 11.0625, 126.0]
[147.125, 11.0625, 126.0]
[155.125, 47.625, 180.4375]
[155.125, 47.625, 180.4375]
[152.0, 61.25, 228.125]
[152.0, 61.25, 228.125]
[105.0, 70.75, 248.8125]
[105.0, 70.75, 248.8125]
[71.375, 83.8125, 266.375]
[78.75, 100.875, 278.0625]
[78.75, 100.875, 278.0625]
[78.75, 100.875, 278.0625]
[71.4375, 106.375, 272.625]
[71.4375, 106.375, 272.625]
[48.6875, 99.1875, 241.1875]
[48.6875, 99.1875, 241.1875]
[20.375, 87.0625, 211.0]
[20.375, 87.0625, 211.0]
[20.125, 81.8125, 187.6875]
[20.125, 81.8125, 187.6875]
[19.0625, 79.8125, 155.5]
[19.0625, 79.8125, 155.5]
[-6.8125, 63.9375, 120.1875]
[-6.8125, 63.9375, 120.1875]
[-23.0, 43.5625, 82.8125]
[-23.0, 43.5625, 82.8125]
[-23.0, 43.5625, 82.8125]
[-37.4375, 8.625, 7.1875]
[-37.4375, 8.625, 7.1875]
[-37.4375, 8.625, 7.1875]
[-52.75, -10.125, -36.0]
[-52.75, -10.125, -36.0]
[-52.75, -10.125, -36.0]
[-62.5625, -29.0, -79.875]
[-74.0, -51.25, -123.0]
[-74.0, -51.25, -123.0]
[-74.0, -51.25, -123.0]
[-74.0, -51.25, -123.0]
[-74.0, -51.25, -123.0]
[-109.3125, -91.0, -246.5]
[-109.3125, -91.0, -246.5]
[-109.3125, -91.0, -246.5]
[-109.3125, -91.0, -246.5]
[-141.25, -102.25, -371.6875]
[-141.25, -102.25, -371.6875]
[-155.125, -101.3125, -394.3125]
[-155.125, -101.3125, -394.3125]
[-152.1875, -101.3125, -372.9375]
[-126.125, -79.625, -349.75]
[-126.125, -79.625, -349.75]
[-75.25, -56.8125, -300.875]
[59.9375, -35.125, -244.1875]
[59.9375, -35.125, -244.1875]
[32.1875, -26.875, -145.25]
[32.1875, -26.875, -145.25]
[32.1875, -26.875, -145.25]
[-69.75, -9.625, -70.75]
[-69.75, -9.625, -70.75]
[-52.6875, 15.8125, -30.875]
[-52.6875, 15.8125, -30.875]
[-26.8125, 22.8125, -1.0625]
[-26.8125, 22.8125, -1.0625]
[-17.3125, 18.5625, 18.5625]
[-11.9375, 13.75, 33.0]
[-11.9375, 13.75, 33.0]
[-11.9375, 13.75, 33.0]
[-1.375, 11.375, 39.25]
[6.3125, 11.0625, 39.375]
[6.3125, 11.0625, 39.375]
[3.8125, 11.6875, 36.1875]
[3.8125, 11.6875, 36.1875]
[3.0625, 14.6875, 33.5]
[3.0625, 14.6875, 33.5]
[3.0625, 14.6875, 33.5]
[3.4375, 16.375, 31.75]
[3.4375, 16.375, 31.75]
[3.4375, 16.375, 31.75]
[-9.25, 17.125, 34.0625]
[-9.25, 17.125, 34.0625]
[0.1875, 19.25, 37.5]
[11.625, 19.3125, 46.0625]
[11.625, 19.3125, 46.0625]
[21.1875, 19.0625, 49.6875]
[21.1875, 19.0625, 49.6875]
[21.1875, 19.0625, 49.6875]
[21.5625, 15.5, 46.75]
[22.125, 13.875, 42.9375]
[22.125, 13.875, 42.9375]
[22.125, 13.875, 42.9375]
[26.25, 12.1875, 43.75]
[30.4375, 12.125, 42.1875]
[30.4375, 12.125, 42.1875]
[30.4375, 12.125, 42.1875]
[30.4375, 12.125, 42.1875]
[30.4375, 12.125, 42.1875]
[37.125, 16.625, 25.9375]
[38.625, 15.5, 16.1875]
[38.625, 15.5, 16.1875]
[38.625, 15.5, 16.1875]
[38.625, 15.5, 16.1875]
[27.5, 2.6875, 1.75]
[27.5, 2.6875, 1.75]
[27.5, 2.6875, 1.75]
[22.8125, -2.6875, -10.3125]
[22.8125, -2.6875, -10.3125]
[22.8125, -2.6875, -10.3125]
[22.8125, -2.6875, -10.3125]
[22.8125, -2.6875, -10.3125]
[-13.6875, -19.375, -33.6875]
[-13.6875, -19.375, -33.6875]
[-13.6875, -19.375, -33.6875]
[-13.6875, -19.375, -33.6875]
[-14.25, -19.1875, -43.125]
[-14.25, -19.1875, -43.125]
[-19.875, -20.25, -44.25]
[-19.875, -20.25, -44.25]
[-19.875, -20.25, -44.25]
[-19.875, -20.25, -44.25]
[-32.125, -18.9375, -49.25]
[-32.125, -18.9375, -49.25]
[-37.3125, -15.4375, -48.4375]
[-37.3125, -15.4375, -48.4375]
[-37.3125, -15.4375, -48.4375]
[-37.3125, -15.4375, -48.4375]
[-40.75, -2.0625, -36.6875]
[-40.75, -2.0625, -36.6875]
[-40.75, -2.0625, -36.6875]
[-40.75, -2.0625, -36.6875]
[-40.75, -2.0625, -36.6875]
[-49.25, 13.75, -21.4375]
[-49.25, 13.75, -21.4375]
[-49.25, 13.75, -21.4375]
[-51.125, 20.8125, -15.3125]
[-51.125, 20.8125, -15.3125]
[-51.125, 20.8125, -15.3125]
[-51.125, 20.8125, -15.3125]
[-44.6875, 26.0, -6.4375]
[-41.1875, 25.4375, -4.8125]
[-41.1875, 25.4375, -4.8125]
[-41.1875, 25.4375, -4.8125]
[-41.1875, 25.4375, -4.8125]
[-35.6875, 24.5, -3.25]
[-35.6875, 24.5, -3.25]
[-35.6875, 24.5, -3.25]
[-33.0625, 24.0625, -2.375]
[-33.0625, 24.0625, -2.375]
[-33.0625, 24.0625, -2.375]
[-33.0625, 24.0625, -2.375]
[-33.0625, 24.0625, -2.375]
[-14.5625, 16.0, 1.25]
[-14.5625, 16.0, 1.25]
[-14.5625, 16.0, 1.25]
[-14.5625, 16.0, 1.25]
[-6.3125, 7.125, -1.8125]
[-6.3125, 7.125, -1.8125]
[-2.0625, 4.6875, -2.375]
[-2.0625, 4.6875, -2.375]
[-2.0625, 4.6875, -2.375]
[-2.0625, 4.6875, -2.375]
[0.5, 0.4375, -1.8125]
[0.5, 0.4375, -1.8125]
[0.625, -1.0625, -2.625]
[0.625, -1.0625, -2.625]
[0.625, -1.0625, -2.625]
[0.625, -1.0625, -2.625]
[0.625, -1.0625, -2.625]
[0.625, -1.0625, -2.625]
[6.0625, -2.125, -2.1875]
[6.0625, -2.125, -2.1875]
[6.0625, -2.125, -2.1875]
[9.4375, -8.8125, -1.1875]
[9.4375, -8.8125, -1.1875]
[9.4375, -8.8125, -1.1875]
[12.875, -7.8125, -1.5625]
[12.875, -7.8125, -1.5625]
[12.875, -7.8125, -1.5625]
[12.875, -7.8125, -1.5625]
[16.0625, -6.625, -7.1875]
[15.6875, -7.1875, -12.8125]
[15.6875, -7.1875, -12.8125]
[15.6875, -7.1875, -12.8125]
[15.6875, -7.1875, -12.8125]
[25.875, -10.1875, -20.5]
[25.875, -10.1875, -20.5]
[34.25, -17.6875, -21.0625]
[34.25, -17.6875, -21.0625]
[34.25, -17.6875, -21.0625]
[34.25, -17.6875, -21.0625]
[55.125, -34.5, -12.75]
[55.125, -34.5, -12.75]
[70.75, -31.9375, 0.625]
[70.75, -31.9375, 0.625]
[70.75, -31.9375, 0.625]
[70.75, -31.9375, 0.625]
[111.375, -4.75, 54.0]
[111.375, -4.75, 54.0]
[132.125, 8.0625, 85.5625]
[132.125, 8.0625, 85.5625]
[132.125, 8.0625, 85.5625]
[132.125, 8.0625, 85.5625]
[132.125, 8.0625, 85.5625]
[132.125, 8.0625, 85.5625]
[108.3125, 36.3125, 198.75]
[108.3125, 36.3125, 198.75]
[108.3125, 36.3125, 198.75]
[108.3125, 36.3125, 198.75]
[108.3125, 36.3125, 198.75]
[88.625, 54.625, 279.6875]
[88.625, 54.625, 279.6875]
[102.4375, 61.8125, 292.375]
[102.4375, 61.8125, 292.375]
[95.75, 72.8125, 298.25]
[95.75, 72.8125, 298.25]
[95.75, 72.8125, 298.25]
[70.0625, 61.875, 284.1875]
[70.0625, 61.875, 284.1875]
[70.0625, 61.875, 284.1875]
[70.0625, 61.875, 284.1875]
[70.0625, 61.875, 284.1875]
[70.0625, 61.875, 284.1875]
[57.5, 53.5625, 224.375]
[57.5, 53.5625, 224.375]
[57.5, 53.5625, 224.375]
[57.5, 53.5625, 224.375]
[1.9375, 29.9375, 96.875]
[1.9375, 29.9375, 96.875]
[1.9375, 29.9375, 96.875]
[1.9375, 29.9375, 96.875]
[-12.5, 19.6875, 55.8125]
[-12.5, 19.6875, 55.8125]
[-47.8125, -6.625, -34.0625]
[-47.8125, -6.625, -34.0625]
[-61.75, -19.375, -81.3125]
[-61.75, -19.375, -81.3125]
[-61.75, -19.375, -81.3125]
[-61.75, -19.375, -81.3125]
[-100.4375, -54.6875, -179.375]
[-100.4375, -54.6875, -179.375]
[-128.75, -69.3125, -239.9375]
[-128.75, -69.3125, -239.9375]
[-128.75, -69.3125, -239.9375]
[-159.75, -65.5625, -336.0]
[-159.75, -65.5625, -336.0]
[-159.75, -65.5625, -336.0]
[-184.875, -71.0, -363.0]
[-184.875, -71.0, -363.0]
[-184.875, -71.0, -363.0]
[-184.875, -71.0, -363.0]
[-184.875, -71.0, -363.0]
[-184.875, -71.0, -363.0]
[-139.9375, -21.0, -298.3125]
[-139.9375, -21.0, -298.3125]
[-139.9375, -21.0, -298.3125]
[18.8125, -1.5, -156.5]
[18.8125, -1.5, -156.5]
[-52.125, -1.0, -98.75]
[-52.125, -1.0, -98.75]
[-52.125, -1.0, -98.75]
[-52.125, -1.0, -98.75]
[1.3125, 16.625, -18.125]
[1.3125, 16.625, -18.125]
[4.75, 13.9375, 6.5625]
[4.75, 13.9375, 6.5625]
[4.75, 13.9375, 6.5625]
[4.75, 13.9375, 6.5625]
[4.75, 13.9375, 6.5625]
[8.8125, 11.75, 38.8125]
[13.75, 14.4375, 43.4375]
[13.75, 14.4375, 43.4375]
[13.75, 14.4375, 43.4375]
[13.75, 14.4375, 43.4375]
[2.5625, 20.375, 43.375]
[2.5625, 20.375, 43.375]
[-8.9375, 24.125, 43.25]
[-8.9375, 24.125, 43.25]
[-8.9375, 24.125, 43.25]
[-8.9375, 24.125, 43.25]
[-8.9375, 24.125, 43.25]
[9.4375, 26.75, 45.5]
[9.4375, 26.75, 45.5]
[14.625, 21.0625, 47.25]
[21.75, 16.5625, 45.1875]
[21.75, 16.5625, 45.1875]
[21.75, 16.5625, 45.1875]
[34.1875, 12.875, 38.25]
[34.1875, 12.875, 38.25]
[38.75, 11.625, 33.75]
[42.5, 9.9375, 31.25]
[42.5, 9.9375, 31.25]
[44.25, 5.125, 23.6875]
[44.25, 5.125, 23.6875]
[44.25, 5.125, 23.6875]
[31.5, -1.625, 10.9375]
[31.5, -1.625, 10.9375]
[18.4375, -6.1875, -0.625]
[18.4375, -6.1875, -0.625]
[13.0625, -5.0625, -11.5]
[9.8125, -5.1875, -23.25]
[9.8125, -5.1875, -23.25]
[-2.75, -9.8125, -36.25]
[-2.75, -9.8125, -36.25]
[-20.5, -15.125, -46.0]
[-20.5, -15.125, -46.0]
[-20.5, -15.125, -46.0]
[-24.3125, -12.9375, -47.6875]
[-24.3125, -12.9375, -47.6875]
[-21.0, -4.5625, -46.4375]
[-21.0, -4.5625, -46.4375]
[-38.0625, -2.875, -53.25]
[-38.0625, -2.875, -53.25]
[-38.0625, -2.875, -53.25]
[-48.25, -5.25, -53.3125]
[-50.5, 0.75, -51.5625]
[-50.5, 0.75, -51.5625]
[-50.5, 0.75, -51.5625]
[-46.625, 7.375, -45.5]
[-46.625, 7.375, -45.5]
[-42.625, 11.5625, -39.25]
[-47.0, 10.875, -34.125]
[-47.0, 10.875, -34.125]
[-51.875, 11.0, -30.3125]
[-51.875, 11.0, -30.3125]
[-49.0, 13.3125, -25.6875]
[-49.0, 13.3125, -25.6875]
[-48.6875, 15.0, -18.375]
[-48.6875, 15.0, -18.375]
[-41.0, 16.3125, -11.75]
[-41.0, 16.3125, -11.75]
[-38.5625, 15.5, -7.9375]
[-40.1875, 15.25, -7.0]
[-40.1875, 15.25, -7.0]
[-40.1875, 15.25, -7.0]
[-38.25, 15.5625, -6.5]
[-38.25, 15.5625, -6.5]
[-38.25, 15.5625, -6.5]
[-35.5625, 16.0625, -4.75]
[-36.625, 16.375, -1.5625]
[-36.625, 16.375, -1.5625]
[-36.625, 16.1875, -0.375]
[-36.625, 16.1875, -0.375]
[-31.75, 15.5, -0.0625]
[-31.75, 15.5, -0.0625]
[-26.0, 14.25, -1.625]
[-26.0, 14.25, -1.625]
[-26.0, 14.25, -1.625]
[-21.0, 12.875, -2.0]
[-21.0, 12.875, -2.0]
[-12.25, 8.375, 1.3125]
[-12.25, 8.375, 1.3125]
[-7.4375, 6.625, 0.625]
[-7.4375, 6.625, 0.625]
[-7.4375, 6.625, 0.625]
[-4.0625, 4.3125, -0.1875]
[-4.0625, 4.3125, -0.1875]
[-3.125, 0.8125, -0.125]
[-3.125, 0.8125, -0.125]
[0.5, -0.1875, 0.625]
[3.5625, 0.9375, 2.25]
[3.0625, 3.0, 3.375]
[3.0625, 3.0, 3.375]
[3.0625, 3.0, 3.375]
[3.1875, 1.8125, 5.0625]
[3.1875, 1.8125, 5.0625]
[3.1875, 1.8125, 5.0625]
[4.375, -1.25, 6.375]
[9.9375, -4.1875, 7.5]
[9.9375, -4.1875, 7.5]
[15.6875, -7.5, 8.3125]
[15.6875, -7.5, 8.3125]
[22.0625, -10.5, 8.75]
[27.5, -11.1875, 8.375]
[27.5, -11.1875, 8.375]
[27.5, -11.1875, 8.375]
[30.4375, -10.5, 9.625]
[30.4375, -10.5, 9.625]
[35.5625, -8.25, 12.0625]
[35.5625, -8.25, 12.0625]
[38.5625, -5.9375, 13.75]
[37.125, -4.375, 13.875]
[37.125, -4.375, 13.875]
[38.1875, -2.25, 6.625]
[38.1875, -2.25, 6.625]
[38.1875, -2.25, 6.625]
[42.1875, -6.375, 0.125]
[42.1875, -6.375, 0.125]
[47.75, -15.4375, 8.4375]
[47.75, -15.4375, 8.4375]
[47.75, -15.4375, 8.4375]
[78.875, -19.625, 31.5]
[130.5625, -17.3125, 56.5]
[130.5625, -17.3125, 56.5]
[159.375, -7.8125, 87.3125]
[161.9375, 1.0625, 122.0625]
[161.9375, 1.0625, 122.0625]
[130.875, 13.625, 164.75]
[130.875, 13.625, 164.75]
[131.375, 36.25, 208.4375]
[131.375, 36.25, 208.4375]
[121.625, 53.1875, 245.3125]
[121.625, 53.1875, 245.3125]
[121.625, 53.1875, 245.3125]
[84.9375, 57.25, 272.5]
[62.9375, 60.75, 287.0625]
[62.9375, 60.75, 287.0625]
[62.875, 68.5, 286.4375]
[62.875, 68.5, 286.4375]
[63.0, 73.375, 268.125]
[63.0, 73.375, 268.125]
[60.8125, 73.5, 246.5625]
[60.8125, 73.5, 246.5625]
[62.875, 69.5, 215.5]
[62.875, 69.5, 215.5]
[62.875, 69.5, 215.5]
[54.6875, 57.875, 177.1875]
[54.6875, 57.875, 177.1875]
[30.75, 45.875, 142.9375]
[30.75, 45.875, 142.9375]
[30.75, 45.875, 142.9375]
[30.75, 45.875, 142.9375]
[30.75, 45.875, 142.9375]
[20.25, 31.0, 62.5]
[20.25, 31.0, 62.5]
[7.5625, 21.5, 25.25]
[7.5625, 21.5, 25.25]
[-12.0625, 3.9375, -9.75]
[-12.0625, 3.9375, -9.75]
[-12.0625, 3.9375, -9.75]
[-57.0625, -38.75, -80.125]
[-57.0625, -38.75, -80.125]
[-77.9375, -60.8125, -122.625]
[-77.9375, -60.8125, -122.625]
[-77.9375, -60.8125, -122.625]
[-77.9375, -60.8125, -122.625]
[-136.875, -88.125, -229.0]
[-136.875, -88.125, -229.0]
[-159.8125, -91.25, -284.25]
[-159.8125, -91.25, -284.25]
[-159.8125, -91.25, -284.25]
[-191.5, -59.125, -381.125]
[-191.5, -59.125, -381.125]
[-227.375, -57.5, -388.0625]
[-227.375, -57.5, -388.0625]
[-193.1875, -50.375, -313.75]
[-193.1875, -50.375, -313.75]
[-153.0625, -13.0, -304.25]
[-153.0625, -13.0, -304.25]
[21.6875, -25.1875, -273.4375]
[21.6875, -25.1875, -273.4375]
[21.6875, -25.1875, -273.4375]
[79.3125, -18.8125, -140.5625]
[-12.375, -26.25, -68.0]
[-12.375, -26.25, -68.0]
[-12.625, -0.6875, -13.625]
[18.5, 14.625, 20.125]
[18.5, 14.625, 20.125]
[18.5, 14.625, 20.125]
[16.375, 16.8125, 40.875]
[16.375, 16.8125, 40.875]
[5.5625, 14.25, 53.9375]
[5.5625, 14.25, 53.9375]
[5.5625, 14.25, 53.9375]
[5.5625, 14.25, 53.9375]
[5.5625, 14.25, 53.9375]
[19.0, 18.8125, 53.5]
[19.0, 18.8125, 53.5]
[14.9375, 20.0, 50.1875]
[14.9375, 20.0, 50.1875]
[-10.25, 26.0, 48.0625]
[-10.25, 26.0, 48.0625]
[11.8125, 33.125, 48.375]
[11.8125, 33.125, 48.375]
[11.8125, 33.125, 48.375]
[23.25, 35.1875, 51.625]
[23.25, 35.1875, 51.625]
[16.25, 30.5, 55.5]
[16.25, 30.5, 55.5]
[5.625, 24.375, 57.5625]
[13.0, 25.75, 60.125]
[13.0, 25.75, 60.125]
[35.6875, 30.4375, 56.3125]
[35.6875, 30.4375, 56.3125]
[35.6875, 30.4375, 56.3125]
[50.125, 30.875, 51.6875]
[50.125, 30.875, 51.6875]
[54.0625, 28.5625, 44.0625]
[48.0625, 24.75, 35.3125]
[48.0625, 24.75, 35.3125]
[48.0625, 24.75, 35.3125]
[37.0, 22.875, 26.125]
[37.0, 22.875, 26.125]
[26.3125, 16.125, 14.75]
[26.3125, 16.125, 14.75]
[26.3125, 16.125, 14.75]
[16.1875, 7.5, 2.125]
[10.5, -2.0625, -9.4375]
[10.5, -2.0625, -9.4375]
[10.5, -2.0625, -9.4375]
[10.5, -2.0625, -9.4375]
[-5.0, -8.625, -41.0625]
[-14.1875, -15.375, -51.5625]
[-14.1875, -15.375, -51.5625]
[-31.375, -21.5625, -57.0]
[-31.375, -21.5625, -57.0]
[-31.375, -21.5625, -57.0]
[-35.5625, -21.5625, -66.6875]
[-36.875, -16.375, -73.25]
[-36.875, -16.375, -73.25]
[-36.875, -16.375, -73.25]
[-36.875, -16.375, -73.25]
[-63.3125, -13.0625, -70.1875]
[-63.3125, -13.0625, -70.1875]
[-62.8125, -10.25, -65.3125]
[-62.8125, -10.25, -65.3125]
[-54.125, -4.0, -60.25]
[-54.125, -4.0, -60.25]
[-50.9375, 1.625, -52.4375]
[-54.8125, 3.8125, -43.75]
[-54.8125, 3.8125, -43.75]
[-54.8125, 3.8125, -43.75]
[-55.0625, 6.1875, -33.5]
[-55.0625, 6.1875, -33.5]
[-49.5625, 10.875, -23.3125]
[-49.5625, 10.875, -23.3125]
[-45.125, 17.0, -12.5625]
[-45.125, 17.0, -12.5625]
[-43.75, 21.1875, -7.25]
[-43.75, 21.1875, -7.25]
[-43.75, 21.1875, -7.25]
[-35.0625, 20.0, 1.8125]
