(8, 6, -4, 0, -6, -15, -31, -3, 0)
(1, 0, 0, 2, 0, -2, -83, -3, 0)
(-8, -7, -2, 3, 1, 0, -5, 5, 0)
(-8, -7, -2, 3, 1, 0, -5, 5, 0)
(-9, 7, 0, 1, -2, -5, 7, -1, 0)
(6, 2, -3, -5, -3, -4, -47, -1, 0)
(-7, 4, -4, -3, -2, -5, 3, -6, 0)
(-6, -2, -1, -4, -3, -5, -12, -4, 0)
(-3, 2, -1, -5, -4, -6, -40, 0, 0)
(-22, 4, 1, 0, 2, 8, 54, 4, 0)
(-22, 4, 1, 0, 2, 8, 54, 4, 0)
(-2, 2, 2, 1, -1, -4, -56, 0, 0)
(-2, 2, 2, 1, -1, -4, -56, 0, 0)
(-2, 2, 2, 1, -1, -4, -56, 0, 0)
(-1, 3, -4, 0, 0, 4, 6, 3, 0)
(-1, 3, -4, 0, 0, 4, 6, 3, 0)
(-6, -4, -2, -3, -3, -7, -19, -4, 0)
(-4, 5, 1, -1, -1, -3, -13, -2, 0)
(-6, -4, -2, 0, 0, 5, 28, 2, 0)
(8, 0, -2, -2, -2, -4, -5, -1, 0)
(-6, -2, 0, -2, -2, -8, -19, -3, 0)
(-3, -1, -1, -4, -2, -4, -15, -4, 0)
(-4, 2, 1, 14, -1, -1, -12, -2, 0)
(4, -1, -1, -13, -2, -2, -2, -1, 0)
(1, 1, 1, 2, 0, -1, 1, -1, 0)
(-4, -2, -4, -4, -2, -2, -4, -2, 0)
(-4, 0, -3, -2, 0, -1, -11, -2, 0)
(-4, 0, -3, -2, 0, -1, -11, -2, 0)
(0, -2, 0, -6, -6, -2, -11, 0, 0)
(-3, 5, 0, 0, 3, -2, -5, -5, 0)
(-3, 5, 0, 0, 3, -2, -5, -5, 0)
(4, -2, -1, -2, -4, 5, 16, 0, 0)
(-8, -6, -1, -2, -6, 0, -3, 0, 0)
(0, 2, -3, 3, 49, -1, -20, -2, 0)
(-5, -8, 2, 19, 28, 9, -2, 3, 0)
(6, 6, -1, -3, 6, -1, -5, 3, 0)
(-7, -7, -3, 25, 16, 3, 18, -1, 0)
(2, 0, -1, 2, -8, 1, 4, 5, 0)
(2, 0, -1, 2, -8, 1, 4, 5, 0)
