(0, 6, -5, -8, 2, 12, 41, 2, 0)
(-3, 1, -3, 2, -1, -11, -18, -2, 0)
(-3, 1, -3, 2, -1, -11, -18, -2, 0)
(0, -1, 4, 2, 2, 12, -16, 3, 0)
(6, 7, 8, 11, 9, 5, 20, 4, 0)
(-2, 2, 1, -5, -3, 6, -1, 2, 0)
(4, 6, 2, 0, 5, 25, 60, 6, 0)
(0, -3, 3, 4, 3, -2, -9, -1, 0)
(0, -3, 3, 4, 3, -2, -9, -1, 0)
(-1, 0, -1, -3, -4, -5, 27, -1, 0)
(-1, 4, -2, -3, -1, -5, -8, -4, 0)
(-4, -8, -6, -4, -1, -11, 17, -4, 0)
(-4, -8, -6, -4, -1, -11, 17, -4, 0)
(0, 5, 3, 1, -2, -5, -30, -4, 0)
(0, 5, 3, 1, -2, -5, -30, -4, 0)
(-2, 5, 2, 1, -2, 1, -23, -4, 0)
(0, 6, 6, -2, -2, -12, 5, -2, 0)
(-2, 0, 0, 2, 3, 4, 43, 3, 0)
(0, -1, 1, 0, -1, 4, 0, 0, 0)
(0, -1, 1, 0, -1, 4, 0, 0, 0)
(1, -2, 1, 2, 1, 0, 6, 1, 0)
(0, -3, -1, -2, 1, -2, -8, 0, 0)
(0, 3, -2, -1, -3, -6, -1, -3, 0)
(-3, -8, -6, -3, -3, -2, 26, -1, 0)
(0, 1, 1, 2, 0, -14, -25, 0, 0)
(0, 1, 1, 2, 0, -14, -25, 0, 0)
(-1, -2, -1, -1, -3, -1, -4, -1, 0)
(-1, -1, -2, -2, -1, -1, 9, 0, 0)
(-3, -17, 0, -3, -2, -5, -7, -3, 0)
(-3, -17, 0, -3, -2, -5, -7, -3, 0)
(2, 3, -2, 1, 2, 6, -2, 0, 0)
(2, 3, -2, 1, 2, 6, -2, 0, 0)
(-1, -2, -1, 5, -1, 2, -2, -1, 0)
(-2, -2, -3, 6, 0, 0, 0, -1, 0)
(0, 1, -1, -2, -3, -2, -5, -2, 0)
(0, 1, -1, -2, -3, -2, -5, -2, 0)
(1, 4, 0, -3, -1, -2, -5, 2, 0)
