(0, 4, 0, 3, 1, 6, 4, 2, 0)
(-1, 0, 1, 2, -2, 1, -7, -2, 0)
(-1, 0, 1, 2, -2, 1, -7, -2, 0)
(0, 1, -6, -5, -5, -1, -6, -1, 0)
(0, 1, -6, -5, -5, -1, -6, -1, 0)
(2, -1, 6, 0, 1, 2, 3, 2, 0)
(-4, -4, -3, -7, -8, -6, -1, -1, 0)
(-4, 6, -4, -6, 1, -7, -18, -3, 0)
(-4, 6, -4, -6, 1, -7, -18, -3, 0)
(7, 0, 0, 6, 7, 22, 12, 4, 0)
(7, 0, 0, 6, 7, 22, 12, 4, 0)
(2, 5, -2, -2, 1, 1, 28, 3, 0)
(0, -2, -1, 0, -3, -4, -25, -1, 0)
(-1, 0, 0, -5, -1, -8, -25, -1, 0)
(-1, -7, -1, 4, 1, 8, 42, 1, 0)
(-1, -7, -1, 4, 1, 8, 42, 1, 0)
(-1, -7, -1, 4, 1, 8, 42, 1, 0)
(-1, -2, 3, 3, -1, -6, -36, -2, 0)
(-2, 4, -1, 1, 1, -8, 2, -3, 0)
(-4, -2, -1, -3, -7, -12, -31, -4, 0)
(2, 4, 2, -3, -3, 0, 23, -2, 0)
(-1, 1, 0, 1, -1, 9, 10, 0, 0)
(-1, 1, 0, 1, -1, 9, 10, 0, 0)
(-1, 0, 2, -2, -1, 0, 4, 0, 0)
(0, -2, -1, 4, -1, 1, -6, 0, 0)
(-2, -1, 0, -1, -3, -1, 6, -1, 0)
(0, 1, 0, -1, 1, 3, 1, 0, 0)
(-5, -6, -4, -1, -3, -20, -26, -5, 0)
(-2, -3, -3, -2, 1, 18, 67, -4, 0)
(-1, -4, -6, -4, 3, 1, 2, -2, 0)
(0, 1, -1, -1, 0, 3, -25, 0, 0)
(-1, 2, 1, 0, -7, -17, -17, -4, 0)
(1, -3, 1, -2, 0, 13, 9, 5, 0)
(-2, 3, 2, 1, -1, -2, -6, -2, 0)
(-3, -11, 1, -4, -2, 0, 1, 0, 0)
(-3, -1, 2, 1, 1, -5, -17, -3, 0)
(0, -2, -1, 0, 0, -1, 7, 0, 0)
(0, 1, -1, 0, 1, 3, 12, 2, 0)
(0, -1, -5, -4, -1, 0, 1, 1, 0)
(0, -1, -5, -4, -1, 0, 1, 1, 0)
(0, 0, -2, -6, -1, -6, -11, -1, 0)
(-2, 2, -1, -1, -2, -2, 5, 0, 0)
(0, -5, -2, 4, -6, -3, -1, 0, 0)
(0, -5, -2, 4, -6, -3, -1, 0, 0)
(-2, -5, -2, -3, 1, 7, 7, 0, 0)
(-2, -5, -2, -3, 1, 7, 7, 0, 0)
(1, 1, 4, 29, -4, -6, -10, 0, 0)
(-3, -3, 4, -29, 4, 2, 11, 0, 0)
(-3, 0, 13, 9, 8, 1, -34, 0, 0)
(-1, -2, -39, -13, -6, 0, 3, 0, 0)
(-1, -1, 11, -5, -7, -2, -1, -3, 0)
(-1, -1, 11, -5, -7, -2, -1, -3, 0)
