(1, -2, -2, 2, 4, 16, 64, 2, 0)
(2, 10, -5, -7, 1, 12, 87, -1, 0)
(2, 10, -5, -7, 1, 12, 87, -1, 0)
(-10, -1, -2, -6, -9, -24, -82, -11, 0)
(5, -10, 1, -4, 4, 33, 37, 9, 0)
(2, 0, 2, 1, 5, 30, 53, 5, 0)
(3, 7, 0, 0, -3, -17, -44, 1, 0)
(1, -7, -8, -5, 1, -3, -58, -3, 0)
(1, 5, -1, 3, 0, -7, -37, -1, 0)
(-2, 0, -3, -5, -10, -20, -64, -1, 0)
(-4, -8, -3, 4, 9, 16, 70, 1, 0)
(1, 3, 3, 4, 4, 10, 41, -1, 0)
(2, -4, -4, -2, -1, -11, -22, -4, 0)
(2, -4, -4, -2, -1, -11, -22, -4, 0)
(2, 2, 0, -1, 4, 12, 4, 0, 0)
(12, -1, -1, -3, 0, 4, -9, 1, 0)
(-5, 6, -1, 0, -1, -4, -7, -3, 0)
(-5, 6, -1, 0, -1, -4, -7, -3, 0)
(-1, -3, -3, -4, -3, -9, -17, -1, 0)
(-1, -3, -3, -4, -3, -9, -17, -1, 0)
(7, 0, -4, -6, -3, 7, 15, 4, 0)
(-2, -5, -2, 0, 3, 3, 13, 0, 0)
(-1, 0, 2, 3, 3, 13, 40, -1, 0)
(-2, 0, -3, -2, 1, 9, -27, 1, 0)
(-2, 0, -3, -2, 1, 9, -27, 1, 0)
(-2, 0, -3, -2, 1, 9, -27, 1, 0)
(-2, -4, -5, -3, -1, -10, -16, -3, 0)
(-3, 1, -1, -4, -2, -4, -22, -3, 0)
(-2, 0, 0, -2, -6, -18, -20, -5, 0)
(-2, 0, 0, -2, -6, -18, -20, -5, 0)
(-1, 1, 3, 2, 0, 7, 17, 4, 0)
(1, -2, 1, -1, 0, 1, -9, 2, 0)
(-7, -9, 0, 3, -2, 4, 30, -2, 0)
(-1, 3, -2, -1, -1, 2, 21, 1, 0)
(8, -3, 2, 1, 2, 6, 19, 4, 0)
(0, 7, -1, 1, 2, 6, 1, -1, 0)
(0, 3, 2, 0, -4, -5, -3, -2, 0)
(0, 3, 2, 0, -4, -5, -3, -2, 0)
(-1, 1, -1, 2, 1, 9, 7, 2, 0)
(-1, 1, -1, 2, 1, 9, 7, 2, 0)
(1, 2, 3, -2, -5, -5, -5, 0, 0)
(-3, -3, 3, 5, 0, -7, -47, 2, 0)
(-3, -2, -1, 2, 3, -6, -4, -4, 0)
(0, -3, 1, -1, -1, 3, 5, 1, 0)
(-4, -6, -3, 1, 2, 2, -1, -1, 0)
(-3, -4, -1, 12, 15, 3, 3, -2, 0)
(-2, 0, -1, 2, -11, -6, -10, -3, 0)
(-4, -3, 0, -6, -11, 3, 10, -1, 0)
(-2, -1, -1, -4, 2, -1, 15, -2, 0)
(-3, 3, 3, -5, -12, -6, -2, -3, 0)
(3, 2, 2, 2, 1, 0, 3, 1, 0)
(3, 2, 2, 2, 1, 0, 3, 1, 0)
(0, 1, -6, -5, -1, -2, -21, 0, 0)
(-3, -1, -3, -4, 0, -1, -9, -3, 0)
(-2, 0, 0, 1, 2, 1, -1, -2, 0)
(-3, -3, -5, -9, -7, 0, 3, -1, 0)
(2, 2, 3, 6, 11, 2, 1, -1, 0)
(-5, -5, -2, -10, -10, -2, -2, -1, 0)
(-6, -16, -2, 1, -2, -2, 14, -5, 0)
(6, 5, 0, 3, 1, 5, 13, 6, 0)
(4, 1, -1, -4, -3, -1, -8, -2, 0)
(-4, 6, 0, -2, -4, -7, -6, -2, 0)
(7, -5, 4, 2, -4, -4, -6, 3, 0)
(7, -5, 4, 2, -4, -4, -6, 3, 0)
(-2, 5, 1, 0, 1, -2, -11, -2, 0)
(0, 6, -3, 3, 2, -1, 5, -1, 0)
(0, 4, -3, -2, -4, 1, 1, 0, 0)
(-5, -11, 3, 1, -9, -4, 2, -3, 0)
(5, -19, 3, -4, -6, -2, -4, 0, 0)
(5, -19, 3, -4, -6, -2, -4, 0, 0)
(-1, 10, -3, -4, 3, 3, 5, 1, 0)
(-9, -5, 2, 4, -4, -6, -4, -1, 0)
(-8, -1, -6, -6, -5, -6, 0, 0, 0)
(-2, 3, 2, -7, -6, -2, -5, -4, 0)
(-2, 3, 2, -7, -6, -2, -5, -4, 0)
(-1, 4, 16, 18, -1, -6, -2, 0, 0)
(-2, -18, -5, -1, 2, -4, 1, 4, 0)
(4, 0, 3, -9, -10, -5, -14, -35, 0)
(-12, 25, -1, 7, 1, -3, -9, -13, 0)
(7, 13, 4, -2, 1, 2, 9, 1, 0)
(-2, 1, 1, 19, 13, -2, -21, -19, 0)
(19, 11, 13, 1, -6, 5, 5, 13, 0)
(2, 3, 1, -10, -8, -1, -6, -9, 0)
(-2, 11, 13, 32, -3, -13, -9, -3, 0)
(-6, -41, 8, -20, -14, 8, 15, -4, 0)
(23, 17, -38, -25, -8, 13, 15, 3, 0)
(23, 17, -38, -25, -8, 13, 15, 3, 0)
(1, -16, -5, -13, 7, 2, -2, -28, 0)
