[-4.4375, 15.1875, 1.6875]
[-7.5625, 11.125, 2.5625]
[-7.3125, 7.625, 3.3125]
[-7.3125, 7.625, 3.3125]
[-4.375, 5.125, 4.375]
[-4.375, 5.125, 4.375]
[-1.6875, 3.8125, 4.1875]
[-1.6875, 3.8125, 4.1875]
[-1.6875, 3.8125, 4.1875]
[-5.25, 1.375, 3.125]
[-2.8125, -0.1875, 3.25]
[-2.8125, -0.1875, 3.25]
[3.25, 0.1875, 4.3125]
[3.25, 0.1875, 4.3125]
[8.8125, 1.5, 4.875]
[8.8125, 1.5, 4.875]
[11.625, 2.3125, 4.875]
[11.625, 2.3125, 4.875]
[11.625, 2.3125, 4.875]
[11.125, -0.4375, 4.5]
[14.9375, -2.4375, 4.75]
[14.9375, -2.4375, 4.75]
[20.8125, -5.125, 4.125]
[20.8125, -5.125, 4.125]
[25.3125, -7.875, 3.375]
[25.3125, -7.875, 3.375]
[27.375, -11.0, 4.3125]
[27.375, -11.0, 4.3125]
[30.375, -11.8125, 4.875]
[30.375, -11.8125, 4.875]
[35.4375, -13.5, 5.875]
[35.4375, -13.5, 5.875]
[41.875, -16.125, 6.5625]
[41.875, -16.125, 6.5625]
[46.8125, -17.75, 8.8125]
[46.8125, -17.75, 8.8125]
[48.875, -16.4375, 11.1875]
[48.875, -16.4375, 11.1875]
[48.6875, -7.25, 13.875]
[48.6875, -7.25, 13.875]
[49.875, 7.0625, 17.75]
[49.875, 7.0625, 17.75]
[52.375, 17.0625, 23.3125]
[52.375, 17.0625, 23.3125]
[56.8125, 22.625, 32.125]
[62.4375, 22.125, 42.125]
[62.4375, 22.125, 42.125]
[62.4375, 22.125, 42.125]
[62.4375, 22.125, 42.125]
[63.9375, 31.625, 55.5]
[74.75, 41.1875, 73.75]
[74.75, 41.1875, 73.75]
[84.875, 57.0, 98.8125]
[84.875, 57.0, 98.8125]
[97.25, 74.25, 122.0]
[97.25, 74.25, 122.0]
[92.9375, 82.8125, 137.6875]
[92.9375, 82.8125, 137.6875]
[84.75, 84.5625, 150.9375]
[74.8125, 89.0, 166.3125]
[74.8125, 89.0, 166.3125]
[74.5625, 97.0625, 177.0]
[74.5625, 97.0625, 177.0]
[76.1875, 103.8125, 182.1875]
[76.1875, 103.8125, 182.1875]
[70.375, 99.625, 186.6875]
[70.375, 99.625, 186.6875]
[55.0, 91.125, 185.9375]
[55.0, 91.125, 185.9375]
[44.3125, 84.25, 178.375]
[44.3125, 84.25, 178.375]
[35.3125, 78.5625, 167.5]
[35.3125, 78.5625, 167.5]
[25.125, 71.5, 152.625]
[25.125, 71.5, 152.625]
[15.625, 61.1875, 138.9375]
[20.5, 51.875, 128.0]
[20.5, 51.875, 128.0]
[15.5, 44.6875, 110.75]
[15.5, 44.6875, 110.75]
[6.625, 33.6875, 93.4375]
[6.625, 33.6875, 93.4375]
[0.0625, 23.6875, 81.6875]
[0.0625, 23.6875, 81.6875]
[5.8125, 14.375, 70.75]
[5.8125, 14.375, 70.75]
[5.8125, 14.375, 70.75]
[9.0625, 7.8125, 59.125]
[1.4375, 1.625, 49.375]
[1.4375, 1.625, 49.375]
[-1.0, -2.0, 39.5]
[-1.0, -2.0, 39.5]
[5.0625, -4.625, 27.375]
[5.0625, -4.625, 27.375]
[-2.125, -6.25, 19.75]
[-2.125, -6.25, 19.75]
[-4.9375, -5.75, 13.3125]
[-4.9375, -5.75, 13.3125]
[-6.0625, -1.3125, 4.9375]
[-6.0625, -1.3125, 4.9375]
[-20.1875, 1.3125, -7.8125]
[-20.1875, 1.3125, -7.8125]
[-27.125, -2.3125, -18.8125]
[-27.125, -2.3125, -18.8125]
[-22.25, 0.5625, -21.0]
[-22.25, 0.5625, -21.0]
[-18.1875, 2.4375, -23.3125]
[-18.1875, 2.4375, -23.3125]
[-14.5625, 1.375, -16.875]
[-14.5625, 1.375, -16.875]
[-7.3125, -3.25, -8.1875]
[-7.3125, -3.25, -8.1875]
[2.0625, -1.625, -1.5]
[2.0625, -1.625, -1.5]
[5.625, 0.6875, 4.375]
[5.625, 0.6875, 4.375]
[1.25, 0.4375, 7.75]
[1.25, 0.4375, 7.75]
[2.1875, -1.875, 11.5]
[2.1875, -1.875, 11.5]
[2.3125, -3.3125, 13.875]
[2.3125, -3.3125, 13.875]
[1.3125, -2.5, 12.6875]
[1.3125, -2.5, 12.6875]
[-4.5, -3.0625, 11.25]
[-4.5, -3.0625, 11.25]
[1.0, -2.625, 10.8125]
[1.0, -2.625, 10.8125]
[0.1875, -1.0625, 7.0625]
[0.1875, -1.0625, 7.0625]
[0.0, -3.5625, 5.6875]
[0.0, -3.5625, 5.6875]
[-8.6875, -0.1875, -2.5]
[-8.6875, -0.1875, -2.5]
[-10.6875, 1.75, -6.9375]
[-10.6875, 1.75, -6.9375]
[-20.125, 2.0625, -13.0]
[-20.125, 2.0625, -13.0]
[-23.5, 2.75, -23.75]
[-23.5, 2.75, -23.75]
[-16.8125, 0.8125, -36.625]
[-16.8125, 0.8125, -36.625]
[-2.875, -3.6875, -50.5]
[9.0, -12.0, -65.9375]
[9.0, -12.0, -65.9375]
[9.0, -12.0, -65.9375]
[7.0625, -31.5, -79.75]
[7.0625, -31.5, -79.75]
[7.0625, -31.5, -79.75]
[-2.3125, -58.125, -94.5]
[-19.6875, -82.3125, -109.875]
[-19.6875, -82.3125, -109.875]
[-29.0, -96.0625, -128.0]
[-29.0, -96.0625, -128.0]
[-28.8125, -105.1875, -145.125]
[-28.8125, -105.1875, -145.125]
[-31.0625, -113.8125, -160.1875]
[-31.0625, -113.8125, -160.1875]
[-50.75, -122.125, -175.375]
[-50.75, -122.125, -175.375]
[-63.5625, -123.4375, -185.3125]
[-63.5625, -123.4375, -185.3125]
[-68.8125, -120.75, -191.6875]
[-68.8125, -120.75, -191.6875]
[-65.6875, -115.0, -192.3125]
[-65.6875, -115.0, -192.3125]
[-65.9375, -112.25, -185.3125]
[-66.6875, -104.5, -170.0625]
[-66.6875, -104.5, -170.0625]
[-63.75, -87.375, -149.4375]
[-63.75, -87.375, -149.4375]
[-63.0625, -68.125, -131.75]
[-63.0625, -68.125, -131.75]
[-73.125, -52.5, -111.3125]
[-73.125, -52.5, -111.3125]
[-78.0, -34.1875, -89.75]
[-78.0, -34.1875, -89.75]
[-78.0, -34.1875, -89.75]
[-69.0, -12.9375, -68.0]
[-53.625, 5.25, -48.3125]
[-51.0, 12.1875, -34.875]
[-51.0, 12.1875, -34.875]
[-51.0, 12.1875, -34.875]
[-53.9375, 10.0, -24.8125]
[-53.9375, 10.0, -24.8125]
[-52.375, 6.75, -17.25]
[-44.0, 8.0, -12.25]
[-44.0, 8.0, -12.25]
[-36.6875, 13.6875, -11.0625]
[-36.6875, 13.6875, -11.0625]
[-35.9375, 14.875, -9.75]
[-35.9375, 14.875, -9.75]
[-39.375, 14.125, -7.9375]
[-39.375, 14.125, -7.9375]
[-33.875, 16.5, -5.4375]
[-27.0625, 18.5625, -3.5625]
[-27.0625, 18.5625, -3.5625]
[-27.0625, 18.5625, -3.5625]
[-27.0625, 18.5625, -3.5625]
[-24.625, 17.375, -0.5]
[-20.875, 14.5625, 0.375]
[-20.875, 14.5625, 0.375]
[-18.125, 11.25, 1.375]
[-18.125, 11.25, 1.375]
[-12.6875, 9.625, 2.4375]
[-12.6875, 9.625, 2.4375]
[-12.6875, 9.625, 2.4375]
[-12.6875, 9.625, 2.4375]
[-5.75, 5.8125, 4.0]
[-5.75, 5.8125, 4.0]
[-3.875, 2.1875, 3.1875]
[-1.1875, -0.5625, 1.375]
[-1.1875, -0.5625, 1.375]
[-1.1875, -0.5625, 1.375]
[2.6875, -2.375, 0.8125]
[2.6875, -2.375, 0.8125]
[4.9375, -4.3125, 1.375]
[4.9375, -4.3125, 1.375]
[7.3125, -6.75, 2.0625]
[12.9375, -8.6875, 2.8125]
[12.9375, -8.6875, 2.8125]
[12.9375, -8.6875, 2.8125]
[18.875, -9.3125, 4.1875]
[18.875, -9.3125, 4.1875]
[24.3125, -11.375, 5.875]
[24.3125, -11.375, 5.875]
[27.3125, -13.25, 7.4375]
[27.3125, -13.25, 7.4375]
[29.6875, -13.4375, 8.25]
[29.6875, -13.4375, 8.25]
[32.875, -11.6875, 10.375]
[35.375, -9.0625, 14.125]
[35.375, -9.0625, 14.125]
[40.625, -4.5625, 18.8125]
[40.625, -4.5625, 18.8125]
[46.3125, 1.0625, 26.75]
[46.3125, 1.0625, 26.75]
[52.75, 7.8125, 37.125]
[52.75, 7.8125, 37.125]
[58.1875, 13.875, 46.1875]
[58.1875, 13.875, 46.1875]
[53.9375, 19.75, 58.125]
[53.9375, 19.75, 58.125]
[62.875, 30.125, 79.875]
[62.875, 30.125, 79.875]
[81.9375, 43.0, 103.125]
[81.9375, 43.0, 103.125]
[81.375, 53.5, 115.875]
[76.9375, 62.6875, 132.25]
[76.9375, 62.6875, 132.25]
[76.9375, 62.6875, 132.25]
[80.75, 72.3125, 146.0]
[80.75, 72.3125, 146.0]
[77.0625, 79.9375, 155.0625]
[77.0625, 79.9375, 155.0625]
[79.375, 85.875, 160.9375]
[79.375, 85.875, 160.9375]
[79.375, 85.875, 160.9375]
[77.625, 87.8125, 158.3125]
[66.375, 84.5, 158.0625]
[66.375, 84.5, 158.0625]
[68.5625, 82.6875, 158.3125]
[68.5625, 82.6875, 158.3125]
[64.4375, 79.9375, 152.125]
[64.4375, 79.9375, 152.125]
[60.875, 72.875, 143.25]
[60.875, 72.875, 143.25]
[56.3125, 68.0625, 136.5625]
[56.3125, 68.0625, 136.5625]
[45.25, 60.375, 128.75]
[45.25, 60.375, 128.75]
[31.5, 51.375, 118.875]
[26.625, 42.4375, 108.5625]
[26.625, 42.4375, 108.5625]
[26.625, 42.4375, 108.5625]
[28.25, 31.5625, 98.6875]
[28.25, 31.5625, 98.6875]
[19.0, 20.4375, 88.6875]
[10.875, 9.6875, 78.375]
[10.875, 9.6875, 78.375]
[10.875, 9.6875, 78.375]
