(4, 0, 4, -1, -1, -6, -24, -2, 0)
(-1, 2, 0, 0, -3, -18, 28, -3, 0)
(-1, -11, -5, -4, -5, 3, -22, 0, 0)
(3, 10, 0, 3, 9, 28, 62, 10, 0)
(3, 10, 0, 3, 9, 28, 62, 10, 0)
(-2, -1, -3, -2, -5, -6, -3, -6, 0)
(-2, -1, -3, -2, -5, -6, -3, -6, 0)
(1, 6, -3, -2, 2, 15, 14, 2, 0)
(-1, 3, -4, -3, -2, -3, 14, -4, 0)
(-2, 0, 0, 1, -1, 1, 41, -1, 0)
(-2, 0, 0, 1, -1, 1, 41, -1, 0)
(3, -18, 0, 5, 2, 1, -59, 6, 0)
(3, -18, 0, 5, 2, 1, -59, 6, 0)
(-13, -4, -12, -3, -8, -39, -65, -15, 0)
(-1, -2, 1, 0, 1, 1, 31, 3, 0)
(1, 1, 1, 1, -3, -8, 11, -3, 0)
(7, 1, 4, -1, -4, -3, 9, 1, 0)
(-11, -2, -2, 1, 2, 5, -50, -1, 0)
(-2, 7, 1, -5, -3, 2, -18, -3, 0)
(4, 3, 0, 0, -6, -14, -41, -4, 0)
(-3, -5, -7, -2, 0, -5, 85, -10, 0)
(-3, -5, -7, -2, 0, -5, 85, -10, 0)
(7, 6, 6, 7, 10, 32, -42, 11, 0)
(7, 6, 6, 7, 10, 32, -42, 11, 0)
(7, 6, 6, 7, 10, 32, -42, 11, 0)
(-2, 2, 1, -1, 2, 2, -66, 7, 0)
(-2, 2, 1, -1, 2, 2, -66, 7, 0)
(1, 0, 1, -5, -3, 2, 4, 0, 0)
(2, 2, 3, 2, 1, 12, 54, 5, 0)
(2, 2, 3, 2, 1, 12, 54, 5, 0)
(-4, -5, 1, -2, -5, -14, -36, -5, 0)
(-1, 4, -2, 1, -1, 7, 18, 3, 0)
(-1, 4, -2, 1, -1, 7, 18, 3, 0)
(-6, -2, 1, -2, -1, 2, -3, 1, 0)
(-8, -2, -2, -1, 0, -8, -32, -4, 0)
(-8, -2, -2, -1, 0, -8, -32, -4, 0)
(3, 0, 2, -2, -3, -19, -21, -5, 0)
(1, 5, 0, 2, 2, 6, 9, 1, 0)
(0, -3, -1, -10, -3, 2, 54, -1, 0)
(-1, 1, 0, 6, -2, -4, -20, -3, 0)
(-2, -4, -2, -1, -3, -1, 13, -1, 0)
(-2, -4, -2, -1, -3, -1, 13, -1, 0)
(1, -1, -1, 2, -2, -5, -10, -1, 0)
(-2, -6, -9, 3, -2, -1, 1, -1, 0)
(-1, -2, -2, 8, -10, -7, -3, -2, 0)
(-1, -2, 6, 2, -11, -13, -16, -3, 0)
(-2, -5, -5, -2, 1, -6, -5, -4, 0)
(1, -2, 3, 7, 13, 10, 1, -1, 0)
(1, -2, 3, 7, 13, 10, 1, -1, 0)
(1, -2, 3, 7, 13, 10, 1, -1, 0)
(1, 0, -2, 2, -4, -13, -9, -1, 0)
(1, 0, -2, 2, -4, -13, -9, -1, 0)
(0, 0, -1, 2, -7, -6, -4, -1, 0)
(-1, 1, 1, -5, 5, 8, 3, 1, 0)
(-5, -3, -2, 6, 9, 2, -1, -3, 0)
(-5, -3, -2, 6, 9, 2, -1, -3, 0)
(3, 1, 2, 4, 6, 19, 6, 6, 0)
(-2, 0, 1, -4, -6, -11, -7, -2, 0)
(0, -1, -3, -7, -8, -13, -8, -4, 0)
(-3, -1, 1, -5, 0, -4, -35, -7, 0)
(-1, 2, -4, -5, -6, 9, 41, 3, 0)
(1, 0, -3, -14, -20, -4, -2, -1, 0)
(-4, 0, 2, 0, -4, -6, -14, -1, 0)
(1, 1, 7, 32, 40, 22, 3, 3, 0)
(1, 1, 7, 32, 40, 22, 3, 3, 0)
(2, 5, 0, -2, -4, 17, 0, 4, 0)
