(-3, -6, -5, -10, -2, -3, -25, 0, 0)
(-3, 2, -2, -5, -7, -24, -37, -8, 0)
(-3, -4, -3, -2, 2, 4, -8, 1, 0)
(1, -11, -1, 2, 6, 27, 38, 10, 0)
(-4, 3, 5, 5, 2, 17, 79, 1, 0)
(2, -1, -4, -4, -2, -25, -117, -4, 0)
(5, 1, -3, -2, 4, 21, 23, 9, 0)
(-6, -7, -3, -5, -3, -1, 10, 0, 0)
(5, 6, -1, -1, 5, 23, 64, 9, 0)
(-2, -1, -4, -1, -4, -7, 10, -1, 0)
(-2, -3, 3, 6, 4, 12, 41, 6, 0)
(-1, -1, -5, -6, -4, -2, 25, -3, 0)
(1, 6, 3, 8, 7, 12, 53, 1, 0)
(-3, -2, -1, 0, -2, 1, 59, -4, 0)
(-2, 1, -2, -7, -4, -2, -9, -5, 0)
(0, -2, -1, 13, 3, -4, -25, -4, 0)
(0, -2, -1, 13, 3, -4, -25, -4, 0)
(-1, 1, 1, 3, -3, -11, -12, -5, 0)
(-4, -3, -8, -2, 0, -2, -44, 0, 0)
(0, 0, -1, -5, -3, -2, 44, -2, 0)
(-1, 1, 3, -4, 1, 13, 53, 5, 0)
(-3, -1, 0, 2, -7, -24, -72, -7, 0)
(-3, -1, 0, 2, -7, -24, -72, -7, 0)
(-2, -1, -2, -1, 0, 1, -29, 2, 0)
(0, 1, 4, 4, -1, -5, 22, -2, 0)
(1, 0, -2, 0, 1, 3, -15, 2, 0)
(0, 1, -2, -1, 1, 4, -17, 2, 0)
(1, -2, 1, -3, -5, -2, -8, -3, 0)
(1, -1, -3, 0, -1, -7, -32, -2, 0)
(1, -1, -3, 0, -1, -7, -32, -2, 0)
(-1, 1, 0, 2, 0, 6, 92, 3, 0)
(-1, 1, -2, -3, -1, -5, 1, -1, 0)
(-1, 1, -2, -3, -1, -5, 1, -1, 0)
(-1, 1, 0, 0, -2, -7, -13, -3, 0)
(-1, 1, 0, 0, -2, -7, -13, -3, 0)
(0, 0, 0, 1, -1, 4, 15, 3, 0)
(-1, 0, 2, -3, 0, 6, -6, 1, 0)
(-1, -1, -2, 0, 0, -5, -10, -2, 0)
(0, -1, 1, 1, -2, 1, 48, -1, 0)
(-2, -1, -2, 0, 0, -5, -17, -4, 0)
(-1, -2, 2, 2, -6, 0, 5, -2, 0)
(-1, -2, 2, 2, -6, 0, 5, -2, 0)
(-2, -3, -1, 8, 0, 3, 1, -2, 0)
(-1, 1, -2, -5, -3, -5, -9, -2, 0)
(0, 1, 2, -3, -4, 1, 6, 1, 0)
(0, 1, 2, -3, -4, 1, 6, 1, 0)
(0, 0, 0, 1, -3, -5, -9, -2, 0)
(0, 0, -1, 0, -1, 1, 0, 0, 0)
(-1, -1, -2, 0, 6, 4, 2, -2, 0)
(0, -3, -3, -4, -7, -9, -9, -2, 0)
(0, -2, -3, -2, -1, 1, 1, 0, 0)
(-3, -4, -2, -1, 0, 1, 4, 1, 0)
(0, 0, -1, 0, 3, 3, 1, 1, 0)
(-4, -2, -1, -1, 2, 9, 38, 2, 0)
(-4, -2, -1, -1, 2, 9, 38, 2, 0)
(0, 1, 0, 1, 2, 2, -1, -1, 0)
(-1, 1, 0, -4, 6, -3, -32, -3, 0)
(-2, 1, 0, 2, 4, 13, 35, 1, 0)
(3, 1, -1, -2, -8, -4, 16, -1, 0)
(2, 2, -1, -1, -2, -5, -11, 0, 0)
(2, 2, -1, -1, -2, -5, -11, 0, 0)
(1, -1, -4, 1, -6, -4, -6, 1, 0)
(7, 4, 1, 1, 1, 0, 2, 1, 0)
(-2, 1, -4, 1, 0, -2, 0, -2, 0)
(-1, -2, -1, 2, 10, 11, 0, 0, 0)
(-1, -2, -1, 2, 10, 11, 0, 0, 0)
(-1, 3, 4, 14, 8, -2, -9, 0, 0)
(1, -1, -4, -2, -4, -2, 5, -4, 0)
(-2, -3, -2, 2, 6, 7, 8, 0, 0)
(1, 0, -1, -10, -6, -2, 1, -2, 0)
(0, 0, 0, 1, -8, -6, -9, -3, 0)
(5, 1, -1, -9, -10, -6, -6, 0, 0)
(5, 1, -1, -9, -10, -6, -6, 0, 0)
(1, 0, -3, -4, -12, -3, 1, -1, 0)
(-2, 0, 0, -7, -9, -8, -7, -3, 0)
(-3, -5, -1, 5, 4, 3, 17, 1, 0)
(-1, -1, -2, -2, 0, 0, -2, -2, 0)
(1, 1, -2, -14, 0, 0, -6, 1, 0)
(1, 1, -2, -14, 0, 0, -6, 1, 0)
(0, 3, -1, -1, -1, 0, -1, -1, 0)
(-1, -3, -5, -3, -3, 5, 7, 0, 0)
(-4, -7, -6, 0, -2, -4, -4, -2, 0)
(0, 0, -2, 6, 4, 1, -1, -2, 0)
(-5, -12, -2, 1, -9, -18, -16, -6, 0)
(-5, -12, -2, 1, -9, -18, -16, -6, 0)
(-5, -14, -17, -8, -2, 10, 17, 0, 0)
(-8, -2, 0, 7, 4, -9, -9, -6, 0)
(2, 0, -3, 7, 0, 10, 3, 2, 0)
(0, 2, -6, -22, -13, -8, -3, -1, 0)
(-7, 8, -8, -3, 1, 0, 42, 2, 0)
(-7, 8, -8, -3, 1, 0, 42, 2, 0)
(11, -16, -11, -17, -12, 0, -1, -6, 0)
(-11, -4, -7, 8, -4, -20, 3, -7, 0)
(6, 38, 27, 6, 7, 12, 0, 10, 0)
(12, -20, -11, -9, -12, -9, -9, 2, 0)
(-9, -1, 7, 1, 2, 1, -10, -1, 0)
(-9, -1, 7, 1, 2, 1, -10, -1, 0)
(8, -1, -3, -1, 0, 2, -12, -3, 0)
(-17, -3, 0, 6, 4, 2, -4, -12, 0)
(2, -2, -8, 2, 4, 10, 4, 0, 0)
(2, -2, -8, 2, 4, 10, 4, 0, 0)
(4, 3, 6, 4, 6, 6, -1, 2, 0)
(4, 3, 6, 4, 6, 6, -1, 2, 0)
(-9, 2, 3, -3, 0, -1, 7, -13, 0)
(5, -6, -6, -4, -3, 0, -14, 6, 0)
(4, 14, -12, 7, 13, 3, 2, 4, 0)
(4, 14, -12, 7, 13, 3, 2, 4, 0)
(7, -3, -31, -1, -1, 0, 4, -1, 0)
(7, -3, -31, -1, -1, 0, 4, -1, 0)
(-9, 12, 20, 45, 45, 6, 0, 1, 0)
(-13, -46, -15, -3, 5, -4, -4, -4, 0)
(-2, 1, 67, -13, -42, -7, -3, 1, 0)
(-2, 1, 67, -13, -42, -7, -3, 1, 0)
(2, 2, 2, -2, 23, 6, 5, 6, 0)
(2, 2, 2, -2, 23, 6, 5, 6, 0)
(2, 4, -2, -29, -17, -5, 1, 2, 0)
(2, -12, -5, 0, 17, 10, 7, 4, 0)
(2, -12, -5, 0, 17, 10, 7, 4, 0)
(-4, -12, -6, -3, -9, -4, -4, -6, 0)
(-1, 4, -7, -2, -2, -4, -3, 0, 0)
(-1, 4, -7, -2, -2, -4, -3, 0, 0)
(-7, -23, -26, 2, -4, -2, -5, -4, 0)
(-1, -1, -3, -26, -10, -12, -6, 0, 0)
(-8, -18, -16, -17, 9, 5, -3, -2, 0)
(-8, -18, -16, -17, 9, 5, -3, -2, 0)
(1, 15, 20, 13, -6, 1, 0, -1, 0)
(1, 15, 20, 13, -6, 1, 0, -1, 0)
(-1, -1, -1, -6, -7, 0, 4, -2, 0)
(-1, -1, -1, -6, -7, 0, 4, -2, 0)
(-2, -9, 6, 13, -1, -6, -12, -13, 0)
(-6, -9, -21, -12, -6, 19, 16, -1, 0)
(-10, 2, 5, 0, -7, -32, -48, -4, 0)
(-10, 2, 5, 0, -7, -32, -48, -4, 0)
