[-42.375, 10.6875, -6.0625]
[-31.6875, 35.0, 7.125]
[-31.6875, 35.0, 7.125]
[-32.4375, 29.25, 7.5]
[-32.4375, 29.25, 7.5]
[-32.4375, 29.25, 7.5]
[-32.4375, 29.25, 7.5]
[-32.4375, 29.25, 7.5]
[-16.375, 17.6875, 3.8125]
[-16.375, 17.6875, 3.8125]
[-11.4375, 12.4375, 6.625]
[-11.4375, 12.4375, 6.625]
[-11.4375, 12.4375, 6.625]
[-11.4375, 12.4375, 6.625]
[-11.4375, 12.4375, 6.625]
[1.0625, 0.875, 5.4375]
[1.0625, 0.875, 5.4375]
[1.0625, 0.875, 5.4375]
[1.0625, 0.875, 5.4375]
[1.0625, 0.875, 5.4375]
[0.3125, -0.625, 2.5625]
[0.3125, -0.625, 2.5625]
[0.0, 0.5, 2.3125]
[0.0, 0.5, 2.3125]
[0.0, 0.5, 2.3125]
[-1.8125, 6.125, 3.875]
[-1.8125, 6.125, 3.875]
[-5.5, 5.5625, 1.75]
[-5.5, 5.5625, 1.75]
[-5.5, 5.5625, 1.75]
[-5.5, 5.5625, 1.75]
[-4.4375, 2.0, -0.875]
[-4.4375, 2.0, -0.875]
[0.8125, -0.25, 0.4375]
[0.8125, -0.25, 0.4375]
[0.8125, -0.25, 0.4375]
[0.8125, -0.25, 0.4375]
[10.4375, -8.9375, 2.75]
[10.4375, -8.9375, 2.75]
[11.625, -10.9375, 1.3125]
[11.625, -10.9375, 1.3125]
[11.625, -10.9375, 1.3125]
[11.625, -10.9375, 1.3125]
[16.875, -10.375, 0.125]
[16.875, -10.375, 0.125]
[16.4375, -10.1875, 0.375]
[16.4375, -10.1875, 0.375]
[16.4375, -10.1875, 0.375]
[16.4375, -10.1875, 0.375]
[15.0625, -10.8125, -1.125]
[15.0625, -10.8125, -1.125]
[15.0625, -10.8125, -1.125]
[17.125, -7.8125, -2.8125]
[17.125, -7.8125, -2.8125]
[17.125, -7.8125, -2.8125]
[12.8125, -1.5625, -1.5625]
[12.8125, -1.5625, -1.5625]
[14.625, 2.1875, -0.8125]
[14.625, 2.1875, -0.8125]
[14.625, 2.1875, -0.8125]
[14.625, 2.1875, -0.8125]
[18.25, 6.875, 5.875]
[18.25, 6.875, 5.875]
[18.25, 6.875, 5.875]
[25.3125, 1.5625, 10.0]
[39.125, -2.875, 13.875]
[39.125, -2.875, 13.875]
[39.125, -2.875, 13.875]
[39.125, -2.875, 13.875]
[39.125, -2.875, 13.875]
[63.4375, -8.25, 33.8125]
[63.4375, -8.25, 33.8125]
[63.4375, -8.25, 33.8125]
[67.125, -8.6875, 43.375]
[67.125, -8.6875, 43.375]
[70.9375, -11.3125, 60.8125]
[70.9375, -11.3125, 60.8125]
[79.6875, -6.875, 70.9375]
[79.6875, -6.875, 70.9375]
[79.6875, -6.875, 70.9375]
[79.6875, -6.875, 70.9375]
[85.6875, 5.9375, 86.0]
[85.6875, 5.9375, 86.0]
[85.6875, 5.9375, 86.0]
[85.6875, 5.9375, 86.0]
[85.6875, 5.9375, 86.0]
[85.6875, 5.9375, 86.0]
[63.0625, 4.9375, 101.5625]
[63.0625, 4.9375, 101.5625]
[63.0625, 4.9375, 101.5625]
[70.5625, 5.4375, 101.75]
[70.5625, 5.4375, 101.75]
[70.5625, 5.4375, 101.75]
[70.5625, 5.4375, 101.75]
[70.5625, 5.4375, 101.75]
[58.625, 3.375, 105.125]
[58.625, 3.375, 105.125]
[58.625, 3.375, 105.125]
[53.5, -2.8125, 109.625]
[53.5, -2.8125, 109.625]
[53.5, -2.8125, 109.625]
[53.5, -2.8125, 109.625]
[39.9375, -6.3125, 112.625]
[39.9375, -6.3125, 112.625]
[39.9375, -6.3125, 112.625]
[39.9375, -6.3125, 112.625]
[33.5625, -6.75, 106.875]
[33.5625, -6.75, 106.875]
[33.5625, -6.75, 106.875]
[33.5625, -6.75, 106.875]
[33.5625, -6.75, 106.875]
[8.5, -12.625, 87.1875]
[0.3125, -14.25, 74.0]
[0.3125, -14.25, 74.0]
[1.1875, -18.4375, 51.8125]
[1.1875, -18.4375, 51.8125]
[-0.8125, -19.625, 41.8125]
[-0.8125, -19.625, 41.8125]
[-0.8125, -19.625, 41.8125]
[-0.8125, -19.625, 41.8125]
[-7.75, -20.9375, 22.5]
[-7.75, -20.9375, 22.5]
[-7.0, -19.5, 14.25]
[-7.0, -19.5, 14.25]
[-7.0, -19.5, 14.25]
[-7.0, -19.5, 14.25]
[-7.0, -19.5, 14.25]
[-7.0, -19.5, 14.25]
[-7.625, -12.875, 2.125]
[-7.625, -12.875, 2.125]
[-7.625, -12.875, 2.125]
[-7.625, -12.875, 2.125]
[-4.75, -5.3125, 2.875]
[-4.75, -5.3125, 2.875]
[-4.75, -5.3125, 2.875]
[-4.75, -5.3125, 2.875]
[-4.75, -5.3125, 2.875]
[-0.375, 1.125, 2.6875]
[-0.375, 1.125, 2.6875]
[-0.375, 1.125, 2.6875]
[-0.375, 1.125, 2.6875]
[-4.125, 2.4375, -2.125]
[-7.375, 3.125, -7.1875]
[-7.375, 3.125, -7.1875]
[-7.375, 3.125, -7.1875]
[-11.5625, 3.6875, -14.75]
[-11.5625, 3.6875, -14.75]
[-15.875, 3.5, -23.625]
[-15.875, 3.5, -23.625]
[-21.4375, 2.375, -36.4375]
[-21.4375, 2.375, -36.4375]
[-27.125, 0.0625, -48.625]
[-27.125, 0.0625, -48.625]
[-27.125, 0.0625, -48.625]
[-30.0, -0.3125, -62.9375]
[-36.3125, -0.6875, -80.625]
[-36.3125, -0.6875, -80.625]
[-39.625, 0.1875, -98.625]
[-39.625, 0.1875, -98.625]
[-48.4375, 0.1875, -114.375]
[-54.375, -0.0625, -125.875]
[-54.375, -0.0625, -125.875]
[-54.375, -0.0625, -125.875]
[-61.8125, -1.3125, -138.25]
[-61.8125, -1.3125, -138.25]
[-70.25, -3.5625, -145.6875]
[-72.1875, -3.75, -148.1875]
[-72.1875, -3.75, -148.1875]
[-72.1875, -3.75, -148.1875]
[-67.9375, 0.375, -151.625]
[-67.9375, 0.375, -151.625]
[-67.9375, 0.375, -151.625]
[-57.6875, 2.0625, -149.25]
[-62.8125, 0.3125, -144.375]
[-62.8125, 0.3125, -144.375]
[-67.8125, 0.1875, -136.875]
[-67.8125, 0.1875, -136.875]
[-64.8125, 3.0, -126.3125]
[-53.0, 4.1875, -115.0]
[-53.0, 4.1875, -115.0]
[-53.0, 4.1875, -115.0]
[-53.0, 4.1875, -115.0]
[-64.375, 4.375, -105.6875]
[-64.0625, 7.6875, -91.5625]
[-64.0625, 7.6875, -91.5625]
[-52.625, 14.375, -77.0]
[-48.4375, 16.9375, -64.5]
[-48.4375, 16.9375, -64.5]
[-48.4375, 16.9375, -64.5]
[-50.5625, 14.5, -53.4375]
[-50.5625, 14.5, -53.4375]
[-48.875, 12.4375, -45.5]
[-48.875, 12.4375, -45.5]
[-39.4375, 8.6875, -37.5625]
[-39.4375, 8.6875, -37.5625]
[-33.625, -0.125, -30.375]
[-36.875, -5.8125, -16.625]
[-36.875, -5.8125, -16.625]
[-30.5, 0.125, -3.1875]
[-30.5, 0.125, -3.1875]
[-30.5, 0.125, -3.1875]
[-23.5, 19.0625, 7.125]
[-20.375, 32.125, 7.5625]
[-20.375, 32.125, 7.5625]
[-26.8125, 28.4375, 3.75]
[-26.8125, 28.4375, 3.75]
[-26.8125, 28.4375, 3.75]
[-21.375, 22.625, 2.6875]
[-11.8125, 18.375, 3.9375]
[-11.8125, 18.375, 3.9375]
[-13.625, 13.9375, 6.9375]
[-13.625, 13.9375, 6.9375]
[-13.625, 13.9375, 6.9375]
[-12.875, 11.6875, 8.125]
[-12.875, 11.6875, 8.125]
[-7.75, 9.75, 7.375]
[-6.3125, 6.0625, 3.6875]
[-6.3125, 6.0625, 3.6875]
[-6.3125, 6.0625, 3.6875]
[-8.0, 4.5625, 1.125]
[-8.0, 4.5625, 1.125]
[-11.9375, 4.875, -0.5]
[-9.4375, 5.75, -0.375]
[-9.4375, 5.75, -0.375]
[-2.625, 4.8125, 1.5625]
[-2.625, 4.8125, 1.5625]
[-1.3125, 4.25, 2.5]
[-1.3125, 4.25, 2.5]
[-1.3125, 4.25, 2.5]
[-0.9375, 3.0, 1.625]
[-0.9375, 3.0, 1.625]
[-0.9375, 3.0, 1.625]
[-0.75, -0.0625, 0.375]
[0.5625, -1.25, -0.6875]
[0.5625, -1.25, -0.6875]
[3.875, -1.8125, 0.4375]
[3.875, -1.8125, 0.4375]
[3.875, -1.8125, 0.4375]
[3.875, -1.8125, 0.4375]
[8.3125, -6.0, 0.8125]
[8.3125, -6.0, 0.8125]
[9.0, -5.4375, 0.625]
[9.0, -5.4375, 0.625]
[9.0, -5.4375, 0.625]
[9.0, -5.4375, 0.625]
[5.9375, -2.375, 2.125]
[5.9375, -2.375, 2.125]
[10.875, -3.75, 4.25]
[10.875, -3.75, 4.25]
[10.875, -3.75, 4.25]
[17.1875, -6.125, 9.6875]
[23.3125, -7.5, 15.6875]
[23.3125, -7.5, 15.6875]
[31.6875, -5.9375, 22.0625]
[40.5625, -8.0, 29.375]
[40.5625, -8.0, 29.375]
[40.5625, -8.0, 29.375]
[49.375, -12.4375, 35.8125]
[66.125, -15.625, 44.6875]
[66.125, -15.625, 44.6875]
[66.125, -15.625, 44.6875]
[73.875, -20.5, 56.0625]
[73.875, -20.5, 56.0625]
[73.875, -20.5, 56.0625]
[79.9375, -24.6875, 65.375]
[86.4375, -24.75, 68.6875]
[86.4375, -24.75, 68.6875]
[90.5, -26.75, 69.9375]
[90.5, -26.75, 69.9375]
[90.5, -26.75, 69.9375]
[90.5, -26.75, 69.9375]
[88.0, -33.375, 68.3125]
[88.0, -33.375, 68.3125]
[88.0, -33.375, 68.3125]
[68.25, -34.375, 66.6875]
[68.25, -34.375, 66.6875]
[68.25, -34.375, 66.6875]
[53.8125, -15.25, 76.4375]
[60.125, -2.6875, 79.125]
[60.125, -2.6875, 79.125]
[60.125, -2.6875, 79.125]
[56.5625, 5.1875, 81.9375]
[56.5625, 5.1875, 81.9375]
[50.5625, 8.0625, 87.6875]
[50.5625, 8.0625, 87.6875]
[47.875, 10.125, 90.5625]
[47.125, 13.625, 91.875]
[47.125, 13.625, 91.875]
[41.8125, 15.8125, 93.875]
[41.8125, 15.8125, 93.875]
[41.8125, 15.8125, 93.875]
[37.1875, 20.6875, 97.4375]
[37.1875, 20.6875, 97.4375]
[37.1875, 20.6875, 97.4375]
[36.1875, 22.4375, 104.0625]
[39.25, 21.4375, 111.0625]
[39.25, 21.4375, 111.0625]
[34.0625, 20.8125, 116.9375]
[34.0625, 20.8125, 116.9375]
[34.0625, 20.8125, 116.9375]
[14.125, 21.875, 119.9375]
[14.125, 21.875, 119.9375]
[14.125, 21.875, 119.9375]
[17.25, 15.8125, 116.1875]
[17.25, 15.8125, 116.1875]
[17.25, 15.8125, 116.1875]
[17.25, 15.8125, 116.1875]
[3.125, 5.3125, 85.9375]
[1.4375, 6.0, 58.1875]
[6.875, 9.75, 23.875]
[6.875, 9.75, 23.875]
[6.875, 9.75, 23.875]
[-0.5, 5.0625, 2.625]
[-0.5, 5.0625, 2.625]
[-8.125, 0.0, -8.875]
[-8.125, 0.0, -8.875]
[-16.75, -4.375, -19.0625]
[-16.75, -4.375, -19.0625]
[-10.75, -2.6875, -19.75]
[-10.75, -2.6875, -19.75]
[-5.25, -3.5625, -13.5625]
[-5.25, -3.5625, -13.5625]
[-5.25, -3.5625, -13.5625]
[-7.125, -5.5625, -7.25]
[-7.125, -5.5625, -7.25]
[-4.3125, -7.125, -4.1875]
[-4.125, -7.8125, -3.25]
[-4.125, -7.8125, -3.25]
[-3.375, -6.875, -3.125]
[-5.875, -5.8125, -3.125]
[-5.875, -5.8125, -3.125]
[-5.875, -5.8125, -3.125]
[-7.125, -4.5625, -1.125]
[-7.125, -4.5625, -1.125]
[-7.125, -4.5625, -1.125]
[-10.5, -1.4375, -1.375]
[-7.0, 1.8125, -2.1875]
[-7.0, 1.8125, -2.1875]
[-8.1875, 4.5, -1.625]
[-8.1875, 4.5, -1.625]
[-8.1875, 4.5, -1.625]
[-12.4375, 5.9375, -3.0]
[-12.4375, 5.9375, -3.0]
[-8.875, 6.6875, -3.5]
[-8.75, 5.5625, -7.875]
[-8.75, 5.5625, -7.875]
[-9.3125, 4.8125, -13.375]
[-9.3125, 4.8125, -13.375]
[-6.25, 4.9375, -20.125]
[-6.25, 4.9375, -20.125]
[-7.5625, 2.0625, -27.75]
[-7.5625, 2.0625, -27.75]
[-9.375, -3.4375, -35.375]
[-9.375, -3.4375, -35.375]
[-9.375, -3.4375, -35.375]
[-13.625, -9.625, -47.5625]
[-17.375, -12.625, -62.4375]
[-17.375, -12.625, -62.4375]
