[-19.75, 19.5625, 1.5625]
[-20.8125, 14.875, 3.625]
[-20.8125, 14.875, 3.625]
[-17.8125, 8.9375, 6.1875]
[-17.8125, 8.9375, 6.1875]
[-10.25, 3.75, 10.0]
[-10.25, 3.75, 10.0]
[-4.0625, 0.75, 12.5625]
[-4.0625, 0.75, 12.5625]
[-2.8125, 2.9375, 13.9375]
[-2.8125, 2.9375, 13.9375]
[-5.9375, 11.25, 10.25]
[-5.9375, 11.25, 10.25]
[-10.125, 16.25, 3.9375]
[-10.125, 16.25, 3.9375]
[-7.6875, 16.125, 0.0625]
[-7.6875, 16.125, 0.0625]
[-3.0625, 11.75, 2.0]
[3.0625, 7.4375, 5.3125]
[3.0625, 7.4375, 5.3125]
[3.0625, 7.4375, 5.3125]
[3.0625, 7.4375, 5.3125]
[6.5625, -0.125, 2.5625]
[6.5625, -0.125, 2.5625]
[8.8125, -4.5625, 2.8125]
[8.8125, -4.5625, 2.8125]
[15.6875, -9.0625, 5.375]
[15.6875, -9.0625, 5.375]
[15.6875, -9.0625, 5.375]
[23.75, -14.4375, 7.3125]
[31.0625, -20.1875, 8.5625]
[31.0625, -20.1875, 8.5625]
[39.625, -21.4375, 8.75]
[39.625, -21.4375, 8.75]
[39.625, -21.4375, 8.75]
[42.5625, -18.5625, 8.875]
[47.9375, -10.6875, 9.5]
[47.9375, -10.6875, 9.5]
[47.9375, -10.6875, 9.5]
[54.875, 2.4375, 12.5]
[64.0625, 19.0625, 17.25]
[64.0625, 19.0625, 17.25]
[64.0625, 19.0625, 17.25]
[74.0625, 40.125, 19.375]
[86.5, 63.125, 24.75]
[86.5, 63.125, 24.75]
[104.875, 82.625, 32.625]
[104.875, 82.625, 32.625]
[133.25, 105.0625, 38.1875]
[133.25, 105.0625, 38.1875]
[157.9375, 122.5, 37.3125]
[157.9375, 122.5, 37.3125]
[157.9375, 122.5, 37.3125]
[169.5, 136.625, 28.625]
[169.5, 136.625, 28.625]
[164.4375, 144.6875, 21.375]
[155.9375, 149.6875, 17.0625]
[155.9375, 149.6875, 17.0625]
[175.875, 151.0, 8.0625]
[175.875, 151.0, 8.0625]
[175.875, 151.0, 8.0625]
[157.5625, 139.75, -13.0625]
[110.8125, 119.875, -24.5625]
[110.8125, 119.875, -24.5625]
[72.9375, 101.5, -16.3125]
[72.9375, 101.5, -16.3125]
[54.0, 85.4375, -14.875]
[54.0, 85.4375, -14.875]
[36.1875, 69.875, -19.0]
[36.1875, 69.875, -19.0]
[22.9375, 54.3125, -22.0]
[22.9375, 54.3125, -22.0]
[19.5, 40.0, -22.125]
[19.5, 40.0, -22.125]
[7.8125, 29.375, -24.75]
[7.8125, 29.375, -24.75]
[-10.1875, 24.4375, -24.9375]
[-10.1875, 24.4375, -24.9375]
[-27.625, 22.0, -21.5]
[-27.625, 22.0, -21.5]
[-48.75, 18.0, -22.75]
[-48.75, 18.0, -22.75]
[-48.75, 18.0, -22.75]
[-67.375, 13.3125, -27.0625]
[-75.125, 14.5, -34.9375]
[-75.125, 14.5, -34.9375]
[-91.375, 18.3125, -43.6875]
[-91.375, 18.3125, -43.6875]
[-121.4375, 20.0, -49.875]
[-121.4375, 20.0, -49.875]
[-153.25, 20.4375, -56.75]
[-153.25, 20.4375, -56.75]
[-189.875, 23.5, -64.0]
[-189.875, 23.5, -64.0]
[-213.1875, 28.6875, -67.3125]
