[-23.625, 3.125, -9.0]
[-23.125, 3.625, -4.5625]
[-18.4375, 4.9375, -0.8125]
[-18.4375, 4.9375, -0.8125]
[-9.875, 4.875, 1.0625]
[-9.875, 4.875, 1.0625]
[-7.4375, 2.0625, 0.3125]
[-7.4375, 2.0625, 0.3125]
[-3.9375, -4.8125, -0.5]
[-3.9375, -4.8125, -0.5]
[0.1875, -9.8125, -1.0625]
[0.1875, -9.8125, -1.0625]
[3.375, -9.875, -0.3125]
[3.375, -9.875, -0.3125]
[6.3125, -7.875, 1.3125]
[6.3125, -7.875, 1.3125]
[9.5625, -6.5625, 3.125]
[9.5625, -6.5625, 3.125]
[10.25, -6.625, 4.1875]
[10.25, -6.625, 4.1875]
[7.75, -6.4375, 4.0625]
[7.75, -6.4375, 4.0625]
[8.875, -6.5, 4.625]
[9.25, -6.6875, 5.6875]
[9.25, -6.6875, 5.6875]
[9.25, -6.6875, 5.6875]
[8.6875, -6.9375, 5.0625]
[8.6875, -6.9375, 5.0625]
[10.9375, -5.0, 4.25]
[15.8125, -1.25, 4.9375]
[15.8125, -1.25, 4.9375]
[25.375, 5.25, 7.0]
[25.375, 5.25, 7.0]
[16.0625, 12.3125, 8.125]
[16.0625, 12.3125, 8.125]
[5.5, 20.1875, 25.6875]
[5.5, 20.1875, 25.6875]
[62.8125, 35.625, 62.1875]
[62.8125, 35.625, 62.1875]
[97.5, 47.125, 111.6875]
[97.5, 47.125, 111.6875]
[107.9375, 68.9375, 160.0]
[107.9375, 68.9375, 160.0]
[107.9375, 68.9375, 160.0]
[102.125, 100.6875, 188.625]
[102.125, 100.6875, 188.625]
[64.0625, 136.25, 191.0625]
[64.0625, 136.25, 191.0625]
[12.1875, 143.9375, 177.75]
[17.125, 120.0625, 174.1875]
[17.125, 120.0625, 174.1875]
[-28.125, 55.625, 162.0625]
[-28.125, 55.625, 162.0625]
[-28.125, 55.625, 162.0625]
[-2.5, 15.9375, 143.0]
[81.75, 58.3125, 124.8125]
[81.75, 58.3125, 124.8125]
[48.8125, 65.625, 103.9375]
[48.8125, 65.625, 103.9375]
[48.8125, 65.625, 103.9375]
[106.625, 56.8125, 59.9375]
[119.25, 28.0625, -2.125]
[119.25, 28.0625, -2.125]
[48.9375, -9.25, -52.1875]
[48.9375, -9.25, -52.1875]
[48.9375, -9.25, -52.1875]
[4.6875, -38.75, -59.8125]
[11.5, -52.25, -49.25]
[11.5, -52.25, -49.25]
[41.375, -54.5625, -42.5625]
[41.375, -54.5625, -42.5625]
[41.375, -54.5625, -42.5625]
[68.9375, -40.5625, -55.75]
[77.6875, -24.875, -60.6875]
[77.6875, -24.875, -60.6875]
[98.6875, -11.5625, -42.0]
[98.6875, -11.5625, -42.0]
[102.1875, 1.0, -16.125]
[102.1875, 1.0, -16.125]
[11.5, 2.0625, -1.5]
[11.5, 2.0625, -1.5]
[11.5, 2.0625, -1.5]
[11.5, 2.0625, -1.5]
[11.5, 2.0625, -1.5]
[-101.5, 22.125, 18.875]
[-90.875, 21.0625, 30.875]
[-90.875, 21.0625, 30.875]
[-81.9375, -3.0, 48.9375]
[-81.9375, -3.0, 48.9375]
[-81.9375, -3.0, 48.9375]
