[-9.3125, 11.6875, -17.5625]
[-8.0625, 11.5, -14.375]
[-8.0625, 11.5, -14.375]
[-1.3125, 13.0, -10.625]
[-1.3125, 13.0, -10.625]
[1.6875, 9.5, -7.625]
[1.6875, 9.5, -7.625]
[1.25, 5.5, -4.125]
[1.25, 5.5, -4.125]
[5.4375, 5.5625, -0.6875]
[5.4375, 5.5625, -0.6875]
[5.4375, 5.5625, -0.6875]
[5.75, 5.5625, 1.3125]
[7.875, 2.6875, 0.5]
[7.875, 2.6875, 0.5]
[10.0, -0.6875, -1.125]
[10.0, -0.6875, -1.125]
[13.75, -3.3125, -0.6875]
[13.75, -3.3125, -0.6875]
[22.5625, -2.75, 4.0625]
[22.5625, -2.75, 4.0625]
[26.8125, -2.75, 11.0625]
[26.8125, -2.75, 11.0625]
[28.1875, -7.375, 11.25]
[28.1875, -7.375, 11.25]
[32.625, -9.5, 9.0625]
[32.625, -9.5, 9.0625]
[31.4375, -10.8125, 8.125]
[31.4375, -10.8125, 8.125]
[35.5625, -8.625, 10.9375]
[35.5625, -8.625, 10.9375]
[35.5625, -8.625, 10.9375]
[39.75, -2.6875, 17.25]
[43.0, 5.75, 25.375]
[52.125, 20.5, 35.25]
[52.125, 20.5, 35.25]
[62.125, 36.5, 43.5]
[62.125, 36.5, 43.5]
[74.5, 52.5625, 50.875]
[74.5, 52.5625, 50.875]
[64.375, 59.8125, 60.125]
[64.375, 59.8125, 60.125]
[53.625, 66.4375, 74.25]
[53.625, 66.4375, 74.25]
[53.625, 66.4375, 74.25]
[59.5, 77.625, 82.0625]
[65.875, 87.0625, 84.0625]
[65.875, 87.0625, 84.0625]
[57.5, 93.625, 85.5]
[57.5, 93.625, 85.5]
[43.3125, 99.1875, 84.6875]
[43.3125, 99.1875, 84.6875]
[31.375, 107.875, 81.0]
[31.375, 107.875, 81.0]
[24.3125, 112.6875, 76.5625]
[24.3125, 112.6875, 76.5625]
[24.3125, 112.6875, 76.5625]
[28.625, 109.8125, 71.625]
[29.6875, 98.125, 67.4375]
[29.6875, 98.125, 67.4375]
[29.5625, 85.375, 62.125]
[29.5625, 85.375, 62.125]
