(2, 2, 1, 5, 5, 4, 58, 0, 0)
(6, 7, -1, -1, 1, 13, 7, 4, 0)
(6, 7, -1, -1, 1, 13, 7, 4, 0)
(-7, -3, 1, 4, 5, -17, -84, -12, 0)
(-7, -3, 1, 4, 5, -17, -84, -12, 0)
(-1, -3, -5, -7, 2, 6, 38, 4, 0)
(-3, -5, -6, 6, 3, 15, 74, 4, 0)
(-1, 0, 3, 7, 6, 7, 76, 0, 0)
(-1, 0, 3, 7, 6, 7, 76, 0, 0)
(-2, -2, -4, -6, -5, -2, 15, -5, 0)
(-2, -2, 3, 5, 4, 1, -41, 4, 0)
(-2, -2, 3, 5, 4, 1, -41, 4, 0)
(-5, -4, 4, 5, 3, 25, 56, 7, 0)
(-1, -3, -5, -1, -3, -15, -25, -2, 0)
(-1, -3, -5, -1, -3, -15, -25, -2, 0)
(2, -2, -1, -7, -2, -5, 24, -1, 0)
(1, 1, -4, 3, 3, 26, 107, 7, 0)
(1, 1, -4, 3, 3, 26, 107, 7, 0)
(-1, -1, 2, -1, 3, -2, -44, 1, 0)
(-1, -1, 2, -1, 3, -2, -44, 1, 0)
(1, 3, -5, -1, -4, -9, -19, -3, 0)
(-2, -6, -3, 2, -9, -12, -30, -3, 0)
(1, -1, 4, 0, -2, -5, -3, -4, 0)
(1, -1, 4, 0, -2, -5, -3, -4, 0)
(0, -3, 0, 5, 3, 0, 8, -1, 0)
(-2, -2, 3, 1, -1, 2, 54, 0, 0)
(0, 1, 2, 1, -2, 0, -24, -1, 0)
(-2, -1, 1, -3, -1, -2, 7, -2, 0)
(-2, -4, -4, -8, -12, -9, -13, 0, 0)
(-2, -4, -4, -8, -12, -9, -13, 0, 0)
(1, 0, -2, -7, 2, 2, 0, -1, 0)
(1, 0, 0, 4, 6, 3, -11, -2, 0)
(1, 0, 0, 9, 2, 7, 6, 2, 0)
(-2, 0, 1, 2, -1, 2, -1, -2, 0)
(-2, 0, 1, 2, -1, 2, -1, -2, 0)
(1, 2, -4, -58, 19, 6, -3, 2, 0)
(-3, -4, -1, -12, -5, -1, -1, -1, 0)
(-3, -1, -3, 35, 2, -1, -3, -1, 0)
(-2, -5, -16, -19, 6, -1, -2, -1, 0)
(0, 2, 19, 11, 4, 3, 0, 0, 0)
(1, -2, -34, 6, -3, -2, 0, 2, 0)
(-1, -2, -9, 4, 4, -1, -4, -1, 0)
(2, 3, -16, -35, -12, -1, 1, 2, 0)
(-7, -18, -64, -46, -6, -5, -3, -2, 0)
(-1, -1, -12, -6, -8, -1, -4, -4, 0)
(0, -2, -30, -9, 8, 1, 0, -1, 0)
(0, -2, -30, -9, 8, 1, 0, -1, 0)
(-1, -2, 12, 30, -4, -2, 7, -4, 0)
(1, 4, -6, 40, -1, 0, -13, 2, 0)
(1, 4, -6, 40, -1, 0, -13, 2, 0)
(1, 0, 6, -8, -1, -2, 0, 1, 0)
(1, 0, 6, -8, -1, -2, 0, 1, 0)
(1, 1, -12, 20, 5, 5, 3, 0, 0)
(0, 2, 5, -21, 1, 0, 6, 0, 0)
(-1, 1, 4, 26, 2, 3, 1, -1, 0)
(-1, 1, 4, 26, 2, 3, 1, -1, 0)
(-2, 1, 32, 25, 4, 1, -5, -2, 0)
(-2, 1, 32, 25, 4, 1, -5, -2, 0)
(-2, -4, -20, -16, -2, 1, 0, -1, 0)
(0, 3, 61, 23, 1, 1, 0, 0, 0)
(2, 1, 2, 17, -1, -1, -4, 0, 0)
(2, 1, 2, 17, -1, -1, -4, 0, 0)
(0, -4, -12, 6, -2, 0, 1, 1, 0)
(0, -4, -12, 6, -2, 0, 1, 1, 0)
(-2, -5, -11, -2, -1, -3, -1, -2, 0)
(2, 4, 20, -1, 0, 1, -1, 0, 0)
(-1, -2, -11, 11, 2, 1, 0, 0, 0)
(-2, -1, -6, -43, -3, 2, 0, -1, 0)
(-1, -3, 0, -4, 0, -1, -2, -2, 0)
(-1, -3, 0, -4, 0, -1, -2, -2, 0)
(-1, 1, 3, 8, -1, 0, -2, 0, 0)
(0, -1, 24, 56, -1, -1, -1, -2, 0)
(-2, -3, -28, 2, 0, 1, -1, 0, 0)
(-3, -2, -14, -26, -5, -4, -1, -1, 0)
(2, 4, -14, -24, 7, 0, -1, -1, 0)
(2, 4, -14, -24, 7, 0, -1, -1, 0)
(-1, 1, 18, 21, 4, 0, -1, -1, 0)
(-1, 0, -24, -30, -6, -3, 1, 1, 0)
(0, 2, 27, 73, 7, 3, 0, 1, 0)
(-1, -2, 0, 38, -2, 1, 1, 2, 0)
(-2, -6, -14, -11, -6, -2, -1, -2, 0)
(-2, -6, -14, -11, -6, -2, -1, -2, 0)
(-1, -4, 4, -18, -3, 3, 3, 0, 0)
(2, 2, 14, 75, 3, -1, -1, 0, 0)
(-5, -11, -30, -64, -9, -1, 0, -2, 0)
(0, 1, -20, -18, 1, 3, -1, 1, 0)
(0, 5, -3, -13, 0, -5, -4, -1, 0)
(0, 5, -3, -13, 0, -5, -4, -1, 0)
(-8, -14, -5, -17, -6, -2, -2, -3, 0)
(-3, -11, -14, -25, -13, -5, -6, -4, 0)
(2, 11, 27, 20, 17, 0, 0, 1, 0)
(-6, -16, 5, 29, 7, 8, 2, -3, 0)
(5, 13, 40, 2, 4, -2, -2, -1, 0)
(5, 13, 40, 2, 4, -2, -2, -1, 0)
(1, -3, -20, -29, -11, -11, -10, 8, 0)
(30, 30, 29, 16, -1, -26, -26, 5, 0)
(8, -5, -1, 3, 11, 22, 27, 16, 0)
(8, -5, -1, 3, 11, 22, 27, 16, 0)
(-10, -13, -14, -33, -16, -8, -7, 2, 0)
(-10, -13, -14, -33, -16, -8, -7, 2, 0)
(1, 2, 6, -7, -5, -1, -1, 0, 0)
(-5, -14, -18, -15, -5, -1, 0, 0, 0)
(-1, -8, -1, -9, 1, -1, 1, 4, 0)
(2, -2, 8, 5, -9, -8, -6, -5, 0)
(7, 14, 24, 16, 5, -13, -12, -4, 0)
(7, 14, 24, 16, 5, -13, -12, -4, 0)
(-8, -10, 15, 16, 0, 0, -4, -3, 0)
(-8, -10, 15, 16, 0, 0, -4, -3, 0)
(2, 1, -6, -5, 4, 4, 2, 2, 0)
(2, 1, -6, -5, 4, 4, 2, 2, 0)
(-1, -8, -35, -12, -5, 2, 2, 0, 0)
(-1, -8, -35, -12, -5, 2, 2, 0, 0)
(6, -4, -34, -14, -4, -1, 0, -5, 0)
(1, 7, 24, 1, 4, 0, -1, 1, 0)
(-1, 0, 24, -12, -4, -4, -2, -1, 0)
(-9, 0, -23, -21, 1, 4, 3, 2, 0)
(2, 0, 5, -2, -6, -1, -2, -1, 0)
(2, 0, 5, -2, -6, -1, -2, -1, 0)
(0, 2, 9, 11, 1, -2, -1, 1, 0)
(-1, -6, -35, 0, 3, 5, 2, 0, 0)
(0, -2, 17, -3, -4, -3, -1, 0, 0)
(-5, -7, -52, -6, -4, -5, -6, -2, 0)
(-5, -1, 4, 6, -2, -6, -9, 1, 0)
(-5, -1, 4, 6, -2, -6, -9, 1, 0)
(0, -6, -15, -3, -5, 0, 3, -4, 0)
(0, -6, -15, -3, -5, 0, 3, -4, 0)
(-4, -2, -8, -2, 3, -6, -27, 1, 0)
(-5, 2, 6, 5, 1, 19, 39, -4, 0)
(3, -7, 5, 6, 3, 5, 7, 1, 0)
(3, -7, 5, 6, 3, 5, 7, 1, 0)
(5, -4, 7, -1, -1, -3, 0, 4, 0)
(-6, 6, -7, -4, -8, -6, -1, 0, 0)
(2, 8, 1, 2, 1, 15, 17, -3, 0)
(4, 5, 3, 1, -2, -21, -23, -1, 0)
(0, 4, 0, 2, -4, 10, 13, 3, 0)
(0, 4, 0, 2, -4, 10, 13, 3, 0)
(-2, -2, -6, -4, 6, -16, -17, -5, 0)
(5, 1, 2, 0, 1, 25, 17, 3, 0)
(-1, -3, -2, -3, -8, -13, -4, -3, 0)
(-2, -1, 0, -1, 0, -16, -10, 0, 0)
(-4, -3, -4, -4, -2, -14, -26, -4, 0)
(-4, -3, -4, -4, -2, -14, -26, -4, 0)
(1, -2, -1, -2, -6, 0, 9, 2, 0)
(-1, 3, 5, 4, 0, 3, -10, 1, 0)
(-2, -6, -12, -1, 2, 0, 3, 0, 0)
(-1, 0, 0, 3, -10, 2, 10, 0, 0)
