(-28, -7, -6, -1, 8, 21, 26, 10, 0)
(-1, -12, -12, -8, -10, -14, -3, -10, 0)
(8, 2, 5, 6, 9, 39, 47, 9, 0)
(8, 2, 5, 6, 9, 39, 47, 9, 0)
(3, -9, 1, 2, -1, -12, -8, -5, 0)
(-1, 1, -2, -2, -3, -7, -9, 0, 0)
(-1, 1, -2, -2, -3, -7, -9, 0, 0)
(-2, -6, -4, 0, 0, 10, 4, 2, 0)
(-2, -6, -4, 0, 0, 10, 4, 2, 0)
(-20, -3, 0, 0, 11, 48, 108, 1, 0)
(-20, -3, 0, 0, 11, 48, 108, 1, 0)
(21, 9, -2, -7, -11, -42, -98, -7, 0)
(21, 9, -2, -7, -11, -42, -98, -7, 0)
(6, -11, 2, 0, -3, -17, -61, -1, 0)
(6, -11, 2, 0, -3, -17, -61, -1, 0)
(7, -1, -4, -3, 0, 2, 18, 1, 0)
(7, -1, -4, -3, 0, 2, 18, 1, 0)
(10, -4, 3, 3, 3, 6, 8, 4, 0)
(2, -2, 0, -1, -7, -21, -47, -4, 0)
(-6, 0, -3, 4, 5, 6, 42, 3, 0)
(-6, 0, -3, 4, 5, 6, 42, 3, 0)
(-5, -6, -5, -5, -10, -47, -120, -8, 0)
(-5, -6, -5, -5, -10, -47, -120, -8, 0)
(18, 8, -2, -5, -4, 2, -69, -1, 0)
(31, -11, -7, -4, -1, 13, 84, 3, 0)
(-20, -2, 1, 1, 1, 1, -47, 3, 0)
(-20, -2, 1, 1, 1, 1, -47, 3, 0)
(-20, -2, 1, 1, 1, 1, -47, 3, 0)
(33, 5, 0, 4, 12, 56, 93, 7, 0)
(-20, -1, -1, -5, -7, -13, -24, 1, 0)
(-12, -3, -5, 0, -3, -9, -81, -4, 0)
(11, 3, 7, 6, 8, 45, 90, 14, 0)
(-23, -2, 0, -2, -3, 9, 29, 3, 0)
(-7, -12, -3, -1, -5, -27, -50, -9, 0)
(-5, -5, -2, 1, 0, -2, 22, 7, 0)
(2, 3, 1, -2, -2, -8, 9, 1, 0)
(10, 3, 0, -2, -3, -10, -13, -3, 0)
(-3, -3, -3, -3, -4, -14, -17, -2, 0)
(1, -15, 0, -2, 0, -4, -1, -2, 0)
(-8, -1, 1, -1, -2, -2, 3, 1, 0)
(-1, -2, -2, 0, 0, -2, 8, 0, 0)
(-6, -3, 1, 5, -17, -4, 0, -1, 0)
(-2, 5, -4, -18, -2, -9, 0, -3, 0)
(-2, 5, -4, -18, -2, -9, 0, -3, 0)
(4, -2, 0, -41, -23, 3, 8, 1, 0)
(4, -2, 0, -41, -23, 3, 8, 1, 0)
(0, -9, -5, -9, 4, -6, -5, 0, 0)
(-9, -10, 1, 16, 4, 0, -3, 0, 0)
(2, 5, 11, 15, -8, 0, 1, 1, 0)
(0, 6, 2, 11, -3, -7, -3, -3, 0)
(-1, 4, -3, 19, 0, -5, 5, 1, 0)
(-1, 4, -3, 19, 0, -5, 5, 1, 0)
(1, 4, 1, -8, -7, -14, -10, -1, 0)
(1, -8, 1, -3, -7, -7, 3, 3, 0)
(1, -8, 1, -3, -7, -7, 3, 3, 0)
(0, 12, 14, 8, 7, -7, -8, -2, 0)
(-11, -9, -2, 0, 1, 3, 3, -3, 0)
(-11, -9, -2, 0, 1, 3, 3, -3, 0)
(-14, 33, 39, 39, 21, -5, 8, 19, 0)
(35, 2, -21, -35, -15, 12, 29, 49, 0)
(2, 0, 30, 17, 10, 20, 4, 4, 0)
(2, 0, 30, 17, 10, 20, 4, 4, 0)
(31, 13, 18, 14, 1, -8, -16, -12, 0)
(31, 13, 18, 14, 1, -8, -16, -12, 0)
(31, 13, 18, 14, 1, -8, -16, -12, 0)
(-11, -9, 5, 2, 2, 4, 1, -8, 0)
(-11, -9, 5, 2, 2, 4, 1, -8, 0)
(-3, -24, 10, 16, 1, -1, 6, 1, 0)
(5, 16, -6, -2, 5, -7, -5, -7, 0)
(5, 16, -6, -2, 5, -7, -5, -7, 0)
(4, -4, 0, -28, 0, -6, -8, -5, 0)
(-6, -13, -13, -16, -36, -1, -2, -1, 0)
(-5, 4, -28, -19, -5, 2, 5, -1, 0)
(-5, 4, -28, -19, -5, 2, 5, -1, 0)
(-3, 24, 7, 25, 14, -3, -4, -1, 0)
(-3, 24, 7, 25, 14, -3, -4, -1, 0)
(-1, -3, 0, -6, -22, -7, -5, -2, 0)
(-7, -13, -2, -6, 5, -5, -3, -7, 0)
(5, -26, -3, -9, -12, -7, -9, -1, 0)
(5, -26, -3, -9, -12, -7, -9, -1, 0)
(-3, -6, -5, 14, 12, 4, 5, -2, 0)
(-3, -6, -5, 14, 12, 4, 5, -2, 0)
(-5, -6, -5, 0, -2, 0, 0, -2, 0)
(7, 13, 14, 11, 16, 8, 5, 2, 0)
(1, 6, 1, 9, -7, -7, -5, -2, 0)
(1, 6, 1, 9, -7, -7, -5, -2, 0)
(7, 15, 22, 15, 10, 10, 11, 7, 0)
(7, 15, 22, 15, 10, 10, 11, 7, 0)
(-17, -37, -43, -26, -4, -6, 3, -16, 0)
(0, 24, 10, 7, 12, 19, 2, 12, 0)
(-8, 4, 26, 8, -4, -8, -26, -22, 0)
(14, 10, 1, 3, 1, -2, 15, 14, 0)
(-21, -3, -17, -12, 2, 12, 57, 13, 0)
(-21, -3, -17, -12, 2, 12, 57, 13, 0)
(9, 13, -28, -32, -6, -5, -9, 37, 0)
(9, 13, -28, -32, -6, -5, -9, 37, 0)
(-28, -36, -8, 21, 8, 16, 29, -17, 0)
(-5, -9, 10, -48, 23, -38, -37, -3, 0)
(-7, 2, -2, 12, 58, 15, -18, -13, 0)
(-7, 2, -2, 12, 58, 15, -18, -13, 0)
(14, -3, -33, -21, -28, -14, 13, 24, 0)
(14, -3, -33, -21, -28, -14, 13, 24, 0)
(10, 17, 8, 28, 2, 20, 50, -3, 0)
(-24, -39, -21, -12, 0, -11, -38, 29, 0)
(-9, 13, 27, 5, -10, -17, -72, -12, 0)
(-9, 13, 27, 5, -10, -17, -72, -12, 0)
