[-27.1875, 12.125, -0.9375]
[-9.5625, -12.875, -10.6875]
[-9.5625, -12.875, -10.6875]
[-6.4375, -7.5, -13.0]
[-6.4375, -7.5, -13.0]
[-4.0625, -6.75, -15.1875]
[-5.5, -6.1875, -13.4375]
[-5.5, -6.1875, -13.4375]
[-5.5, -6.1875, -13.4375]
[0.5625, -6.3125, -11.9375]
[0.5625, -6.3125, -11.9375]
[-0.4375, -5.0625, -7.5625]
[-0.4375, -5.0625, -7.5625]
[-0.4375, -4.25, -2.5]
[0.125, -1.3125, 0.5]
[0.125, -1.3125, 0.5]
[0.125, -1.3125, 0.5]
[0.9375, 0.1875, 2.125]
[6.0, 1.25, 2.875]
[6.0, 1.25, 2.875]
[1.0625, 0.0625, 3.6875]
[1.0625, 0.0625, 3.6875]
[1.0625, 0.0625, 3.6875]
[-0.0625, 1.25, 5.1875]
[0.1875, 1.9375, 5.1875]
[0.1875, 1.9375, 5.1875]
[3.375, 2.125, 4.0]
[3.375, 2.125, 4.0]
[3.375, 2.125, 4.0]
[3.375, 2.125, 4.0]
[-3.9375, 0.625, 3.9375]
[-3.9375, 0.625, 3.9375]
[-8.1875, -0.5, 1.9375]
[-8.1875, -0.5, 1.9375]
[-10.0625, 0.5, -1.875]
[-10.0625, 0.5, -1.875]
[-13.0, 7.375, -10.0]
[-13.0, 7.375, -10.0]
[-6.6875, 12.375, -18.125]
[-6.6875, 12.375, -18.125]
[1.5625, 12.5625, -22.0625]
[1.5625, 12.5625, -22.0625]
[-0.75, 9.5625, -28.5625]
[-0.75, 9.5625, -28.5625]
[-0.875, 7.1875, -38.625]
[-0.875, 7.1875, -38.625]
[0.4375, 3.5625, -50.8125]
[0.4375, 3.5625, -50.8125]
[-2.8125, -5.625, -67.4375]
[-2.8125, -5.625, -67.4375]
[-11.5625, -16.6875, -86.5625]
[-11.5625, -16.6875, -86.5625]
[-20.0, -24.25, -105.25]
[-20.0, -24.25, -105.25]
[-31.125, -30.0625, -122.125]
[-34.875, -33.4375, -135.3125]
[-34.875, -33.4375, -135.3125]
[-33.25, -37.4375, -146.875]
[-33.25, -37.4375, -146.875]
[-33.4375, -44.6875, -155.625]
[-33.4375, -44.6875, -155.625]
[-39.1875, -53.5625, -163.75]
[-39.1875, -53.5625, -163.75]
[-55.9375, -57.0, -170.0]
[-55.9375, -57.0, -170.0]
[-63.1875, -55.9375, -166.0]
[-63.1875, -55.9375, -166.0]
[-52.6875, -49.875, -155.75]
[-52.6875, -49.875, -155.75]
[-45.125, -47.25, -148.8125]
[-45.125, -47.25, -148.8125]
[-45.125, -47.25, -148.8125]
[-55.0625, -47.875, -139.3125]
[-60.75, -44.0625, -128.0]
[-60.75, -44.0625, -128.0]
[-60.75, -44.0625, -128.0]
[-52.375, -34.5, -115.3125]
[-42.0, -27.9375, -102.25]
[-42.0, -27.9375, -102.25]
[-53.375, -24.5625, -88.6875]
[-53.375, -24.5625, -88.6875]
[-63.875, -15.5, -76.8125]
[-63.875, -15.5, -76.8125]
[-60.5625, -1.125, -65.125]
[-60.5625, -1.125, -65.125]
[-62.75, 6.5, -49.75]
[-62.75, 6.5, -49.75]
[-64.3125, 8.5625, -38.25]
[-64.3125, 8.5625, -38.25]
[-58.625, 11.9375, -31.5625]
[-58.625, 11.9375, -31.5625]
[-53.25, 12.5625, -27.0625]
[-53.25, 12.5625, -27.0625]
[-43.1875, 4.1875, -23.3125]
[-43.1875, 4.1875, -23.3125]
[-36.4375, -5.1875, -16.0625]
[-36.4375, -5.1875, -16.0625]
[-25.6875, -8.4375, -7.625]
[-18.625, -0.75, 2.75]
[-18.625, -0.75, 2.75]
[-16.9375, 15.1875, 8.6875]
[-16.9375, 15.1875, 8.6875]
[-16.6875, 22.625, 4.8125]
[-16.6875, 22.625, 4.8125]
[-17.0625, 18.0, 1.4375]
[-17.0625, 18.0, 1.4375]
[-11.4375, 10.8125, 0.125]
[-11.4375, 10.8125, 0.125]
[-6.4375, 6.125, -0.5625]
[-6.4375, 6.125, -0.5625]
[-5.0625, 2.4375, -1.125]
[-5.0625, 2.4375, -1.125]
[-3.4375, 0.125, -1.8125]
[-3.4375, 0.125, -1.8125]
[3.5625, -0.4375, -1.1875]
[3.5625, -0.4375, -1.1875]
[2.3125, -2.875, 0.4375]
[2.3125, -2.875, 0.4375]
[2.125, -5.75, 1.6875]
[2.125, -5.75, 1.6875]
[6.3125, -7.0625, 2.5625]
[6.3125, -7.0625, 2.5625]
[13.125, -6.75, 2.4375]
[13.125, -6.75, 2.4375]
[21.125, -6.25, 4.9375]
[21.125, -6.25, 4.9375]
[21.25, -9.5625, 8.0625]
[21.25, -9.5625, 8.0625]
[24.25, -12.0625, 10.875]
[24.25, -12.0625, 10.875]
[28.0625, -16.1875, 14.75]
[28.0625, -16.1875, 14.75]
[28.0625, -16.1875, 14.75]
[38.875, -13.1875, 29.625]
[38.875, -13.1875, 29.625]
[38.875, -13.1875, 29.625]
[52.9375, -5.9375, 42.9375]
[60.4375, -4.5, 61.5]
[60.4375, -4.5, 61.5]
[63.3125, -3.75, 76.375]
[63.3125, -3.75, 76.375]
[63.3125, -3.75, 76.375]
[72.5, 0.9375, 91.5625]
[73.0, 9.625, 101.625]
[73.0, 9.625, 101.625]
[64.25, 22.3125, 110.375]
[64.25, 22.3125, 110.375]
[64.25, 22.3125, 110.375]
[72.75, 36.8125, 120.75]
[74.5, 44.375, 128.0625]
[74.5, 44.375, 128.0625]
[64.4375, 45.5625, 134.3125]
[64.4375, 45.5625, 134.3125]
[64.4375, 45.5625, 134.3125]
[65.6875, 46.0, 138.5]
[65.6875, 46.0, 138.5]
[59.8125, 51.8125, 141.3125]
[61.0625, 60.6875, 139.9375]
[61.0625, 60.6875, 139.9375]
[61.0625, 60.6875, 139.9375]
[62.5, 70.5625, 133.5625]
[62.5, 70.5625, 133.5625]
[49.8125, 80.375, 128.0625]
[36.5, 86.6875, 123.5]
[36.5, 86.6875, 123.5]
[36.5, 86.6875, 123.5]
[31.4375, 85.0, 115.0625]
[31.4375, 85.0, 115.0625]
[23.875, 77.1875, 109.75]
[16.5625, 67.5625, 105.75]
[16.5625, 67.5625, 105.75]
[14.875, 55.5, 97.8125]
[14.875, 55.5, 97.8125]
[14.875, 55.5, 97.8125]
[20.75, 44.0, 87.75]
[27.3125, 30.1875, 78.8125]
[27.3125, 30.1875, 78.8125]
[24.3125, 16.5625, 70.375]
[24.3125, 16.5625, 70.375]
[24.3125, 16.5625, 70.375]
[18.6875, 1.9375, 64.0625]
[14.8125, -10.0625, 59.75]
[14.8125, -10.0625, 59.75]
[9.6875, -18.625, 54.6875]
[9.6875, -18.625, 54.6875]
[9.6875, -18.625, 54.6875]
[7.625, -19.3125, 51.875]
[4.125, -17.75, 46.6875]
[4.125, -17.75, 46.6875]
[4.125, -17.75, 46.6875]
[-2.75, -20.9375, 41.9375]
[-8.5625, -28.375, 39.3125]
[-8.5625, -28.375, 39.3125]
[-8.5625, -28.375, 39.3125]
[-14.5, -31.125, 35.4375]
[-19.3125, -29.6875, 27.9375]
[-19.3125, -29.6875, 27.9375]
[-23.625, -29.625, 11.5625]
[-23.625, -29.625, 11.5625]
[-29.375, -28.3125, 4.375]
[-29.375, -28.3125, 4.375]
[-21.125, -28.25, 1.625]
[-21.125, -28.25, 1.625]
[-15.875, -18.75, -5.6875]
[-15.875, -18.75, -5.6875]
[-10.625, -19.0625, -10.0625]
[-10.625, -19.0625, -10.0625]
[-6.0625, -18.625, -10.25]
[-6.5625, -13.4375, -9.0]
[-6.5625, -13.4375, -9.0]
[-6.5625, -13.4375, -9.0]
[-6.5625, -13.4375, -9.0]
[-1.3125, -5.125, -2.625]
[-1.3125, -5.125, -2.625]
[-1.3125, -5.125, -2.625]
[1.3125, -4.375, -0.5625]
[1.3125, -4.375, -0.5625]
[9.6875, -3.625, 3.8125]
[9.6875, -3.625, 3.8125]
[11.5625, 1.0, 2.1875]
[4.9375, 1.6875, 1.0]
[4.9375, 1.6875, 1.0]
[4.9375, 1.6875, 1.0]
[4.4375, 2.1875, 1.375]
[0.5, 1.5, -1.75]
[0.5, 1.5, -1.75]
[1.625, 2.25, -2.0]
[1.625, 2.25, -2.0]
[1.625, 2.25, -2.0]
[-0.75, 3.75, -3.0625]
[-6.3125, 5.5625, -4.125]
[-6.3125, 5.5625, -4.125]
[-7.3125, 5.4375, -5.0]
[-7.3125, 5.4375, -5.0]
[-10.125, 3.75, -6.3125]
[-10.125, 3.75, -6.3125]
[-14.0, 3.4375, -8.375]
[-14.0, 3.4375, -8.375]
[-14.0, 3.4375, -8.375]
[-16.25, 7.8125, -15.9375]
[-9.125, 9.875, -25.375]
[-9.125, 9.875, -25.375]
[-4.375, 11.8125, -34.625]
[-4.375, 11.8125, -34.625]
[-4.0625, 9.9375, -45.125]
[-4.0625, 9.9375, -45.125]
[-4.0625, 3.875, -54.4375]
[-4.0625, 3.875, -54.4375]
[-12.9375, -7.25, -66.875]
[-12.9375, -7.25, -66.875]
[-19.9375, -15.9375, -80.75]
[-19.9375, -15.9375, -80.75]
[-20.875, -16.875, -92.8125]
[-20.875, -16.875, -92.8125]
[-25.25, -13.75, -103.5]
[-25.25, -13.75, -103.5]
[-32.5625, -17.5625, -114.9375]
[-32.5625, -17.5625, -114.9375]
[-36.4375, -23.4375, -126.5625]
[-36.4375, -23.4375, -126.5625]
[-35.1875, -30.5, -138.375]
[-35.1875, -30.5, -138.375]
[-38.375, -36.875, -149.6875]
[-38.375, -36.875, -149.6875]
[-37.4375, -41.5625, -155.9375]
[-37.4375, -41.5625, -155.9375]
[-43.0, -46.0625, -157.9375]
[-43.0, -46.0625, -157.9375]
[-46.0625, -49.5, -159.4375]
[-46.0625, -49.5, -159.4375]
[-48.5, -51.75, -159.9375]
[-48.5, -51.75, -159.9375]
[-42.5, -54.5, -153.5625]
[-42.5, -54.5, -153.5625]
[-41.625, -55.25, -142.3125]
[-41.625, -55.25, -142.3125]
[-52.0, -54.4375, -131.25]
[-52.0, -54.4375, -131.25]
[-52.0, -54.4375, -131.25]
[-50.1875, -48.4375, -119.0625]
[-38.3125, -40.5, -104.25]
