[-25.3125, 14.375, 0.125]
[-17.4375, 10.3125, -1.25]
[-13.3125, 6.8125, -1.9375]
[-13.3125, 6.8125, -1.9375]
[-13.3125, 6.8125, -1.9375]
[-9.625, 3.4375, -2.875]
[-4.6875, -0.375, -3.25]
[-4.6875, -0.375, -3.25]
[-4.25, -4.8125, -4.0]
[-4.25, -4.8125, -4.0]
[-2.875, -6.25, -3.3125]
[-2.875, -6.25, -3.3125]
[-1.9375, -6.1875, -3.0625]
[-1.9375, -6.1875, -3.0625]
[0.5, -8.625, -0.4375]
[0.5, -8.625, -0.4375]
[7.1875, -11.8125, 3.625]
[7.1875, -11.8125, 3.625]
[7.1875, -11.8125, 3.625]
[15.0625, -13.75, 8.375]
[15.0625, -13.75, 8.375]
[20.625, -15.5, 11.0625]
[20.625, -15.5, 11.0625]
[21.8125, -14.9375, 12.8125]
[29.375, -13.1875, 14.75]
[29.375, -13.1875, 14.75]
[31.6875, -12.4375, 17.6875]
[31.6875, -12.4375, 17.6875]
[31.625, -12.9375, 21.25]
[31.625, -12.9375, 21.25]
[34.6875, -10.8125, 27.75]
[34.6875, -10.8125, 27.75]
[34.6875, -10.8125, 27.75]
[49.375, -3.25, 37.625]
[65.5625, 7.25, 48.625]
[65.5625, 7.25, 48.625]
[82.5625, 24.25, 70.25]
[82.5625, 24.25, 70.25]
[82.5625, 24.25, 70.25]
[107.625, 43.0, 94.25]
[131.4375, 61.875, 120.1875]
[131.4375, 61.875, 120.1875]
[140.75, 78.5625, 148.375]
[140.75, 78.5625, 148.375]
[116.125, 92.9375, 165.75]
[116.125, 92.9375, 165.75]
[72.5, 107.1875, 181.25]
[72.5, 107.1875, 181.25]
[9.875, 121.6875, 204.5625]
[9.875, 121.6875, 204.5625]
[-21.125, 144.5, 215.875]
[-21.125, 144.5, 215.875]
[-15.25, 126.5625, 169.875]
[-15.25, 126.5625, 169.875]
[-47.0625, 59.4375, 144.8125]
[-47.0625, 59.4375, 144.8125]
[-104.375, -11.4375, 158.6875]
[-104.375, -11.4375, 158.6875]
[-30.75, 7.375, 155.3125]
[-30.75, 7.375, 155.3125]
[57.125, 42.625, 119.625]
[57.125, 42.625, 119.625]
[118.8125, 42.875, 80.3125]
[118.8125, 42.875, 80.3125]
[131.0, 7.1875, 31.5625]
[131.0, 7.1875, 31.5625]
[80.8125, -25.875, -24.375]
[80.8125, -25.875, -24.375]
[12.9375, -44.375, -62.875]
[12.9375, -44.375, -62.875]
[5.375, -43.25, -68.0]
[5.375, -43.25, -68.0]
[31.4375, -34.5625, -60.8125]
[31.4375, -34.5625, -60.8125]
[58.375, -33.25, -54.625]
[58.375, -33.25, -54.625]
[92.875, -34.8125, -52.3125]
[92.875, -34.8125, -52.3125]
[126.25, -20.6875, -48.3125]
[126.25, -20.6875, -48.3125]
[128.5, -2.5, -34.5625]
[128.5, -2.5, -34.5625]
[109.375, 13.6875, -18.0]
[109.375, 13.6875, -18.0]
[38.625, 21.0625, -5.1875]
[38.625, 21.0625, -5.1875]
[38.625, 21.0625, -5.1875]
[-34.75, 29.3125, 0.75]
[-68.8125, 32.8125, 12.9375]
[-66.5, 33.1875, 26.125]
[-66.5, 33.1875, 26.125]
[-66.5, 33.1875, 26.125]
[-72.0, 28.1875, 41.5625]
[-72.0, 28.1875, 41.5625]
[-80.25, 20.5, 58.0625]
[-80.25, 20.5, 58.0625]
[-80.3125, 2.6875, 69.125]
[-80.3125, 2.6875, 69.125]
[-94.375, -40.6875, 86.5625]
[-63.5625, -67.25, 113.1875]
[-63.5625, -67.25, 113.1875]
[-63.5625, -67.25, 113.1875]
[-35.3125, -65.375, 131.8125]
[-35.3125, -65.375, 131.8125]
[-66.125, -33.1875, 114.25]
[25.75, 3.5625, 63.1875]
[25.75, 3.5625, 63.1875]
[25.75, 3.5625, 63.1875]
[74.5625, -1.5625, 17.0625]
[74.5625, -1.5625, 17.0625]
[-13.875, -41.4375, 7.6875]
[-13.875, -41.4375, 7.6875]
[-40.3125, -44.0, 1.3125]
[0.25, -14.3125, -12.1875]
[0.25, -14.3125, -12.1875]
[0.25, -14.3125, -12.1875]
[7.375, 1.8125, -15.6875]
[7.375, 1.8125, -15.6875]
[0.0625, -0.875, -10.1875]
[-6.9375, -6.5, -2.8125]
[-6.9375, -6.5, -2.8125]
[-3.625, -5.3125, 2.0]
[-3.625, -5.3125, 2.0]
[-3.625, -5.3125, 2.0]
[-1.25, 2.0625, 5.25]
[2.1875, 8.1875, 6.625]
[2.1875, 8.1875, 6.625]
[1.0, 8.625, 3.75]
[1.0, 8.625, 3.75]
[1.0, 8.625, 3.75]
[-4.5, 2.5625, 1.3125]
[-6.75, -0.25, 0.625]
[-6.75, -0.25, 0.625]
[-6.875, 2.625, -1.8125]
[-6.875, 2.625, -1.8125]
[-4.125, 5.3125, -4.9375]
[-4.125, 5.3125, -4.9375]
[-6.0625, 4.75, -10.75]
[-6.0625, 4.75, -10.75]
[-10.4375, 2.25, -16.25]
[-10.4375, 2.25, -16.25]
[-10.4375, 2.25, -16.25]
[-13.5625, 2.125, -25.8125]
[-13.3125, 3.0625, -36.4375]
[-13.3125, 3.0625, -36.4375]
[-8.375, 1.875, -49.25]
[-8.375, 1.875, -49.25]
[-9.0, -1.75, -66.875]
[-9.0, -1.75, -66.875]
[-16.9375, -7.1875, -77.5]
[-16.9375, -7.1875, -77.5]
[-14.3125, -12.0625, -90.1875]
[-13.6875, -18.1875, -112.1875]
[-13.6875, -18.1875, -112.1875]
[-13.6875, -18.1875, -112.1875]
[-21.3125, -30.9375, -132.0625]
[-22.9375, -41.125, -143.3125]
[-22.9375, -41.125, -143.3125]
[-26.5625, -47.3125, -157.0625]
[-26.5625, -47.3125, -157.0625]
[-36.25, -51.875, -171.375]
[-36.25, -51.875, -171.375]
[-40.625, -57.1875, -178.1875]
[-40.625, -57.1875, -178.1875]
[-41.6875, -62.9375, -174.125]
[-41.6875, -62.9375, -174.125]
[-42.1875, -61.375, -167.375]
[-42.1875, -61.375, -167.375]
[-45.0, -55.625, -160.125]
[-45.0, -55.625, -160.125]
[-50.0, -53.0625, -145.0625]
[-50.0, -53.0625, -145.0625]
[-56.0, -52.5625, -122.375]
[-56.0, -52.5625, -122.375]
[-57.4375, -47.5625, -100.9375]
[-57.4375, -47.5625, -100.9375]
[-42.9375, -36.375, -82.5]
[-42.9375, -36.375, -82.5]
[-40.6875, -25.4375, -64.875]
[-40.6875, -25.4375, -64.875]
[-35.75, -17.5, -47.375]
[-35.75, -17.5, -47.375]
[-47.0625, -14.6875, -34.125]
[-47.0625, -14.6875, -34.125]
[-45.5, -11.0625, -24.125]
[-45.5, -11.0625, -24.125]
[-33.8125, -2.25, -19.0625]
[-33.8125, -2.25, -19.0625]
[-31.0, 3.3125, -10.8125]
[-26.875, 2.0, -4.8125]
[-26.875, 2.0, -4.8125]
[-24.75, 0.1875, 2.6875]
[-24.75, 0.1875, 2.6875]
[-24.75, 0.1875, 2.6875]
[-19.0625, 6.6875, 4.5625]
[-19.0625, 6.6875, 4.5625]
[-10.625, 11.8125, 4.25]
[-10.625, 11.8125, 4.25]
[-8.8125, 12.0625, 3.5625]
[-8.8125, 12.0625, 3.5625]
[-11.75, 7.0, 3.0625]
[-11.75, 7.0, 3.0625]
[-5.5, 1.4375, 2.875]
[1.4375, 1.375, 1.9375]
[1.4375, 1.375, 1.9375]
[4.3125, 6.875, 3.0]
[4.3125, 6.875, 3.0]
[3.375, 10.0, 6.0625]
[3.375, 10.0, 6.0625]
[8.5, 12.1875, 11.375]
[8.5, 12.1875, 11.375]
[29.0, 18.5, 23.4375]
[29.0, 18.5, 23.4375]
[29.0, 18.5, 23.4375]
[42.5, 26.5625, 42.25]
[58.1875, 35.625, 67.6875]
[58.1875, 35.625, 67.6875]
[83.5, 46.1875, 89.4375]
[83.5, 46.1875, 89.4375]
[102.25, 57.5625, 109.6875]
[102.25, 57.5625, 109.6875]
[117.125, 70.0625, 134.4375]
[117.125, 70.0625, 134.4375]
[139.125, 86.6875, 147.6875]
[139.125, 86.6875, 147.6875]
[103.0, 98.625, 148.875]
[103.0, 98.625, 148.875]
[44.5625, 101.125, 155.4375]
[44.5625, 101.125, 155.4375]
[-4.75, 97.4375, 172.9375]
[-4.75, 97.4375, 172.9375]
[-36.625, 103.0, 188.125]
[-36.625, 103.0, 188.125]
[-7.625, 122.5, 165.0625]
[-7.625, 122.5, 165.0625]
[4.25, 91.6875, 102.0]
[4.25, 91.6875, 102.0]
[-60.875, -3.6875, 97.6875]
[-113.9375, -46.5, 124.0625]
[-113.9375, -46.5, 124.0625]
[-113.9375, -46.5, 124.0625]
[-57.1875, -7.875, 129.25]
[-57.1875, -7.875, 129.25]
[90.8125, 42.9375, 81.0]
[90.8125, 42.9375, 81.0]
[149.0625, 43.5, -1.1875]
[149.0625, 43.5, -1.1875]
[84.3125, -0.75, -58.75]
[84.3125, -0.75, -58.75]
[1.625, -36.625, -86.75]
[1.625, -36.625, -86.75]
[-8.0625, -35.8125, -85.5]
[29.25, -21.25, -81.8125]
[29.25, -21.25, -81.8125]
[29.25, -21.25, -81.8125]
[52.5625, -27.9375, -75.3125]
[52.5625, -27.9375, -75.3125]
[98.9375, -32.25, -64.3125]
[98.9375, -32.25, -64.3125]
[143.875, -19.75, -55.8125]
[143.875, -19.75, -55.8125]
[173.375, -4.5625, -40.875]
[173.375, -4.5625, -40.875]
[158.875, -1.625, -21.125]
[158.875, -1.625, -21.125]
[30.75, 0.5, -7.5625]
[30.75, 0.5, -7.5625]
[-54.625, 20.0625, -1.375]
[-54.625, 20.0625, -1.375]
[-58.875, 37.1875, 16.25]
[-49.0625, 41.75, 37.6875]
[-49.0625, 41.75, 37.6875]
[-64.5625, 38.8125, 49.1875]
[-64.5625, 38.8125, 49.1875]
