[0.25, -1.125, -13.1875]
[2.6875, -8.0625, -14.9375]
[2.6875, -8.0625, -14.9375]
[4.9375, -16.125, -15.1875]
[4.9375, -16.125, -15.1875]
[5.25, -22.0625, -12.4375]
[5.25, -22.0625, -12.4375]
[7.375, -22.3125, -8.875]
[7.375, -22.3125, -8.875]
[4.875, -16.0625, -7.1875]
[4.875, -16.0625, -7.1875]
[4.3125, -5.875, -5.5625]
[4.3125, -5.875, -5.5625]
[2.0, 1.5625, -1.8125]
[2.0, 1.5625, -1.8125]
[3.1875, 0.4375, 2.9375]
[3.1875, 0.4375, 2.9375]
[8.875, -3.0625, 5.5]
[8.875, -3.0625, 5.5]
[14.25, -5.3125, 3.6875]
[14.25, -5.3125, 3.6875]
[13.75, -7.25, 2.9375]
[13.75, -7.25, 2.9375]
[15.25, -8.5, 4.5625]
[15.25, -8.5, 4.5625]
[19.375, -9.8125, 6.375]
[23.25, -13.5625, 7.5625]
[23.25, -13.5625, 7.5625]
[27.125, -16.125, 7.5625]
[27.125, -16.125, 7.5625]
[27.125, -16.125, 7.5625]
[32.5625, -19.0, 8.25]
[37.0625, -22.75, 9.625]
[37.0625, -22.75, 9.625]
[44.3125, -26.5, 9.125]
[44.3125, -26.5, 9.125]
[50.75, -27.5, 7.6875]
[50.75, -27.5, 7.6875]
[54.375, -25.875, 6.8125]
[54.375, -25.875, 6.8125]
[54.375, -25.875, 6.8125]
[57.625, -12.5, 6.1875]
[57.625, -12.5, 6.1875]
[56.625, 4.9375, 7.0625]
[56.625, 4.9375, 7.0625]
[70.4375, 33.4375, 6.75]
[74.125, 64.0, 5.875]
[74.125, 64.0, 5.875]
[65.625, 98.75, 2.9375]
[65.625, 98.75, 2.9375]
[65.625, 98.75, 2.9375]
[59.5625, 134.875, -0.75]
[59.5625, 134.875, -0.75]
[50.375, 164.875, -5.5625]
[32.6875, 184.4375, -12.625]
[32.6875, 184.4375, -12.625]
[12.625, 199.8125, -12.4375]
[12.625, 199.8125, -12.4375]
[4.0625, 214.75, -15.1875]
[4.0625, 214.75, -15.1875]
[-10.625, 224.0625, -18.125]
[-10.625, 224.0625, -18.125]
[-30.5625, 233.0, -17.0625]
[-30.5625, 233.0, -17.0625]
[-38.625, 240.0, -16.75]
[-38.625, 240.0, -16.75]
[-41.875, 241.375, -17.75]
[-41.875, 241.375, -17.75]
[-52.9375, 237.4375, -18.9375]
[-52.9375, 237.4375, -18.9375]
[-63.4375, 227.4375, -19.4375]
[-63.4375, 227.4375, -19.4375]
[-70.3125, 215.9375, -18.0]
[-70.3125, 215.9375, -18.0]
[-70.875, 203.6875, -17.9375]
[-70.875, 203.6875, -17.9375]
[-68.9375, 193.75, -18.75]
[-58.5625, 176.5625, -23.3125]
[-58.5625, 176.5625, -23.3125]
[-50.8125, 148.625, -31.5]
[-50.8125, 148.625, -31.5]
[-50.875, 119.75, -30.0625]
[-50.875, 119.75, -30.0625]
[-50.875, 119.75, -30.0625]
[-39.8125, 101.5, -32.25]
