[-11.8125, 19.125, 3.875]
[-53.1875, -27.8125, -12.375]
[-53.1875, -27.8125, -12.375]
[-5.75, 0.125, -12.5625]
[50.625, 10.375, -11.1875]
[50.625, 10.375, -11.1875]
[21.0625, 7.75, -3.125]
[21.0625, 7.75, -3.125]
[-8.5625, 5.75, 3.375]
[-8.5625, 5.75, 3.375]
[1.3125, 2.9375, 3.4375]
[1.3125, 2.9375, 3.4375]
[19.8125, 1.6875, 2.375]
[19.8125, 1.6875, 2.375]
[19.875, 1.0625, 4.75]
[19.875, 1.0625, 4.75]
[15.3125, 0.125, 7.6875]
[15.3125, 0.125, 7.6875]
[21.375, -3.75, 7.9375]
[21.375, -3.75, 7.9375]
[34.9375, -9.375, 4.3125]
[34.9375, -9.375, 4.3125]
[46.375, -15.3125, 1.9375]
[46.375, -15.3125, 1.9375]
[51.125, -23.0, 3.375]
[51.125, -23.0, 3.375]
[69.9375, -31.5625, 3.8125]
[69.9375, -31.5625, 3.8125]
[108.5625, -42.4375, 4.6875]
[142.875, -58.375, 9.25]
[142.875, -58.375, 9.25]
[167.4375, -77.875, 8.375]
[167.4375, -77.875, 8.375]
[181.1875, -94.5625, 9.125]
[181.1875, -94.5625, 9.125]
[181.1875, -94.5625, 9.125]
[195.8125, -109.9375, 17.25]
[204.6875, -128.3125, 23.8125]
[204.6875, -128.3125, 23.8125]
[200.625, -146.875, 25.3125]
[200.625, -146.875, 25.3125]
[180.375, -160.25, 26.625]
[180.375, -160.25, 26.625]
[180.375, -160.25, 26.625]
[152.5625, -168.8125, 29.125]
[152.5625, -168.8125, 29.125]
[113.1875, -180.125, 30.0]
[82.3125, -179.375, 28.3125]
[82.3125, -179.375, 28.3125]
[65.5, -173.5625, 22.0625]
[65.5, -173.5625, 22.0625]
[47.625, -169.3125, 11.0]
[47.625, -169.3125, 11.0]
[47.625, -169.3125, 11.0]
[18.8125, -167.375, 5.875]
[-15.9375, -159.0, 3.875]
[-32.0, -140.9375, -1.375]
[-32.0, -140.9375, -1.375]
[-32.0, -140.9375, -1.375]
[-38.4375, -119.125, -4.3125]
[-38.4375, -119.125, -4.3125]
[-41.875, -92.1875, -5.375]
[-41.875, -92.1875, -5.375]
[-41.5625, -67.75, -8.625]
[-41.5625, -67.75, -8.625]
[-41.5625, -67.75, -8.625]
[-47.3125, -50.4375, -8.9375]
[-63.5, -37.0, -8.6875]
[-63.5, -37.0, -8.6875]
[-64.875, -19.9375, -10.5625]
[-64.875, -19.9375, -10.5625]
[-57.5, -3.8125, -9.0]
[-57.5, -3.8125, -9.0]
[-54.4375, 3.8125, -7.75]
[-54.4375, 3.8125, -7.75]
[-55.5625, 6.3125, -7.6875]
[-55.5625, 6.3125, -7.6875]
[-49.25, 10.9375, -5.5625]
[-49.25, 10.9375, -5.5625]
[-37.5625, 17.25, -3.5625]
[-37.5625, 17.25, -3.5625]
[-38.25, 20.6875, -3.9375]
[-38.25, 20.6875, -3.9375]
[-39.875, 20.4375, -0.8125]
[-39.875, 20.4375, -0.8125]
[-39.875, 20.4375, -0.8125]
[-31.0, 21.75, 2.5]
[-32.6875, 18.5625, 5.3125]
[-32.6875, 18.5625, 5.3125]
[-25.5, 12.6875, 2.875]
[-25.5, 12.6875, 2.875]
[-14.0625, 9.125, 0.1875]
[-14.0625, 9.125, 0.1875]
[-5.375, 9.5, 0.6875]
[-5.375, 9.5, 0.6875]
[-2.5625, 9.0625, 3.5625]
[-2.5625, 9.0625, 3.5625]
[-5.0, 3.0, 0.625]
[-5.0, 3.0, 0.625]
[0.6875, -2.0625, -1.5]
[0.6875, -2.0625, -1.5]
[8.5, -5.6875, -1.9375]
[8.5, -5.6875, -1.9375]
[13.625, -6.125, -1.0625]
[13.625, -6.125, -1.0625]
[13.5625, -6.8125, 2.0]
[13.5625, -6.8125, 2.0]
[12.3125, -9.0, 2.5]
[12.3125, -9.0, 2.5]
[12.3125, -9.0, 2.5]
[17.0625, -14.125, 0.4375]
[17.0625, -14.125, 0.4375]
[17.0625, -14.125, 0.4375]
[19.1875, -15.5625, -0.4375]
[19.1875, -15.5625, -0.4375]
[22.5625, -17.6875, 0.3125]
[22.5625, -17.6875, 0.3125]
[24.875, -17.5625, -0.6875]
[21.0, -15.5625, -1.5625]
[21.0, -15.5625, -1.5625]
[21.0, -15.5625, -1.5625]
[23.1875, -8.5625, -2.125]
[23.1875, -8.5625, -2.125]
[26.3125, -2.1875, -4.5]
[26.3125, -2.1875, -4.5]
[31.625, 9.75, 0.1875]
[31.625, 9.75, 0.1875]
[43.875, 35.1875, 12.8125]
[43.875, 35.1875, 12.8125]
[52.125, 65.5, 21.125]
[52.125, 65.5, 21.125]
[63.5, 96.25, 34.8125]
[63.5, 96.25, 34.8125]
[90.9375, 125.375, 46.9375]
[90.9375, 125.375, 46.9375]
[106.1875, 142.25, 50.125]
[106.1875, 142.25, 50.125]
[126.75, 152.125, 56.8125]
[171.25, 157.5, 61.3125]
[171.25, 157.5, 61.3125]
[195.75, 155.75, 54.5625]
[195.75, 155.75, 54.5625]
[203.25, 152.1875, 41.125]
[203.25, 152.1875, 41.125]
[199.8125, 135.1875, 39.25]
[199.8125, 135.1875, 39.25]
[199.5, 114.375, 42.0625]
[199.5, 114.375, 42.0625]
[174.3125, 92.9375, 38.3125]
[174.3125, 92.9375, 38.3125]
[133.625, 79.875, 28.9375]
[133.625, 79.875, 28.9375]
[104.0, 62.5, 23.3125]
[104.0, 62.5, 23.3125]
[96.125, 48.0625, 19.6875]
[96.125, 48.0625, 19.6875]
[84.375, 36.625, 12.3125]
[84.375, 36.625, 12.3125]
[56.0, 25.9375, -0.3125]
[56.0, 25.9375, -0.3125]
[30.1875, 19.125, -10.375]
[30.1875, 19.125, -10.375]
[19.375, 19.4375, -15.8125]
[19.375, 19.4375, -15.8125]
[2.375, 18.875, -19.3125]
[-22.75, 16.5625, -30.0]
[-22.75, 16.5625, -30.0]
[-22.75, 16.5625, -30.0]
[-49.4375, 17.0625, -43.875]
[-49.4375, 17.0625, -43.875]
[-82.0625, 17.9375, -57.0625]
[-118.3125, 19.5625, -71.3125]
[-118.3125, 19.5625, -71.3125]
[-118.3125, 19.5625, -71.3125]
[-156.125, 23.5, -85.0625]
[-156.125, 23.5, -85.0625]
[-199.5, 27.5625, -97.375]
[-199.5, 27.5625, -97.375]
[-251.8125, 31.5, -107.0625]
[-251.8125, 31.5, -107.0625]
[-300.5625, 34.625, -104.3125]
[-337.75, 39.625, -84.75]
[-337.75, 39.625, -84.75]
[-337.75, 39.625, -84.75]
[-372.4375, 52.4375, -60.5]
[-377.375, 74.5625, -43.9375]
[-377.375, 74.5625, -43.9375]
[-377.375, 74.5625, -43.9375]
[-362.8125, 92.625, -20.375]
[-362.8125, 92.625, -20.375]
[-473.3125, 113.1875, -9.6875]
[-473.3125, 113.1875, -9.6875]
[-485.0, 105.5, -17.625]
[-106.6875, 89.5625, -53.0]
[-106.6875, 89.5625, -53.0]
[-106.6875, 89.5625, -53.0]
[153.625, 67.6875, -47.625]
[36.3125, 6.75, -30.25]
[36.3125, 6.75, -30.25]
[36.3125, 6.75, -30.25]
[-46.75, -5.0625, -16.25]
[26.9375, 3.5625, -20.625]
[26.9375, 3.5625, -20.625]
[40.75, 2.5, -14.5]
[40.75, 2.5, -14.5]
[14.3125, 3.875, -3.25]
[14.3125, 3.875, -3.25]
[13.4375, 4.125, 1.75]
[13.4375, 4.125, 1.75]
[23.5, 0.3125, 5.5625]
[23.5, 0.3125, 5.5625]
[32.3125, -5.5625, 5.25]
[32.3125, -5.5625, 5.25]
[41.5, -10.125, 4.125]
[41.5, -10.125, 4.125]
[53.5, -15.875, 2.9375]
[53.5, -15.875, 2.9375]
[50.4375, -23.0, 2.0625]
[50.4375, -23.0, 2.0625]
[52.5625, -31.375, -1.5625]
[74.4375, -37.75, -3.0]
[74.4375, -37.75, -3.0]
[74.4375, -37.75, -3.0]
[118.9375, -49.3125, -4.375]
[147.375, -65.6875, -1.875]
[147.375, -65.6875, -1.875]
[147.375, -65.6875, -1.875]
[145.5, -87.375, -1.6875]
[141.1875, -103.125, 1.5]
[141.1875, -103.125, 1.5]
[148.4375, -111.375, 3.3125]
[148.4375, -111.375, 3.3125]
[158.9375, -120.5, 3.125]
[158.9375, -120.5, 3.125]
[149.1875, -133.6875, 3.4375]
[149.1875, -133.6875, 3.4375]
[149.1875, -133.6875, 3.4375]
[114.5625, -146.125, 12.625]
[114.5625, -146.125, 12.625]
[114.5625, -146.125, 12.625]
[89.8125, -148.3125, 8.5]
[89.8125, -148.3125, 8.5]
[69.25, -154.9375, 6.3125]
[69.25, -154.9375, 6.3125]
[69.25, -154.9375, 6.3125]
[57.75, -158.375, 0.75]
[47.4375, -159.625, -2.0625]
[47.4375, -159.625, -2.0625]
[30.6875, -157.0, -5.625]
[12.8125, -146.9375, -14.9375]
[12.8125, -146.9375, -14.9375]
[-0.4375, -126.8125, -16.375]
[-0.4375, -126.8125, -16.375]
[-16.5, -101.0, -11.625]
[-16.5, -101.0, -11.625]
[-27.9375, -79.6875, -11.9375]
[-27.9375, -79.6875, -11.9375]
[-27.9375, -79.6875, -11.9375]
[-34.625, -63.8125, -15.8125]
[-34.625, -63.8125, -15.8125]
[-45.5625, -50.4375, -20.625]
[-58.25, -36.5625, -17.375]
[-58.25, -36.5625, -17.375]
[-51.375, -19.75, -14.8125]
[-51.375, -19.75, -14.8125]
[-45.0, -10.375, -14.375]
[-45.0, -10.375, -14.375]
[-40.9375, -4.625, -14.125]
[-40.9375, -4.625, -14.125]
[-42.8125, 0.125, -11.8125]
[-42.8125, 0.125, -11.8125]
[-45.0625, 6.3125, -7.9375]
[-45.0625, 6.3125, -7.9375]
[-40.25, 11.375, -5.375]
[-40.25, 11.375, -5.375]
[-36.375, 12.625, 0.25]
[-36.375, 12.625, 0.25]
[-28.0, 14.625, 3.5]
[-28.0, 14.625, 3.5]
[-28.875, 14.5, 4.25]
[-28.875, 14.5, 4.25]
[-34.25, 10.5625, 5.4375]
[-34.25, 10.5625, 5.4375]
[-26.5, 9.4375, 8.5]
[-26.5, 9.4375, 8.5]
[-11.5625, 15.8125, 9.25]
[-11.5625, 15.8125, 9.25]
[-19.3125, 19.75, -2.6875]
[-19.3125, 19.75, -2.6875]
[-27.0, 18.6875, -10.0625]
[-27.0, 18.6875, -10.0625]
[-18.375, 15.8125, -8.375]
[-8.625, 13.875, -2.5625]
[-8.625, 13.875, -2.5625]
[1.1875, 9.4375, 1.25]
[1.1875, 9.4375, 1.25]
[4.5625, 5.5625, 0.25]
[4.5625, 5.5625, 0.25]
[4.5625, 5.5625, 0.25]
[8.8125, 3.25, 0.1875]
[11.5, -0.875, 0.25]
[11.5, -0.875, 0.25]
[13.4375, -4.5625, 0.9375]
[13.4375, -4.5625, 0.9375]
[16.3125, -6.25, 1.5]
[16.3125, -6.25, 1.5]
[20.4375, -8.9375, 1.125]
[20.4375, -8.9375, 1.125]
[23.75, -11.875, 2.125]
[23.75, -11.875, 2.125]
[32.1875, -13.5, 3.5625]
[41.4375, -15.3125, 4.375]
[41.4375, -15.3125, 4.375]
[41.4375, -15.3125, 4.375]
[43.875, -17.25, 4.0]
[45.4375, -14.9375, 5.0625]
[45.4375, -14.9375, 5.0625]
[45.4375, -14.9375, 5.0625]
[51.8125, -4.4375, 8.75]
[57.5625, 17.375, 13.25]
[57.5625, 17.375, 13.25]
[71.25, 43.3125, 14.9375]
[71.25, 43.3125, 14.9375]
[96.75, 70.0625, 22.5625]
[96.75, 70.0625, 22.5625]
[120.5625, 94.4375, 31.9375]
[120.5625, 94.4375, 31.9375]
[144.0625, 114.625, 32.5]
[144.0625, 114.625, 32.5]
[152.125, 134.375, 24.5]
[152.125, 134.375, 24.5]
[151.625, 147.25, 15.5]
[151.625, 147.25, 15.5]
[147.8125, 150.0, 11.125]
[147.8125, 150.0, 11.125]
[142.4375, 147.1875, 14.125]
[142.4375, 147.1875, 14.125]
[152.75, 145.375, 16.25]
[160.375, 135.0, 11.1875]
[160.375, 135.0, 11.1875]
[160.375, 135.0, 11.1875]
[141.6875, 117.75, 5.8125]
[114.4375, 95.375, 3.625]
[114.4375, 95.375, 3.625]
[96.25, 76.6875, -0.875]
[96.25, 76.6875, -0.875]
[96.25, 76.6875, -0.875]
[82.6875, 58.75, -6.8125]
[76.75, 48.5625, -8.75]
[76.75, 48.5625, -8.75]
[57.125, 40.875, -8.0625]
[57.125, 40.875, -8.0625]
[57.125, 40.875, -8.0625]
[39.4375, 33.125, -5.5625]
[39.4375, 33.125, -5.5625]
[26.5, 27.4375, -3.5]
[10.25, 23.0625, -8.5625]
[10.25, 23.0625, -8.5625]
[10.25, 23.0625, -8.5625]
[-6.9375, 20.75, -17.25]
[-6.9375, 20.75, -17.25]
[-31.0, 20.0625, -27.125]
[-31.0, 20.0625, -27.125]
[-66.5625, 22.625, -36.375]
[-106.9375, 22.6875, -42.8125]
[-106.9375, 22.6875, -42.8125]
[-106.9375, 22.6875, -42.8125]
[-138.6875, 25.8125, -52.875]
[-166.8125, 29.6875, -65.375]
[-166.8125, 29.6875, -65.375]
[-186.0, 35.3125, -75.0]
[-186.0, 35.3125, -75.0]
[-213.875, 39.5625, -79.875]
[-213.875, 39.5625, -79.875]
[-258.625, 40.3125, -82.5]
[-258.625, 40.3125, -82.5]
[-309.6875, 43.125, -82.25]
[-309.6875, 43.125, -82.25]
[-345.125, 59.0, -71.875]
[-345.125, 59.0, -71.875]
[-358.25, 84.5, -51.3125]
[-346.375, 108.125, -26.5625]
[-346.375, 108.125, -26.5625]
[-346.375, 108.125, -26.5625]
[-425.5625, 121.125, -12.8125]
[-425.5625, 121.125, -12.8125]
[-481.375, 112.3125, -27.375]
[-169.25, 81.3125, -60.8125]
[-169.25, 81.3125, -60.8125]
[159.4375, 63.9375, -69.5]
[159.4375, 63.9375, -69.5]
[121.75, 11.3125, -48.8125]
[121.75, 11.3125, -48.8125]
[-4.625, -12.4375, -32.625]
[-4.625, -12.4375, -32.625]
[14.5625, -1.5625, -27.125]
[14.5625, -1.5625, -27.125]
[58.6875, 3.875, -22.75]
[58.6875, 3.875, -22.75]
[41.75, 2.8125, -13.1875]
[41.75, 2.8125, -13.1875]
[11.9375, 5.625, -3.5625]
[11.9375, 5.625, -3.5625]
[5.625, 8.9375, 2.0]
[12.3125, 8.125, 3.8125]
[12.3125, 8.125, 3.8125]
[20.25, 3.8125, 5.3125]
[20.25, 3.8125, 5.3125]
[29.0625, -4.25, 7.9375]
[29.0625, -4.25, 7.9375]
[29.0625, -4.25, 7.9375]
[45.9375, -13.5, 10.125]
[73.1875, -22.75, 10.75]
[73.1875, -22.75, 10.75]
[102.25, -36.875, 8.75]
[102.25, -36.875, 8.75]
[126.125, -54.6875, 6.4375]
[126.125, -54.6875, 6.4375]
[139.125, -71.3125, 8.4375]
[139.125, -71.3125, 8.4375]
[146.75, -88.0, 10.75]
[146.75, -88.0, 10.75]
[157.5625, -104.5625, 15.0625]
[157.5625, -104.5625, 15.0625]
[164.9375, -120.3125, 15.5]
[154.625, -133.3125, 21.4375]
[154.625, -133.3125, 21.4375]
[143.5625, -142.125, 26.6875]
[143.5625, -142.125, 26.6875]
[126.1875, -151.1875, 30.0625]
[126.1875, -151.1875, 30.0625]
[103.3125, -162.5625, 32.9375]
[103.3125, -162.5625, 32.9375]
[83.125, -169.5625, 31.0625]
[83.125, -169.5625, 31.0625]
[66.75, -172.0, 28.1875]
[66.75, -172.0, 28.1875]
[56.25, -170.625, 23.625]
[56.25, -170.625, 23.625]
[30.8125, -167.125, 19.25]
[30.8125, -167.125, 19.25]
[30.8125, -167.125, 19.25]
[7.375, -157.5, 12.8125]
[7.375, -157.5, 12.8125]
[-6.0625, -142.3125, 7.5625]
[-0.625, -123.375, 3.25]
[-0.625, -123.375, 3.25]
[-5.4375, -105.1875, 1.5]
[-5.4375, -105.1875, 1.5]
[-24.8125, -89.8125, 0.375]
[-24.8125, -89.8125, 0.375]
[-38.3125, -73.6875, -4.0]
[-51.8125, -58.0625, -9.1875]
[-51.8125, -58.0625, -9.1875]
[-51.8125, -58.0625, -9.1875]
[-57.875, -42.8125, -10.9375]
[-57.875, -42.8125, -10.9375]
[-55.8125, -26.5625, -9.875]
[-55.8125, -26.5625, -9.875]
[-45.3125, -11.9375, -9.75]
[-45.3125, -11.9375, -9.75]
[-42.875, -4.0625, -11.25]
[-42.875, -4.0625, -11.25]
[-45.5, 0.4375, -11.0]
[-45.5, 0.4375, -11.0]
[-44.375, 4.4375, -10.1875]
[-38.0, 8.9375, -5.25]
[-38.0, 8.9375, -5.25]
[-30.875, 16.5625, -4.375]
[-30.875, 16.5625, -4.375]
[-29.5625, 22.375, -6.625]
[-29.5625, 22.375, -6.625]
[-29.5625, 22.375, -6.625]
[-30.0, 19.9375, -4.4375]
[-24.0625, 14.5625, -0.75]
[-24.0625, 14.5625, -0.75]
[-13.25, 6.75, 1.0]
[-13.25, 6.75, 1.0]
[-7.9375, 4.75, 2.9375]
[-7.9375, 4.75, 2.9375]
[-11.5, 5.8125, 0.1875]
[-11.5, 5.8125, 0.1875]
[-7.625, 3.0625, -1.6875]
[-7.625, 3.0625, -1.6875]
[-4.8125, 2.25, -2.9375]
[-4.8125, 2.25, -2.9375]
[0.3125, 3.5, -3.3125]
[0.3125, 3.5, -3.3125]
[0.5, 0.6875, 0.0625]
[0.5, 0.6875, 0.0625]
[3.5625, -3.6875, 1.625]
[3.5625, -3.6875, 1.625]
[7.0, -5.25, 0.875]
[7.0, -5.25, 0.875]
[10.0625, -5.5625, 0.5625]
[10.0625, -5.5625, 0.5625]
[10.0625, -5.5625, 0.5625]
[8.625, -7.4375, 0.625]
[8.5, -11.375, 0.25]
[8.5, -11.375, 0.25]
[12.5, -13.1875, -0.875]
[12.5, -13.1875, -0.875]
[15.375, -12.0625, -1.0625]
[15.375, -12.0625, -1.0625]
[14.5625, -14.125, 0.25]
[14.5625, -14.125, 0.25]
[17.3125, -17.4375, 1.4375]
[17.3125, -17.4375, 1.4375]
[23.125, -18.9375, 0.5625]
[23.125, -18.9375, 0.5625]
[25.375, -20.1875, 0.3125]
[25.375, -20.1875, 0.3125]
[29.1875, -23.625, 1.3125]
[29.1875, -23.625, 1.3125]
[32.75, -27.5625, 1.5625]
[32.75, -27.5625, 1.5625]
[41.5, -26.375, 1.5625]
[41.5, -26.375, 1.5625]
[53.5625, -21.875, 4.125]
[53.5625, -21.875, 4.125]
[60.625, -3.5625, 9.5625]
[60.625, -3.5625, 9.5625]
[84.125, 25.5625, 19.8125]
[84.125, 25.5625, 19.8125]
[84.125, 25.5625, 19.8125]
[84.125, 25.5625, 19.8125]
[123.875, 81.1875, 31.875]
[123.875, 81.1875, 31.875]
[159.875, 110.5, 35.625]
[159.875, 110.5, 35.625]
[182.6875, 140.125, 27.5]
[182.6875, 140.125, 27.5]
[175.625, 160.4375, 15.125]
[175.625, 160.4375, 15.125]
[168.4375, 169.3125, 4.3125]
[168.4375, 169.3125, 4.3125]
[172.5, 170.9375, 2.875]
[172.5, 170.9375, 2.875]
[183.875, 165.5625, 3.5]
[183.875, 165.5625, 3.5]
[161.625, 150.625, -5.0]
[161.625, 150.625, -5.0]
[128.0625, 126.375, -7.1875]
[128.0625, 126.375, -7.1875]
[108.125, 100.8125, -2.25]
[108.125, 100.8125, -2.25]
[85.9375, 78.5, -5.625]
[85.9375, 78.5, -5.625]
[69.6875, 60.8125, -11.3125]
[69.6875, 60.8125, -11.3125]
[56.5, 47.125, -13.375]
[56.5, 47.125, -13.375]
[45.0625, 34.875, -10.6875]
[45.0625, 34.875, -10.6875]
[33.125, 23.1875, -12.0625]
[33.125, 23.1875, -12.0625]
[22.375, 16.625, -16.0]
[22.375, 16.625, -16.0]
[9.9375, 13.625, -19.25]
[9.9375, 13.625, -19.25]
[-2.375, 11.375, -18.8125]
[-2.375, 11.375, -18.8125]
[-14.5625, 11.875, -20.875]
[-14.5625, 11.875, -20.875]
[-27.0, 15.25, -27.125]
[-27.0, 15.25, -27.125]
[-56.5625, 20.0625, -39.25]
[-56.5625, 20.0625, -39.25]
[-116.375, 24.4375, -53.875]
[-116.375, 24.4375, -53.875]
[-148.0, 26.0625, -63.0]
[-148.0, 26.0625, -63.0]
[-182.6875, 29.0625, -76.5625]
[-223.625, 35.1875, -90.0625]
[-223.625, 35.1875, -90.0625]
[-223.625, 35.1875, -90.0625]
[-270.6875, 42.0625, -97.1875]
[-318.75, 42.9375, -88.0]
[-318.75, 42.9375, -88.0]
[-318.75, 42.9375, -88.0]
[-376.9375, 56.0, -64.375]
[-400.875, 80.6875, -36.875]
[-400.875, 80.6875, -36.875]
[-364.625, 114.3125, -8.9375]
[-364.625, 114.3125, -8.9375]
[-438.375, 137.4375, 4.125]
[-438.375, 137.4375, 4.125]
[-526.625, 124.8125, -34.75]
[-526.625, 124.8125, -34.75]
[-526.625, 124.8125, -34.75]
[-158.625, 90.125, -61.9375]
[168.375, 75.75, -55.625]
[168.375, 75.75, -55.625]
[77.5625, 22.875, -38.3125]
[77.5625, 22.875, -38.3125]
[-25.875, 6.125, -18.1875]
[-25.875, 6.125, -18.1875]
[21.9375, 20.0625, -13.4375]
[21.9375, 20.0625, -13.4375]
[35.8125, 17.4375, -7.875]
[35.8125, 17.4375, -7.875]
[18.5, 12.5, 0.5]
[18.5, 12.5, 0.5]
[13.8125, 7.8125, 4.375]
[13.8125, 7.8125, 4.375]
[30.875, 1.1875, 4.3125]
[30.875, 1.1875, 4.3125]
[49.0625, -8.625, 4.5625]
[49.0625, -8.625, 4.5625]
[65.8125, -19.25, 5.1875]
[80.3125, -28.5625, 6.4375]
[80.3125, -28.5625, 6.4375]
[80.3125, -28.5625, 6.4375]
[108.25, -38.8125, 8.1875]
[108.25, -38.8125, 8.1875]
[135.75, -51.5625, 11.0625]
[135.75, -51.5625, 11.0625]
[156.0625, -72.3125, 13.9375]
[156.0625, -72.3125, 13.9375]
[165.625, -99.8125, 11.8125]
[169.5, -124.375, 12.625]
[169.5, -124.375, 12.625]
[169.5, -124.375, 12.625]
[164.6875, -141.9375, 13.5625]
[164.6875, -141.9375, 13.5625]
[147.0, -155.125, 17.1875]
[129.625, -163.0625, 18.8125]
[129.625, -163.0625, 18.8125]
[106.5625, -174.25, 18.25]
[106.5625, -174.25, 18.25]
[106.5625, -174.25, 18.25]
[89.4375, -188.3125, 17.5625]
[79.1875, -194.625, 15.5625]
[79.1875, -194.625, 15.5625]
[58.0625, -190.5625, 10.1875]
[58.0625, -190.5625, 10.1875]
[34.1875, -183.4375, 1.8125]
[13.0, -176.0625, -5.5]
[13.0, -176.0625, -5.5]
[-8.6875, -162.875, -6.125]
[-8.6875, -162.875, -6.125]
[-8.6875, -162.875, -6.125]
[-8.6875, -162.875, -6.125]
[-6.4375, -136.0, 0.875]
[-6.4375, -136.0, 0.875]
[-3.5625, -106.75, -2.125]
[-10.625, -88.375, -8.0]
[-10.625, -88.375, -8.0]
[-36.5625, -74.1875, -9.6875]
[-54.6875, -54.9375, -11.5625]
[-54.6875, -54.9375, -11.5625]
[-54.6875, -54.9375, -11.5625]
[-55.9375, -34.0, -12.25]
[-55.9375, -34.0, -12.25]
[-53.1875, -17.0, -12.4375]
[-43.75, -3.8125, -13.0]
[-43.75, -3.8125, -13.0]
[-41.375, 7.625, -17.375]
[-41.375, 7.625, -17.375]
[-41.375, 7.625, -17.375]
[-44.875, 17.75, -16.6875]
[-40.4375, 21.5, -14.875]
[-40.4375, 21.5, -14.875]
[-42.0625, 21.1875, -12.875]
[-42.0625, 21.1875, -12.875]
[-42.0625, 21.1875, -12.875]
[-29.75, 21.375, -5.1875]
[-29.75, 21.375, -5.1875]
[-29.75, 21.375, -5.1875]
