(-4, 10, -1, 0, 3, 10, 37, 1, 0)
(5, 5, 4, 5, 0, 33, 56, 2, 0)
(5, 5, 4, 5, 0, 33, 56, 2, 0)
(5, 5, 4, 5, 0, 33, 56, 2, 0)
(-8, -5, -1, -6, -12, -31, -111, -6, 0)
(7, -9, 1, -3, -1, 18, 32, 5, 0)
(4, 2, -4, -1, 1, -6, -2, -3, 0)
(-11, -8, -3, -3, -3, -2, 7, -4, 0)
(5, -2, 2, 3, 4, 13, 28, -1, 0)
(0, -1, 2, 4, 0, -10, -36, -2, 0)
(0, -1, 2, 4, 0, -10, -36, -2, 0)
(1, -2, -5, -3, -3, -12, -13, -1, 0)
(1, -2, -5, -3, -3, -12, -13, -1, 0)
(-2, -6, -4, -7, -6, -2, -19, 0, 0)
(-2, -6, -4, -7, -6, -2, -19, 0, 0)
(-2, 2, -1, -1, -2, -2, 39, -1, 0)
(1, -5, -3, -4, -2, -5, 8, -3, 0)
(-1, -1, -4, 0, -1, 0, 5, -1, 0)
(-1, -1, -4, 0, -1, 0, 5, -1, 0)
(3, -1, -2, 0, -1, -6, 44, 0, 0)
(3, -1, -2, 0, -1, -6, 44, 0, 0)
(1, 0, -2, -2, -4, -19, -63, -6, 0)
(1, 0, -2, -2, -4, -19, -63, -6, 0)
(0, 0, -1, 0, 2, -8, 5, -2, 0)
(0, 0, -1, 0, 2, -8, 5, -2, 0)
(4, -1, 2, 2, 1, 6, 10, -2, 0)
(4, -1, 2, 2, 1, 6, 10, -2, 0)
(-4, -2, -2, -2, -1, 7, -8, 1, 0)
(11, 0, -1, -3, -2, 2, 21, 0, 0)
(-4, -1, -5, -5, 0, 0, -10, 0, 0)
(-1, -4, 0, -2, -2, -2, -12, 0, 0)
(-1, -4, 0, -2, -2, -2, -12, 0, 0)
(1, 4, 7, 4, 3, 14, 16, 3, 0)
(2, -5, -3, -3, -5, -2, -19, -2, 0)
(0, -4, -3, 2, 4, 0, -11, 0, 0)
(0, 0, 0, 0, -1, -2, 10, -3, 0)
(0, 3, 3, 6, -1, 1, 18, 0, 0)
(-2, -3, 0, 0, 2, -2, -5, -2, 0)
