[-26.125, 8.5, 0.375]
[-0.9375, 15.0625, 149.9375]
[-0.9375, 15.0625, 149.9375]
[5.8125, 0.25, 142.25]
[5.8125, 0.25, 142.25]
[24.1875, -21.4375, 162.75]
[24.1875, -21.4375, 162.75]
[69.5625, -16.375, 186.1875]
[69.5625, -16.375, 186.1875]
[67.5, -24.75, 192.4375]
[67.5, -24.75, 192.4375]
[43.4375, -44.5, 202.875]
[43.4375, -44.5, 202.875]
[48.9375, -54.5625, 225.75]
[48.9375, -54.5625, 225.75]
[48.9375, -54.5625, 225.75]
[78.9375, -43.25, 237.1875]
[116.0625, -34.4375, 232.1875]
[116.0625, -34.4375, 232.1875]
[129.5, -25.625, 192.75]
[129.5, -25.625, 192.75]
[59.0, -35.0625, 118.5625]
[59.0, -35.0625, 118.5625]
[0.0625, -52.3125, 62.375]
[0.0625, -52.3125, 62.375]
[23.375, -40.75, 36.375]
[23.375, -40.75, 36.375]
[42.5, -20.3125, 11.9375]
[42.5, -20.3125, 11.9375]
[16.9375, -16.875, -11.0625]
[16.9375, -16.875, -11.0625]
[-11.875, -19.6875, -17.5]
[-11.875, -19.6875, -17.5]
[-23.8125, -14.0625, -16.9375]
[-23.8125, -14.0625, -16.9375]
[-13.125, 1.5, -14.625]
[-13.125, 1.5, -14.625]
[-2.5625, 9.625, -14.8125]
[-2.5625, 9.625, -14.8125]
[-5.0625, 5.4375, -19.3125]
[-5.0625, 5.4375, -19.3125]
[-24.0625, -2.625, -22.125]
[-24.0625, -2.625, -22.125]
[-30.25, -3.3125, -24.0]
[-30.25, -3.3125, -24.0]
[-22.5625, -1.3125, -28.3125]
[-22.5625, -1.3125, -28.3125]
[-11.25, -4.875, -35.125]
[-11.25, -4.875, -35.125]
[0.4375, -17.625, -46.6875]
[0.4375, -17.625, -46.6875]
[0.0, -37.625, -64.125]
[-7.1875, -70.5, -80.125]
[-7.1875, -70.5, -80.125]
[-24.8125, -114.4375, -91.9375]
[-24.8125, -114.4375, -91.9375]
[-43.625, -151.25, -90.5]
[-43.625, -151.25, -90.5]
[-37.375, -164.0, -85.625]
[-37.375, -164.0, -85.625]
[-10.3125, -152.8125, -92.6875]
[-10.3125, -152.8125, -92.6875]
[2.3125, -143.0625, -103.0625]
[2.3125, -143.0625, -103.0625]
[-21.375, -144.5625, -109.4375]
[-21.375, -144.5625, -109.4375]
[-67.875, -144.4375, -110.875]
[-67.875, -144.4375, -110.875]
[-93.0625, -138.5, -105.5]
[-93.0625, -138.5, -105.5]
[-86.0625, -125.25, -99.1875]
[-86.0625, -125.25, -99.1875]
[-79.875, -99.125, -83.6875]
[-79.875, -99.125, -83.6875]
[-76.3125, -73.1875, -74.4375]
[-76.3125, -73.1875, -74.4375]
[-55.3125, -54.6875, -64.0625]
[-55.3125, -54.6875, -64.0625]
[-67.4375, -48.9375, -50.6875]
[-67.4375, -48.9375, -50.6875]
[-107.75, -49.875, -38.75]
[-107.75, -49.875, -38.75]
[-107.1875, -32.5, -28.1875]
[-107.1875, -32.5, -28.1875]
[-67.6875, -12.25, -23.0625]
[-67.6875, -12.25, -23.0625]
[-48.9375, -5.9375, -17.25]
[-65.8125, -6.125, -10.3125]
[-65.8125, -6.125, -10.3125]
[-65.8125, -6.125, -10.3125]
[-83.4375, 0.875, -4.5]
[-57.5625, 20.625, 1.5625]
[-57.5625, 20.625, 1.5625]
[-34.0625, 39.25, 0.625]
[-34.0625, 39.25, 0.625]
[-34.0625, 39.25, 0.625]
[-13.625, 41.625, -6.25]
[-13.0625, 33.375, -10.125]
[-13.0625, 33.375, -10.125]
[-26.75, 19.625, -10.1875]
[-26.75, 19.625, -10.1875]
[-19.9375, 13.875, -7.375]
[-19.9375, 13.875, -7.375]
[4.25, 14.3125, -3.3125]
[4.25, 14.3125, -3.3125]
[13.6875, 12.3125, 5.0]
[1.1875, 8.6875, 10.875]
[1.1875, 8.6875, 10.875]
[1.1875, 8.6875, 10.875]
[-9.625, 6.5625, 8.5625]
[-9.625, 6.5625, 8.5625]
[-5.9375, 4.375, 5.0625]
[-5.9375, 4.375, 5.0625]
[3.9375, 3.5, 4.125]
[3.9375, 3.5, 4.125]
[5.75, 3.0625, 4.5625]
[0.75, 3.9375, 6.9375]
[0.75, 3.9375, 6.9375]
[0.75, 3.9375, 6.9375]
[-8.9375, 2.6875, 5.3125]
[-11.125, 2.5625, 1.375]
[-11.125, 2.5625, 1.375]
[-4.5625, 5.9375, -1.75]
[-4.5625, 5.9375, -1.75]
[-4.5625, 5.9375, -1.75]
[-2.75, 8.0625, -1.1875]
[-2.75, 8.0625, -1.1875]
[-7.5625, 3.4375, -0.25]
[-10.875, 0.5, -2.1875]
[-10.875, 0.5, -2.1875]
[-8.25, 1.25, -1.375]
[-8.25, 1.25, -1.375]
[-8.25, 1.25, -1.375]
[-0.8125, 2.125, 0.75]
[-0.8125, 2.125, 0.75]
[0.125, 0.25, 2.5625]
[0.125, -3.0625, 0.625]
[0.125, -3.0625, 0.625]
[0.125, -3.0625, 0.625]
[-0.9375, -5.1875, -0.25]
[5.625, -4.0625, -1.375]
[5.625, -4.0625, -1.375]
[7.375, -3.875, -1.875]
[7.375, -3.875, -1.875]
[7.375, -3.875, -1.875]
[1.8125, -7.5625, -2.5]
[1.375, -12.125, -4.625]
[1.375, -12.125, -4.625]
[-0.5625, -12.5, -8.625]
[-0.5625, -12.5, -8.625]
[-15.5625, -6.8125, -10.375]
[-5.625, 8.5625, -12.8125]
[-5.625, 8.5625, -12.8125]
[-5.625, 8.5625, -12.8125]
[24.625, 25.125, -11.875]
[24.625, 25.125, -11.875]
[19.9375, 34.875, -9.8125]
[19.9375, 34.875, -9.8125]
[7.875, 49.5625, -7.125]
[17.625, 71.0625, -6.875]
[17.625, 71.0625, -6.875]
[17.625, 71.0625, -6.875]
[41.3125, 94.9375, -9.5]
[45.0, 111.625, -11.8125]
[45.0, 111.625, -11.8125]
[31.1875, 120.5, -12.0]
[31.1875, 120.5, -12.0]
[31.1875, 120.5, -12.0]
[17.9375, 127.8125, -12.6875]
[-1.3125, 134.625, -16.125]
[-1.3125, 134.625, -16.125]
[-22.1875, 137.25, -15.6875]
[-22.1875, 137.25, -15.6875]
[-22.1875, 137.25, -15.6875]
[-42.75, 139.0, -12.75]
[-51.1875, 137.375, -8.0625]
[-51.1875, 137.375, -8.0625]
[-53.0, 126.75, 1.375]
[-53.0, 126.75, 1.375]
[-74.375, 113.0, 16.5]
[-74.375, 113.0, 16.5]
[-77.625, 106.0, 28.0625]
[-77.625, 106.0, 28.0625]
[-50.0, 106.125, 25.9375]
[-50.0, 106.125, 25.9375]
[-28.8125, 96.125, 26.875]
[-27.9375, 80.625, 40.3125]
[-27.9375, 80.625, 40.3125]
[-43.3125, 60.875, 55.875]
[-43.3125, 60.875, 55.875]
[-43.3125, 60.875, 55.875]
[-43.4375, 44.125, 65.5]
[-23.5, 30.5, 72.625]
[-23.5, 30.5, 72.625]
[-2.6875, 17.0, 81.4375]
[-2.6875, 17.0, 81.4375]
[15.9375, 0.5625, 89.375]
[15.9375, 0.5625, 89.375]
[38.875, -19.625, 91.6875]
[38.875, -19.625, 91.6875]
[41.3125, -33.6875, 106.1875]
[41.3125, -33.6875, 106.1875]
[61.25, -34.75, 116.375]
[61.25, -34.75, 116.375]
[39.5625, -36.75, 126.125]
[2.0, -55.75, 151.8125]
[2.0, -55.75, 151.8125]
[2.0, -55.75, 151.8125]
[36.5625, -71.0, 199.5625]
[36.5625, -71.0, 199.5625]
[112.9375, -63.4375, 248.375]
[112.9375, -63.4375, 248.375]
[191.75, -39.375, 261.875]
[132.625, -40.25, 212.3125]
[132.625, -40.25, 212.3125]
[132.625, -40.25, 212.3125]
[6.875, -73.0, 161.75]
[-4.3125, -71.375, 128.4375]
[-4.3125, -71.375, 128.4375]
[-4.3125, -71.375, 128.4375]
[45.75, -41.375, 86.0625]
[45.75, -41.375, 86.0625]
[28.5625, -37.125, 33.75]
[28.5625, -37.125, 33.75]
[28.5625, -37.125, 33.75]
[-17.375, -30.125, -10.375]
[-17.375, -30.125, -10.375]
[-17.375, -30.125, -10.375]
[4.8125, -6.3125, -21.875]
[6.9375, 2.25, -27.875]
[6.9375, 2.25, -27.875]
[6.9375, 2.25, -27.875]
[-10.0625, -3.625, -28.5]
[-21.0625, -5.125, -27.8125]
[-21.0625, -5.125, -27.8125]
[-18.9375, -0.9375, -25.1875]
[-18.9375, -0.9375, -25.1875]
[-11.625, 1.1875, -24.125]
[-11.625, 1.1875, -24.125]
[-11.625, 1.1875, -24.125]
[-7.375, -2.125, -27.1875]
[-12.4375, -9.0, -30.1875]
[-12.4375, -9.0, -30.1875]
[-14.4375, -10.9375, -34.25]
[-14.4375, -10.9375, -34.25]
[-12.3125, -10.5, -41.625]
[-12.3125, -10.5, -41.625]
[-6.4375, -11.8125, -50.25]
[-6.4375, -11.8125, -50.25]
[-7.75, -21.625, -58.75]
[-7.75, -21.625, -58.75]
[-13.5625, -33.1875, -66.875]
[-13.5625, -33.1875, -66.875]
[-18.8125, -41.5625, -74.5]
[-18.8125, -41.5625, -74.5]
[-18.75, -49.25, -81.8125]
[-18.75, -49.25, -81.8125]
[-14.0625, -63.375, -87.0625]
[-14.0625, -63.375, -87.0625]
[-2.0, -77.25, -94.875]
[-2.0, -77.25, -94.875]
[-8.125, -88.9375, -102.0625]
[-8.125, -88.9375, -102.0625]
[-24.3125, -97.75, -101.75]
[-24.3125, -97.75, -101.75]
[-28.125, -100.0625, -103.8125]
[-28.125, -100.0625, -103.8125]
[-48.0, -105.875, -105.0625]
[-74.1875, -110.6875, -98.0]
[-74.1875, -110.6875, -98.0]
[-61.9375, -101.5625, -93.3125]
[-61.9375, -101.5625, -93.3125]
[-24.4375, -87.0625, -93.25]
[-24.4375, -87.0625, -93.25]
[-24.4375, -87.0625, -93.25]
[-36.0625, -89.1875, -82.1875]
[-78.5, -92.8125, -68.875]
[-78.5, -92.8125, -68.875]
[-82.9375, -81.5, -65.125]
[-82.9375, -81.5, -65.125]
[-82.9375, -81.5, -65.125]
[-56.4375, -68.4375, -56.1875]
[-49.0625, -59.8125, -44.25]
[-49.0625, -59.8125, -44.25]
[-49.0625, -59.8125, -44.25]
[-65.375, -52.875, -36.1875]
[-66.1875, -42.75, -27.4375]
[-66.1875, -42.75, -27.4375]
[-65.3125, -31.4375, -20.25]
[-65.3125, -31.4375, -20.25]
[-67.5625, -24.6875, -16.0625]
[-67.5625, -24.6875, -16.0625]
[-64.375, -18.5, -10.5]
[-64.375, -18.5, -10.5]
[-55.875, -10.0, -8.5]
[-55.875, -10.0, -8.5]
[-49.5, -2.4375, -9.5625]
[-49.5, -2.4375, -9.5625]
[-36.25, 0.75, -11.125]
[-36.25, 0.75, -11.125]
[-20.75, 5.125, -6.5625]
[-20.75, 5.125, -6.5625]
[-17.1875, 13.25, -4.375]
[-17.1875, 13.25, -4.375]
[-20.5, 18.3125, -5.3125]
[-20.5, 18.3125, -5.3125]
[-25.1875, 14.875, -3.875]
[-25.1875, 14.875, -3.875]
[-15.0, 8.5625, -3.75]
[-15.0, 8.5625, -3.75]
[4.75, 5.1875, -3.125]
[4.75, 5.1875, -3.125]
[8.375, 1.6875, 5.9375]
[8.375, 1.6875, 5.9375]
[-1.9375, -0.375, 11.75]
[-1.9375, -0.375, 11.75]
[-4.25, -0.0625, 10.8125]
[-4.25, -0.0625, 10.8125]
[8.9375, 4.1875, 8.875]
[11.0625, 6.25, 4.75]
[11.0625, 6.25, 4.75]
[-1.3125, 1.9375, 0.875]
[-1.3125, 1.9375, 0.875]
[-1.3125, 1.9375, 0.875]
[-12.5625, -3.5625, -2.625]
[-11.375, -3.9375, -3.4375]
[-11.375, -3.9375, -3.4375]
[-1.1875, -0.75, -2.0]
[-1.1875, -0.75, -2.0]
[6.375, -1.9375, 0.8125]
[6.375, -1.9375, 0.8125]
[6.9375, -5.1875, 3.125]
[6.9375, -5.1875, 3.125]
[10.0625, -8.5, 3.1875]
[10.0625, -8.5, 3.1875]
[14.75, -7.8125, 1.375]
[11.125, -5.1875, -0.0625]
[11.125, -5.1875, -0.0625]
[11.125, -5.1875, -0.0625]
[6.375, -0.125, -1.5625]
[6.375, -0.125, -1.5625]
[7.0, 5.5625, -1.3125]
[8.5625, 13.875, 1.0]
[8.5625, 13.875, 1.0]
[6.25, 26.875, -0.3125]
[6.25, 26.875, -0.3125]
[4.25, 45.1875, -5.8125]
[4.25, 45.1875, -5.8125]
[3.9375, 62.5, -10.1875]
[3.9375, 62.5, -10.1875]
[14.9375, 80.6875, -6.0]
[14.9375, 80.6875, -6.0]
[39.875, 94.75, -2.25]
[39.875, 94.75, -2.25]
[54.0, 104.9375, -9.25]
[54.0, 104.9375, -9.25]
[44.1875, 106.5625, -17.625]
[44.1875, 106.5625, -17.625]
[16.4375, 103.5625, -21.625]
[16.4375, 103.5625, -21.625]
[-4.5, 104.1875, -18.3125]
[-2.6875, 107.5, -14.875]
[-2.6875, 107.5, -14.875]
[-2.6875, 107.5, -14.875]
[-11.9375, 107.0625, -17.625]
[-11.9375, 107.0625, -17.625]
[-25.875, 104.3125, -21.0]
[-38.625, 100.4375, -19.3125]
[-38.625, 100.4375, -19.3125]
[-38.625, 100.4375, -19.3125]
[-35.0625, 98.4375, -10.9375]
[-24.1875, 94.0, -10.0625]
[-24.1875, 94.0, -10.0625]
[-24.1875, 94.0, -10.0625]
[-27.3125, 83.875, -2.6875]
[-27.3125, 83.875, -2.6875]
[-41.4375, 73.0, 7.4375]
[-51.875, 67.125, 17.25]
[-51.875, 67.125, 17.25]
[-51.875, 67.125, 17.25]
[-34.9375, 64.6875, 25.1875]
[-15.125, 57.625, 33.5625]
[-15.125, 57.625, 33.5625]
[-15.125, 57.625, 33.5625]
[-5.25, 44.125, 47.75]
[-6.9375, 31.75, 61.9375]
[-6.9375, 31.75, 61.9375]
[-2.4375, 19.375, 73.0625]
[-2.4375, 19.375, 73.0625]
[-2.4375, 19.375, 73.0625]
[19.6875, 14.125, 86.25]
[55.375, 13.6875, 99.75]
[55.375, 13.6875, 99.75]
[55.375, 13.6875, 99.75]
[69.4375, 10.6875, 110.5]
[53.5625, 0.3125, 120.4375]
[27.75, 0.125, 134.375]
[27.75, 0.125, 134.375]
[27.75, 0.125, 134.375]
[11.625, 2.0, 142.6875]
[11.625, 2.0, 142.6875]
[-17.3125, 1.5625, 142.1875]
[-17.3125, 1.5625, 142.1875]
[-32.8125, -12.5625, 151.0]
[-32.8125, -12.5625, 151.0]
[-41.0, -43.0, 173.5625]
[-41.0, -43.0, 173.5625]
[-3.125, -76.5, 213.4375]
[-3.125, -76.5, 213.4375]
[75.4375, -67.5625, 233.125]
[75.4375, -67.5625, 233.125]
[139.6875, -26.375, 210.5]
[64.5, -24.25, 122.6875]
[64.5, -24.25, 122.6875]
[64.5, -24.25, 122.6875]
[-20.5, -56.5625, 65.6875]
[-7.5, -54.0625, 33.5]
[-7.5, -54.0625, 33.5]
[7.125, -31.125, 4.375]
[7.125, -31.125, 4.375]
[-9.125, -22.6875, -25.75]
[-9.125, -22.6875, -25.75]
[-10.9375, -13.9375, -31.9375]
[-10.9375, -13.9375, -31.9375]
[-4.125, -3.9375, -28.5625]
[-4.125, -3.9375, -28.5625]
[-6.875, 3.125, -23.5]
[-6.875, 3.125, -23.5]
[-8.6875, 5.9375, -19.5625]
[-8.6875, 5.9375, -19.5625]
[-2.625, 4.5625, -19.375]
[-2.625, 4.5625, -19.375]
[-3.375, -2.0, -23.5]
[-3.375, -2.0, -23.5]
[-12.5, -9.9375, -28.0625]
[-12.5, -9.9375, -28.0625]
[-12.5, -12.875, -33.4375]
[-12.5, -12.875, -33.4375]
[-12.5, -13.375, -39.625]
[-12.5, -13.375, -39.625]
[-5.1875, -18.6875, -43.125]
[-5.1875, -18.6875, -43.125]
[0.625, -30.875, -52.0625]
[-3.375, -50.1875, -59.6875]
[-3.375, -50.1875, -59.6875]
[3.0, -75.625, -68.1875]
[3.0, -75.625, -68.1875]
[3.0, -75.625, -68.1875]
[4.75, -97.5, -79.5]
[4.75, -97.5, -79.5]
[-12.375, -117.625, -90.75]
[-30.6875, -127.0625, -97.25]
[-30.6875, -127.0625, -97.25]
[-30.6875, -127.0625, -97.25]
[-16.9375, -119.875, -98.0625]
[2.5, -114.25, -101.125]
[2.5, -114.25, -101.125]
[-35.625, -117.5, -109.0]
[-35.625, -117.5, -109.0]
[-86.375, -124.3125, -107.5625]
[-86.375, -124.3125, -107.5625]
[-72.0625, -109.6875, -100.0]
[-72.0625, -109.6875, -100.0]
[-27.0, -93.625, -87.0625]
[-27.0, -93.625, -87.0625]
[-23.0625, -86.8125, -81.25]
[-23.0625, -86.8125, -81.25]
[-44.125, -79.5625, -77.1875]
[-54.6875, -70.125, -66.4375]
[-54.6875, -70.125, -66.4375]
[-54.6875, -70.125, -66.4375]
[-60.4375, -63.0, -49.375]
[-60.4375, -63.0, -49.375]
[-66.125, -52.125, -38.0]
[-66.125, -52.125, -38.0]
[-56.25, -38.625, -36.75]
[-56.25, -38.625, -36.75]
[-50.4375, -29.125, -28.75]
[-50.4375, -29.125, -28.75]
[-62.0, -20.75, -16.375]
[-62.0, -20.75, -16.375]
[-54.5, -9.125, -8.625]
[-54.5, -9.125, -8.625]
[-42.125, -0.4375, -6.125]
[-42.125, -0.4375, -6.125]
[-43.875, -0.6875, 0.1875]
[-51.0, -1.375, 4.6875]
[-51.0, -1.375, 4.6875]
[-42.375, 3.0625, 4.5625]
[-42.375, 3.0625, 4.5625]
[-20.9375, 10.9375, 0.1875]
[-20.9375, 10.9375, 0.1875]
[-10.5, 19.0, -5.3125]
[-10.5, 19.0, -5.3125]
[-11.75, 22.625, -9.6875]
[-11.75, 22.625, -9.6875]
[-22.125, 21.625, -12.9375]
[-22.125, 21.625, -12.9375]
[-21.0, 16.5, -14.5625]
[-21.0, 16.5, -14.5625]
[-12.75, 12.8125, -13.75]
[-12.75, 12.8125, -13.75]
[-7.75, 8.3125, -11.25]
[-7.75, 8.3125, -11.25]
[-2.3125, 3.4375, -5.0]
[-2.3125, 3.4375, -5.0]
[-5.9375, -0.875, -1.0]
[-5.9375, -0.875, -1.0]
[-5.25, -1.25, 2.8125]
[-5.25, -1.25, 2.8125]
[1.5625, 2.1875, 4.75]
[1.5625, 2.1875, 4.75]
[3.4375, 3.3125, 4.0625]
[3.4375, 3.3125, 4.0625]
[-0.0625, 2.25, 3.9375]
[-1.3125, 1.1875, 2.5]
[-1.3125, 1.1875, 2.5]
[-1.3125, 1.1875, 2.5]
[-1.625, -0.5625, 1.9375]
[-1.625, -0.5625, 1.9375]
[-1.125, -3.5, 2.0625]
[4.3125, -4.5625, 1.6875]
[4.3125, -4.5625, 1.6875]
[4.3125, -4.5625, 1.6875]
[9.0625, -4.375, 2.25]
[9.6875, -5.1875, 1.875]
[9.6875, -5.1875, 1.875]
[10.1875, -7.25, 3.0]
[10.1875, -7.25, 3.0]
[10.8125, -9.125, 2.5625]
[10.8125, -9.125, 2.5625]
[10.8125, -9.125, 2.5625]
[10.4375, -9.9375, 1.8125]
[9.9375, -8.0, 4.625]
[9.9375, -8.0, 4.625]
[13.8125, -5.375, 4.375]
[13.8125, -5.375, 4.375]
[15.6875, -5.625, 4.1875]
[15.6875, -5.625, 4.1875]
[14.0625, -2.5, 3.375]
[14.0625, -2.5, 3.375]
[5.875, 0.5625, 3.875]
[5.875, 0.5625, 3.875]
[-3.25, 9.8125, 4.8125]
[-3.25, 9.8125, 4.8125]
[0.3125, 28.6875, 6.125]
[0.3125, 28.6875, 6.125]
[22.6875, 56.4375, 7.5625]
[22.6875, 56.4375, 7.5625]
[45.9375, 78.0625, 1.1875]
[45.9375, 78.0625, 1.1875]
[43.125, 92.375, -1.125]
[43.125, 92.375, -1.125]
[43.125, 92.375, -1.125]
[30.3125, 98.9375, -2.0]
[21.625, 104.3125, -5.25]
[21.625, 104.3125, -5.25]
[8.3125, 108.5625, -6.875]
[8.3125, 108.5625, -6.875]
[4.875, 111.75, -6.0625]
[8.25, 110.6875, -14.25]
[8.25, 110.6875, -14.25]
[1.375, 107.3125, -17.5625]
[1.375, 107.3125, -17.5625]
[-9.875, 100.5625, -10.0625]
[-9.875, 100.5625, -10.0625]
[-17.0, 95.8125, 0.0]
[-17.0, 95.8125, 0.0]
[-17.375, 92.5625, -1.25]
[-17.375, 92.5625, -1.25]
[-24.75, 87.5, -8.375]
[-24.75, 87.5, -8.375]
[-24.75, 87.5, -8.375]
[-29.0625, 80.875, -1.9375]
[-30.75, 73.5, 15.375]
[-24.625, 72.5625, 23.5625]
[-24.625, 72.5625, 23.5625]
[-24.625, 72.5625, 23.5625]
[-18.25, 70.0625, 22.8125]
[-18.25, 70.0625, 22.8125]
[-12.25, 65.3125, 29.75]
[-17.9375, 56.25, 45.25]
[-17.9375, 56.25, 45.25]
[-25.4375, 45.875, 59.9375]
[-25.4375, 45.875, 59.9375]
[-25.4375, 45.875, 59.9375]
[-23.8125, 37.125, 63.5]
[-23.8125, 37.125, 63.5]
[-11.375, 28.8125, 67.8125]
[4.875, 22.0, 79.4375]
[4.875, 22.0, 79.4375]
[4.875, 22.0, 79.4375]
[4.875, 22.0, 79.4375]
[-13.4375, 0.375, 97.875]
[-13.4375, 0.375, 97.875]
[-13.4375, 0.375, 97.875]
[-14.0, -6.0625, 97.5]
[-14.0, -6.0625, 97.5]
[-4.6875, -18.6875, 95.75]
[-8.5625, -32.875, 111.6875]
[-8.5625, -32.875, 111.6875]
[14.5625, -52.5, 141.0625]
[14.5625, -52.5, 141.0625]
[14.5625, -52.5, 141.0625]
[45.3125, -75.4375, 181.125]
[89.25, -84.75, 206.125]
[89.25, -84.75, 206.125]
[156.0, -64.4375, 201.0]
[156.0, -64.4375, 201.0]
[156.0, -64.4375, 201.0]
[76.0, -60.75, 135.125]
[-10.9375, -90.5, 84.125]
[-10.9375, -90.5, 84.125]
[4.75, -85.875, 50.8125]
[4.75, -85.875, 50.8125]
[27.625, -60.25, 21.0]
[27.625, -60.25, 21.0]
[6.6875, -55.3125, -4.0]
[6.6875, -55.3125, -4.0]
[-11.9375, -46.1875, -8.6875]
[-11.9375, -46.1875, -8.6875]
[-9.8125, -27.6875, -9.9375]
[-9.8125, -27.6875, -9.9375]
[3.3125, -5.4375, -3.1875]
[6.25, 3.1875, 1.75]
[6.25, 3.1875, 1.75]
[6.25, 3.1875, 1.75]
[-8.875, -0.75, 0.625]
[-8.875, -0.75, 0.625]
[-16.0, -1.1875, 0.6875]
[-16.0, -1.1875, 0.6875]
[-8.3125, 7.0, 2.9375]
[-8.3125, 7.0, 2.9375]
[3.4375, 14.8125, 1.3125]
[2.125, 13.3125, -4.3125]
[2.125, 13.3125, -4.3125]
[-11.75, 5.125, -12.5]
[-11.75, 5.125, -12.5]
[-11.75, 5.125, -12.5]
[-15.6875, 1.0, -17.125]
[-9.875, 3.125, -24.5625]
[-9.875, 3.125, -24.5625]
[-5.6875, 4.875, -30.875]
[-5.6875, 4.875, -30.875]
[-5.6875, 4.875, -30.875]
[9.8125, 2.6875, -38.9375]
[21.8125, -8.8125, -55.4375]
[21.8125, -8.8125, -55.4375]
[13.75, -31.3125, -69.125]
[13.75, -31.3125, -69.125]
[-5.625, -60.125, -78.0]
[-5.625, -60.125, -78.0]
[-5.625, -60.125, -78.0]
[-11.125, -83.5625, -82.75]
[6.5, -94.4375, -84.3125]
[6.5, -94.4375, -84.3125]
[25.5, -102.5, -81.4375]
[25.5, -102.5, -81.4375]
[21.375, -110.625, -79.625]
[21.375, -110.625, -79.625]
[-1.375, -115.0625, -80.75]
[-1.375, -115.0625, -80.75]
[-23.4375, -115.375, -83.25]
[-23.4375, -115.375, -83.25]
[-48.0, -113.875, -80.75]
[-48.0, -113.875, -80.75]
[-69.625, -97.3125, -62.5]
[-69.625, -97.3125, -62.5]
[-49.5625, -82.375, -60.625]
[-49.5625, -82.375, -60.625]
[-49.5625, -82.375, -60.625]
[-37.375, -68.875, -57.4375]
[-42.5625, -62.5625, -47.5625]
[-42.5625, -62.5625, -47.5625]
[-49.5625, -55.0625, -43.3125]
[-49.5625, -55.0625, -43.3125]
[-54.3125, -53.5625, -45.5625]
[-54.3125, -53.5625, -45.5625]
[-55.0, -48.5, -45.9375]
[-55.0, -48.5, -45.9375]
[-62.6875, -43.6875, -42.0625]
[-62.6875, -43.6875, -42.0625]
[-91.0, -44.125, -36.5625]
[-91.0, -44.125, -36.5625]
[-99.625, -33.375, -28.5]
[-99.625, -33.375, -28.5]
[-67.9375, -13.6875, -20.125]
[-31.5625, -0.625, -17.9375]
[-31.5625, -0.625, -17.9375]
[-20.125, 0.375, -10.5625]
[-20.125, 0.375, -10.5625]
[-28.125, -6.1875, -6.6875]
