[-38.0, 22.0, -0.75]
[-41.9375, 23.375, 1.4375]
[-41.9375, 23.375, 1.4375]
[-41.9375, 23.375, 1.4375]
[-38.125, 12.6875, 0.875]
[-19.625, 7.0625, -0.8125]
[-19.625, 7.0625, -0.8125]
[-19.625, 7.0625, -0.8125]
[-3.3125, 4.625, 2.0]
[-3.3125, 4.625, 2.0]
[-5.375, 3.5, 2.5625]
[-4.6875, 0.0625, 0.4375]
[-4.6875, 0.0625, 0.4375]
[6.5, -3.0, 0.4375]
[6.5, -3.0, 0.4375]
[6.5, -3.0, 0.4375]
[10.9375, -6.875, 0.75]
[10.9375, -8.4375, 0.75]
[10.9375, -8.4375, 0.75]
[16.5, -7.625, 0.3125]
[16.5, -7.625, 0.3125]
[13.9375, -8.5, 0.5625]
[11.8125, -12.75, 0.375]
[11.8125, -12.75, 0.375]
[17.0625, -15.9375, 1.9375]
[17.0625, -15.9375, 1.9375]
[17.0625, -15.9375, 1.9375]
[23.4375, -16.0, 3.6875]
[27.3125, -17.25, 5.3125]
[27.3125, -17.25, 5.3125]
[34.5625, -21.0625, 6.25]
[34.5625, -21.0625, 6.25]
[34.5625, -21.0625, 6.25]
[42.5, -24.4375, 9.0625]
[48.75, -24.5625, 13.1875]
[48.75, -24.5625, 13.1875]
[54.5, -18.625, 17.125]
[54.5, -18.625, 17.125]
[54.5, -18.625, 17.125]
[56.4375, -11.125, 17.0625]
[58.25, -0.3125, 15.5625]
[58.25, -0.3125, 15.5625]
[58.75, 14.75, 18.0]
[58.75, 14.75, 18.0]
[58.75, 14.75, 18.0]
[67.4375, 38.75, 22.5]
[85.3125, 72.9375, 23.8125]
[85.3125, 72.9375, 23.8125]
[94.5, 105.625, 22.0]
[94.5, 105.625, 22.0]
[94.5, 105.625, 22.0]
[84.5, 132.1875, 20.875]
[70.375, 156.625, 24.8125]
[70.375, 156.625, 24.8125]
[70.375, 156.625, 24.8125]
[67.875, 181.25, 23.4375]
[65.5, 204.5625, 20.4375]
[65.5, 204.5625, 20.4375]
[57.9375, 224.3125, 16.5625]
[57.9375, 224.3125, 16.5625]
[40.6875, 236.625, 15.1875]
[40.6875, 236.625, 15.1875]
[28.5, 244.4375, 16.3125]
[28.5, 244.4375, 16.3125]
[19.375, 250.5, 17.125]
[19.375, 250.5, 17.125]
[19.375, 250.5, 17.125]
[8.8125, 253.75, 14.4375]
[7.875, 254.625, 11.5]
[7.875, 254.625, 11.5]
[14.6875, 251.25, 9.375]
[14.6875, 251.25, 9.375]
[26.3125, 243.5625, 1.0625]
[26.3125, 243.5625, 1.0625]
[14.375, 229.5, -9.75]
[14.375, 229.5, -9.75]
[-8.3125, 210.9375, -13.5625]
[-8.3125, 210.9375, -13.5625]
[-19.875, 193.5, -19.0]
[-19.875, 193.5, -19.0]
[-26.4375, 176.125, -22.625]
[-26.4375, 176.125, -22.625]
[-26.375, 155.625, -24.5625]
[-26.375, 155.625, -24.5625]
[-23.8125, 135.0625, -26.4375]
[-23.8125, 135.0625, -26.4375]
[-23.8125, 135.0625, -26.4375]
[-20.5, 113.9375, -33.5]
[-15.375, 89.5625, -49.0625]
[-15.375, 89.5625, -49.0625]
[-8.625, 66.9375, -65.375]
[-8.625, 66.9375, -65.375]
[-7.375, 43.1875, -72.75]
[-7.375, 43.1875, -72.75]
[-25.375, 13.3125, -82.4375]
[-25.375, 13.3125, -82.4375]
[-60.25, -7.625, -98.375]
[-60.25, -7.625, -98.375]
[-72.9375, -25.9375, -119.8125]
[-72.9375, -25.9375, -119.8125]
[-58.375, -34.25, -144.125]
[-58.375, -34.25, -144.125]
[-59.9375, -57.0, -162.1875]
[-59.9375, -57.0, -162.1875]
[-26.75, -49.875, -179.1875]
[-26.75, -49.875, -179.1875]
[53.0, -48.0625, -175.3125]
[53.0, -48.0625, -175.3125]
[95.5625, -26.875, -119.625]
[95.5625, -26.875, -119.625]
[61.25, -15.8125, -46.125]
[61.25, -15.8125, -46.125]
[-17.9375, -13.4375, -9.0625]
[-17.9375, -13.4375, -9.0625]
[-52.5, -18.9375, 20.5625]
[-52.5, -18.9375, 20.5625]
[-55.0625, -19.0, 21.9375]
[-55.0625, -19.0, 21.9375]
[-3.8125, -6.25, 4.4375]
[-3.8125, -6.25, 4.4375]
[18.0, -5.25, 2.25]
[18.0, -5.25, 2.25]
[10.125, -8.125, 8.75]
[10.125, -8.125, 8.75]
[-8.6875, -9.3125, 1.5625]
[-8.6875, -9.3125, 1.5625]
[-25.5, -12.8125, -6.5625]
[22.9375, -2.5, -6.1875]
[22.9375, -2.5, -6.1875]
[22.9375, -2.5, -6.1875]
[22.9375, -2.5, -6.1875]
[42.375, 8.875, -8.5625]
[9.9375, -0.75, -0.0625]
[9.9375, -0.75, -0.0625]
[-12.25, -14.6875, 6.0625]
[-16.5, -17.6875, 9.8125]
[-16.5, -17.6875, 9.8125]
[5.1875, -16.75, -0.125]
[23.75, -15.875, -4.5625]
[23.75, -15.875, -4.5625]
[23.75, -15.875, -4.5625]
[38.0625, -20.8125, 0.25]
[38.0625, -20.8125, 0.25]
[38.4375, -32.1875, 6.4375]
[38.4375, -32.1875, 6.4375]
[30.0625, -52.3125, 15.1875]
[30.0625, -52.3125, 15.1875]
[32.1875, -71.875, 22.0625]
[32.1875, -71.875, 22.0625]
[47.5625, -90.0625, 23.6875]
[47.5625, -90.0625, 23.6875]
[70.4375, -110.8125, 29.5]
[70.4375, -110.8125, 29.5]
[89.75, -134.0, 39.625]
[89.75, -134.0, 39.625]
[90.5, -158.9375, 41.8125]
[90.5, -158.9375, 41.8125]
[81.0625, -183.125, 41.875]
[71.5, -206.8125, 42.9375]
[71.5, -206.8125, 42.9375]
[69.0625, -226.5625, 41.6875]
[63.125, -228.9375, 39.25]
[63.125, -228.9375, 39.25]
[63.125, -228.9375, 39.25]
[46.5, -224.9375, 35.9375]
[46.5, -224.9375, 35.9375]
[31.75, -222.0625, 31.25]
[31.75, -222.0625, 31.25]
[29.9375, -220.375, 31.0625]
[29.9375, -220.375, 31.0625]
[29.625, -215.3125, 32.1875]
[29.625, -215.3125, 32.1875]
[16.5, -207.625, 26.9375]
[-3.6875, -198.5, 20.0625]
[-3.6875, -198.5, 20.0625]
[-3.6875, -198.5, 20.0625]
[-2.625, -183.375, 16.0]
[9.25, -159.3125, 18.1875]
[9.25, -159.3125, 18.1875]
[-7.6875, -133.875, 17.9375]
[-7.6875, -133.875, 17.9375]
[-7.6875, -133.875, 17.9375]
[-23.0625, -109.3125, 6.875]
[-23.0625, -109.3125, 6.875]
[-27.375, -91.5, 0.3125]
[-33.25, -73.25, -1.25]
[-33.25, -73.25, -1.25]
[-42.375, -54.0625, -1.5]
[-42.375, -54.0625, -1.5]
[-52.75, -37.4375, -0.5625]
[-52.75, -37.4375, -0.5625]
[-43.1875, -22.5625, 0.5]
[-43.1875, -22.5625, 0.5]
[-26.875, -11.5, -2.8125]
[-26.875, -11.5, -2.8125]
[-39.125, -13.875, -1.6875]
[-39.125, -13.875, -1.6875]
[-45.6875, -19.6875, -0.8125]
[-45.6875, -19.6875, -0.8125]
[-35.4375, -23.9375, -1.0]
[-35.4375, -23.9375, -1.0]
[-17.6875, -13.9375, 1.625]
[-17.6875, -13.9375, 1.625]
[-8.375, 9.4375, -2.125]
[-8.375, 9.4375, -2.125]
[-8.5625, 20.0625, -10.625]
[-8.5625, 20.0625, -10.625]
[-7.1875, 11.625, -4.0625]
[-7.1875, 11.625, -4.0625]
[-2.75, 1.0625, 1.3125]
[-2.75, 1.0625, 1.3125]
[12.875, 0.1875, 3.25]
[12.875, 0.1875, 3.25]
[20.375, -1.0625, 5.5]
[11.625, -5.625, 7.1875]
[11.625, -5.625, 7.1875]
[11.625, -5.625, 7.1875]
[7.8125, -8.5625, 6.0]
[7.8125, -8.5625, 6.0]
[7.75, -8.0, 4.3125]
[7.75, -8.0, 4.3125]
[9.25, -7.25, 2.6875]
[9.25, -7.25, 2.6875]
[11.0, -6.25, 3.25]
[11.0, -6.25, 3.25]
[12.125, -7.9375, 4.75]
[12.125, -7.9375, 4.75]
[16.8125, -7.5, 4.125]
[16.8125, -7.5, 4.125]
[22.3125, -1.625, 6.4375]
[19.5, 6.1875, 7.5625]
[19.5, 6.1875, 7.5625]
[9.1875, 19.25, 11.375]
[9.1875, 19.25, 11.375]
[10.8125, 40.8125, 15.625]
[10.8125, 40.8125, 15.625]
[24.875, 68.875, 22.625]
[24.875, 68.875, 22.625]
[41.9375, 105.25, 29.4375]
[41.9375, 105.25, 29.4375]
[56.5625, 136.3125, 29.4375]
[56.5625, 136.3125, 29.4375]
[56.5625, 136.3125, 29.4375]
[48.875, 156.8125, 30.625]
[48.875, 156.8125, 30.625]
[55.5625, 193.125, 44.0]
[55.5625, 193.125, 44.0]
[55.5625, 193.125, 44.0]
[72.0, 214.125, 39.125]
[72.0, 214.125, 39.125]
[77.375, 229.125, 39.9375]
[77.375, 229.125, 39.9375]
[83.125, 240.6875, 39.125]
[67.8125, 242.5, 35.75]
[67.8125, 242.5, 35.75]
[40.0625, 234.25, 35.0625]
[40.0625, 234.25, 35.0625]
[25.8125, 232.8125, 35.5625]
[25.8125, 232.8125, 35.5625]
[25.8125, 232.8125, 35.5625]
[35.6875, 234.1875, 29.625]
[33.0, 235.75, 18.5625]
[33.0, 235.75, 18.5625]
[19.125, 226.3125, 4.8125]
[19.125, 226.3125, 4.8125]
[19.125, 226.3125, 4.8125]
[-1.625, 211.625, -9.0625]
[-21.8125, 197.1875, -23.625]
[-21.8125, 197.1875, -23.625]
[-35.1875, 181.625, -38.5]
[-35.1875, 181.625, -38.5]
[-43.625, 163.375, -50.0625]
[-43.625, 163.375, -50.0625]
[-43.625, 163.375, -50.0625]
[-47.8125, 142.875, -59.125]
[-62.375, 119.5, -70.875]
[-62.375, 119.5, -70.875]
[-73.9375, 101.75, -84.125]
[-73.9375, 101.75, -84.125]
[-73.1875, 83.4375, -88.5]
[-73.1875, 83.4375, -88.5]
[-63.125, 67.6875, -92.0]
[-63.125, 67.6875, -92.0]
[-47.75, 49.9375, -96.125]
[-47.75, 49.9375, -96.125]
[-35.9375, 30.625, -98.5]
[-35.9375, 30.625, -98.5]
[-37.25, 8.625, -98.375]
[-39.5, -7.8125, -87.6875]
[-39.5, -7.8125, -87.6875]
[-39.5, -7.8125, -87.6875]
[-34.3125, -11.4375, -79.625]
[-34.3125, -11.4375, -79.625]
[-6.75, 6.8125, -81.3125]
[7.9375, 3.4375, -97.5625]
[7.9375, 3.4375, -97.5625]
[7.9375, 3.4375, -97.5625]
[0.1875, -4.125, -73.625]
[0.1875, -4.125, -73.625]
[41.125, 2.1875, -36.8125]
[41.125, 2.1875, -36.8125]
[26.0, -1.625, -42.8125]
[26.0, -1.625, -42.8125]
[11.3125, -5.1875, -27.1875]
[11.3125, -5.1875, -27.1875]
[-8.1875, -7.5, -12.9375]
[-8.1875, -7.5, -12.9375]
[-10.375, -8.0, -2.8125]
[-10.375, -8.0, -2.8125]
[-3.875, -5.875, 1.4375]
[-3.875, -5.875, 1.4375]
[13.75, -6.6875, 5.4375]
[13.75, -6.6875, 5.4375]
[17.25, -8.875, 8.25]
[17.25, -8.875, 8.25]
[-6.6875, -11.4375, 4.75]
[-6.6875, -11.4375, 4.75]
[-31.9375, -6.625, -7.9375]
[-31.9375, -6.625, -7.9375]
[-31.9375, -6.625, -7.9375]
[-13.8125, -3.0625, -21.9375]
[31.375, 1.5, -14.3125]
[31.375, 1.5, -14.3125]
[72.8125, 3.625, 1.625]
[72.8125, 3.625, 1.625]
[43.9375, -3.6875, -4.8125]
[1.625, -15.25, -3.875]
[1.625, -15.25, -3.875]
[1.625, -15.25, -3.875]
[-11.5, -22.0, -0.75]
[2.625, -32.0, 2.75]
[2.625, -32.0, 2.75]
[24.1875, -39.6875, 2.1875]
[24.1875, -39.6875, 2.1875]
[43.875, -53.5625, -1.8125]
[43.875, -53.5625, -1.8125]
[49.625, -76.4375, 0.4375]
[49.625, -76.4375, 0.4375]
[47.625, -101.6875, 4.25]
[47.625, -101.6875, 4.25]
[46.75, -125.3125, 7.4375]
[46.75, -125.3125, 7.4375]
[48.9375, -145.5, 11.6875]
[48.9375, -145.5, 11.6875]
[67.1875, -164.1875, 12.5625]
[67.1875, -164.1875, 12.5625]
[79.6875, -182.0, 14.375]
[79.6875, -182.0, 14.375]
[79.6875, -182.0, 14.375]
[80.3125, -220.125, 26.5]
[80.3125, -220.125, 26.5]
[82.625, -234.5625, 30.375]
[82.625, -234.5625, 30.375]
[82.3125, -245.5625, 31.375]
[82.3125, -245.5625, 31.375]
[82.3125, -245.5625, 31.375]
[76.3125, -243.8125, 32.3125]
[76.3125, -243.8125, 32.3125]
[69.5, -230.375, 32.625]
[64.1875, -217.0625, 35.9375]
[64.1875, -217.0625, 35.9375]
[64.1875, -217.0625, 35.9375]
[72.625, -204.4375, 34.5]
[72.625, -204.4375, 34.5]
[69.75, -196.6875, 33.8125]
[41.875, -193.5625, 32.625]
[41.875, -193.5625, 32.625]
[14.875, -185.75, 32.3125]
[14.875, -185.75, 32.3125]
[15.0, -164.3125, 29.125]
[15.0, -164.3125, 29.125]
[26.875, -138.5625, 21.625]
[26.875, -138.5625, 21.625]
[16.75, -119.5, 12.875]
[16.75, -119.5, 12.875]
[-7.25, -105.125, 10.8125]
[-7.25, -105.125, 10.8125]
[-16.0, -87.125, 9.1875]
[-13.75, -68.9375, 6.4375]
[-13.75, -68.9375, 6.4375]
[-13.75, -68.9375, 6.4375]
[-18.875, -54.75, 1.8125]
[-18.875, -54.75, 1.8125]
[-24.0625, -42.375, 1.5]
[-30.25, -34.25, 4.25]
[-30.25, -34.25, 4.25]
[-30.25, -34.25, 4.25]
[-32.5625, -33.4375, 4.375]
[-32.5625, -33.4375, 4.375]
[-37.375, -37.0625, 0.6875]
[-38.6875, -37.1875, -5.0625]
[-38.6875, -37.1875, -5.0625]
[-38.6875, -37.1875, -5.0625]
[-36.75, -25.1875, -1.0]
[-38.3125, 6.5625, 8.0]
[-38.3125, 6.5625, 8.0]
[-39.375, 26.5, -3.8125]
[-39.375, 26.5, -3.8125]
[-37.375, 18.1875, -10.8125]
[-37.375, 18.1875, -10.8125]
[-23.0625, 9.4375, -4.9375]
[-23.0625, 9.4375, -4.9375]
[-5.875, 9.25, -4.0]
[-5.875, 9.25, -4.0]
[5.625, 5.5625, 0.8125]
[5.625, 5.5625, 0.8125]
[4.9375, 2.125, 5.75]
[4.9375, 2.125, 5.75]
[8.8125, 1.25, 5.5625]
[8.8125, 1.25, 5.5625]
[12.6875, -0.125, 4.75]
[12.6875, -0.125, 4.75]
[18.875, -2.0, 3.6875]
[18.875, -2.0, 3.6875]
[18.1875, -7.3125, 4.375]
[18.1875, -7.3125, 4.375]
[19.1875, -8.5, 6.875]
[19.1875, -8.5, 6.875]
[24.5, -1.8125, 7.375]
[24.5, -1.8125, 7.375]
[33.3125, 9.125, 9.4375]
[33.3125, 9.125, 9.4375]
[38.5, 18.875, 12.125]
[36.0625, 27.6875, 13.6875]
[36.0625, 27.6875, 13.6875]
[27.75, 41.1875, 20.0]
[27.75, 41.1875, 20.0]
[34.0625, 63.9375, 23.75]
[34.0625, 63.9375, 23.75]
[58.5, 90.0, 20.625]
[58.5, 90.0, 20.625]
[82.5625, 117.125, 12.25]
[82.5625, 117.125, 12.25]
[81.5, 139.25, 2.9375]
[81.5, 139.25, 2.9375]
[52.375, 158.9375, 0.0625]
[52.375, 158.9375, 0.0625]
[52.375, 158.9375, 0.0625]
[27.25, 174.0, 2.625]
[8.0625, 187.8125, 6.25]
[8.0625, 187.8125, 6.25]
[-4.5, 200.5625, 8.625]
[-4.5, 200.5625, 8.625]
[-8.3125, 214.9375, 11.5625]
[-8.3125, 214.9375, 11.5625]
[4.125, 230.0625, 16.125]
[4.125, 230.0625, 16.125]
[18.9375, 239.9375, 15.625]
[13.125, 240.125, 13.75]
[13.125, 240.125, 13.75]
[-5.5, 230.6875, 17.125]
[-5.5, 230.6875, 17.125]
[-12.4375, 220.9375, 16.4375]
[-12.4375, 220.9375, 16.4375]
[-15.1875, 210.125, 14.25]
[-15.1875, 210.125, 14.25]
[-9.6875, 198.0625, 9.3125]
[-9.6875, 198.0625, 9.3125]
[-9.6875, 198.0625, 9.3125]
[-8.0625, 167.3125, -10.375]
[-8.0625, 167.3125, -10.375]
[-8.0625, 167.3125, -10.375]
[-14.8125, 136.3125, -18.875]
[-14.8125, 136.3125, -18.875]
[-25.3125, 121.5, -24.1875]
[-25.3125, 121.5, -24.1875]
[-25.3125, 121.5, -24.1875]
[-12.5625, 116.75, -27.875]
[-4.9375, 104.9375, -33.625]
[-4.9375, 104.9375, -33.625]
[-13.4375, 83.8125, -37.0625]
[-13.4375, 83.8125, -37.0625]
[-24.5625, 62.25, -42.0625]
[-24.5625, 62.25, -42.0625]
[-21.625, 49.75, -48.3125]
[-8.9375, 41.375, -56.875]
[-8.9375, 41.375, -56.875]
[-8.9375, 41.375, -56.875]
[-9.5, 29.8125, -60.0625]
[-29.4375, 14.25, -60.4375]
[-29.4375, 14.25, -60.4375]
[-29.4375, 14.25, -60.4375]
[-50.875, -0.6875, -63.5625]
[-50.875, -0.6875, -63.5625]
[-64.9375, -15.25, -62.1875]
[-29.1875, -2.875, -68.3125]
[-29.1875, -2.875, -68.3125]
[21.3125, -6.5, -82.4375]
[21.3125, -6.5, -82.4375]
[25.6875, -5.0625, -80.125]
[25.6875, -5.0625, -80.125]
[37.3125, -3.3125, -49.6875]
[37.3125, -3.3125, -49.6875]
[-4.125, -9.5625, -52.0625]
[-4.125, -9.5625, -52.0625]
[-32.0, -15.3125, -29.125]
[-32.0, -15.3125, -29.125]
[-16.75, -4.5, -21.125]
[-13.75, -0.6875, -14.25]
[-13.75, -0.6875, -14.25]
[-13.75, -0.6875, -14.25]
[-13.625, -3.5, -10.75]
[-14.1875, -6.3125, -9.5625]
[-14.1875, -6.3125, -9.5625]
[-14.1875, -6.3125, -9.5625]
