[-19.375, -10.625, -34.1875]
[-16.125, -8.5, -25.125]
[-10.6875, -0.3125, -7.9375]
[-10.6875, -0.3125, -7.9375]
[-0.9375, 3.875, 4.125]
[-0.9375, 3.875, 4.125]
[8.9375, 1.875, 6.8125]
[8.9375, 1.875, 6.8125]
[13.1875, 3.3125, 5.75]
[13.1875, 3.3125, 5.75]
[9.875, 1.5625, 2.9375]
[-1.4375, -3.375, -1.6875]
[-1.4375, -3.375, -1.6875]
[-1.4375, -3.375, -1.6875]
[-4.9375, -4.0, -3.0625]
[-4.9375, -4.0, -3.0625]
[3.1875, -1.3125, -0.75]
[6.625, -1.5, 3.75]
[6.625, -1.5, 3.75]
[6.625, -1.5, 3.75]
[6.125, -1.6875, 3.0]
[6.125, -1.6875, 3.0]
[1.5, -0.125, 1.875]
[0.3125, 1.4375, -0.5]
[0.3125, 1.4375, -0.5]
[-1.0625, 0.5625, -1.5625]
[-1.0625, 0.5625, -1.5625]
[-1.0625, 0.5625, -1.5625]
[-2.6875, -3.6875, 0.4375]
[-1.25, -8.625, 1.25]
[-1.25, -8.625, 1.25]
[5.625, -8.3125, 1.0]
[5.625, -8.3125, 1.0]
[11.5, -10.1875, 0.9375]
[11.5, -10.1875, 0.9375]
[13.25, -15.8125, 1.125]
[13.25, -15.8125, 1.125]
[13.3125, -18.9375, 0.875]
[13.3125, -18.9375, 0.875]
[13.3125, -18.9375, 0.875]
[15.75, -20.0625, 1.1875]
[16.8125, -19.0625, 0.8125]
[16.8125, -19.0625, 0.8125]
[10.6875, -21.75, 4.375]
[10.6875, -21.75, 4.375]
[2.375, -25.0, 22.125]
[2.375, -25.0, 22.125]
[2.375, -25.0, 22.125]
[19.625, -8.0, 51.5]
[80.5625, 20.25, 86.5625]
[80.5625, 20.25, 86.5625]
[152.375, 58.9375, 129.6875]
[152.375, 58.9375, 129.6875]
[188.8125, 106.5, 183.8125]
[188.8125, 106.5, 183.8125]
[202.25, 149.125, 249.125]
[202.25, 149.125, 249.125]
[194.25, 177.9375, 293.0625]
[194.25, 177.9375, 293.0625]
[172.1875, 187.125, 327.9375]
[153.25, 189.1875, 336.875]
[153.25, 189.1875, 336.875]
[153.25, 189.1875, 336.875]
[162.625, 194.375, 331.375]
[162.625, 194.375, 331.375]
[180.75, 200.125, 302.125]
[185.75, 191.625, 259.9375]
[185.75, 191.625, 259.9375]
[185.75, 191.625, 259.9375]
[163.875, 169.6875, 218.5625]
[119.125, 138.0625, 178.5]
[119.125, 138.0625, 178.5]
[79.0, 107.25, 137.375]
[79.0, 107.25, 137.375]
[79.0, 107.25, 137.375]
[54.0625, 81.0, 93.1875]
[35.5, 57.75, 44.75]
[35.5, 57.75, 44.75]
[23.875, 33.5, -11.625]
[23.875, 33.5, -11.625]
[23.875, 33.5, -11.625]
[3.75, 7.0, -75.5625]
[-18.125, -27.3125, -133.3125]
[-18.125, -27.3125, -133.3125]
[-34.8125, -58.125, -190.25]
[-34.8125, -58.125, -190.25]
[-34.8125, -58.125, -190.25]
[-52.625, -78.4375, -250.5]
[-58.0, -93.6875, -315.75]
[-58.0, -93.6875, -315.75]
[-57.5625, -109.5, -386.25]
[-57.5625, -109.5, -386.25]
[-57.5625, -109.5, -386.25]
[-76.9375, -125.0625, -460.0]
[-111.1875, -139.375, -525.5]
[-111.1875, -139.375, -525.5]
[-155.75, -146.875, -587.125]
[-155.75, -146.875, -587.125]
[-155.75, -146.875, -587.125]
[-171.5, -131.875, -634.8125]
[-124.375, -94.375, -639.1875]
[-124.375, -94.375, -639.1875]
[-124.375, -94.375, -639.1875]
[-70.125, -78.625, -638.0625]
[-70.125, -78.625, -638.0625]
[-55.9375, -96.3125, -627.125]
[-77.25, -104.4375, -596.5625]
[-77.25, -104.4375, -596.5625]
[-77.0625, -85.0625, -521.125]
[-77.0625, -85.0625, -521.125]
[-77.0625, -85.0625, -521.125]
[-43.4375, -71.0, -443.875]
[-43.4375, -71.0, -443.875]
[-59.0625, -53.8125, -376.375]
[-82.75, -37.375, -295.3125]
[-82.75, -37.375, -295.3125]
[-82.75, -37.375, -295.3125]
[-139.5, -34.5625, -223.0625]
[-139.5, -34.5625, -223.0625]
[-124.0625, -22.0625, -153.75]
[-38.1875, -12.25, -98.5]
[-38.1875, -12.25, -98.5]
[-38.1875, -12.25, -98.5]
[-9.0, -9.5625, -51.875]
[-9.0, -9.5625, -51.875]
[-16.3125, -5.375, -8.625]
[-28.375, 0.625, 29.75]
[-28.375, 0.625, 29.75]
[-28.375, 0.625, 29.75]
[-40.0625, 4.25, 59.8125]
[-40.0625, 4.25, 59.8125]
[-40.0625, 4.25, 59.8125]
[-34.5625, 9.75, 86.0625]
[-19.5625, 14.125, 114.25]
[-19.5625, 14.125, 114.25]
[-0.75, 13.0625, 144.125]
[-0.75, 13.0625, 144.125]
[22.625, 9.875, 166.75]
[41.3125, 11.1875, 189.0]
[41.3125, 11.1875, 189.0]
[41.3125, 11.1875, 189.0]
[54.1875, 12.0, 214.0]
[54.1875, 12.0, 214.0]
[70.5, 7.125, 236.6875]
[82.5625, -0.6875, 255.625]
[82.5625, -0.6875, 255.625]
[89.6875, -5.5, 267.375]
[89.6875, -5.5, 267.375]
[89.6875, -5.5, 267.375]
[98.0, -8.0625, 276.875]
[103.75, -12.6875, 279.875]
[103.75, -12.6875, 279.875]
[103.75, -12.6875, 279.875]
[103.75, -16.9375, 277.375]
[103.75, -16.9375, 277.375]
[101.625, -23.875, 268.0625]
[98.8125, -27.8125, 254.0]
[98.8125, -27.8125, 254.0]
[104.0625, -32.25, 241.9375]
[104.0625, -32.25, 241.9375]
[104.0625, -32.25, 241.9375]
[108.875, -39.3125, 225.5]
[108.875, -39.3125, 225.5]
[91.6875, -48.625, 203.125]
[65.5625, -63.75, 187.5]
[65.5625, -63.75, 187.5]
[65.5625, -63.75, 187.5]
[37.5625, -79.625, 171.0]
[17.375, -92.5625, 150.625]
[17.375, -92.5625, 150.625]
[21.625, -92.625, 123.25]
[21.625, -92.625, 123.25]
[21.625, -92.625, 123.25]
[40.6875, -81.375, 100.1875]
[33.75, -73.8125, 81.0]
[33.75, -73.8125, 81.0]
[-0.4375, -75.6875, 62.6875]
[-0.4375, -75.6875, 62.6875]
[-0.4375, -75.6875, 62.6875]
[-17.3125, -73.875, 47.0]
[-5.0, -64.5625, 29.5]
[-5.0, -64.5625, 29.5]
[3.1875, -48.5, 13.8125]
[3.1875, -48.5, 13.8125]
[-3.875, -37.375, 2.1875]
[-3.875, -37.375, 2.1875]
[-12.75, -31.0, -5.375]
[-12.75, -31.0, -5.375]
[-20.25, -25.6875, -13.9375]
[-20.25, -25.6875, -13.9375]
[-20.25, -25.6875, -13.9375]
[-25.6875, -17.875, -25.0]
[-15.0, -8.75, -29.0625]
[-15.0, -8.75, -29.0625]
[-11.0625, -7.0625, -30.9375]
[-11.0625, -7.0625, -30.9375]
[-11.0625, -7.0625, -30.9375]
[-17.25, -11.875, -33.6875]
[-14.5625, -13.9375, -37.0]
[-14.5625, -13.9375, -37.0]
[-16.0, -16.875, -30.875]
[-16.0, -16.875, -30.875]
[-21.875, -17.5625, -13.8125]
[-21.875, -17.5625, -13.8125]
[-21.875, -17.5625, -13.8125]
[-33.0, -6.875, 7.0625]
[-20.25, 6.8125, 10.375]
[-20.25, 6.8125, 10.375]
[4.0, 13.5625, 3.25]
[4.0, 13.5625, 3.25]
[4.0, 13.5625, 3.25]
[-1.0625, 7.375, 0.0625]
[-14.5, 2.25, -1.0]
[-14.5, 2.25, -1.0]
[-7.1875, 3.75, 0.5]
[-7.1875, 3.75, 0.5]
[-7.1875, 3.75, 0.5]
[1.4375, 5.125, 1.4375]
[-1.5, 2.0, 0.375]
[-1.5, 2.0, 0.375]
[-1.4375, -1.0, 0.1875]
[-1.4375, -1.0, 0.1875]
[-1.4375, -1.0, 0.1875]
[5.0625, -0.0625, 1.125]
[10.6875, -2.4375, 4.5625]
[10.6875, -2.4375, 4.5625]
[19.6875, -6.0, 7.1875]
[19.6875, -6.0, 7.1875]
[19.6875, -6.0, 7.1875]
[24.1875, -8.125, 5.75]
[20.4375, -10.4375, 5.75]
[20.4375, -10.4375, 5.75]
[17.75, -11.9375, 6.4375]
[17.75, -11.9375, 6.4375]
[17.75, -11.9375, 6.4375]
[21.625, -11.125, 6.25]
[25.75, -9.625, 5.8125]
[25.75, -9.625, 5.8125]
[27.75, -9.5, 8.3125]
[27.75, -9.5, 8.3125]
[27.75, -9.5, 8.3125]
[22.6875, -7.875, 13.8125]
[28.0625, 5.5, 29.375]
[28.0625, 5.5, 29.375]
[59.1875, 33.75, 48.8125]
[59.1875, 33.75, 48.8125]
[118.875, 63.875, 68.75]
[118.875, 63.875, 68.75]
[164.875, 90.75, 112.6875]
[164.875, 90.75, 112.6875]
[167.9375, 117.125, 167.125]
[167.9375, 117.125, 167.125]
[164.0625, 148.125, 216.5625]
[164.0625, 148.125, 216.5625]
[168.125, 184.0625, 258.875]
[168.125, 184.0625, 258.875]
[156.75, 202.4375, 294.375]
[156.75, 202.4375, 294.375]
[140.5, 203.875, 316.3125]
[140.5, 203.875, 316.3125]
[138.8125, 208.375, 322.5]
[155.25, 213.0, 304.6875]
[155.25, 213.0, 304.6875]
[171.0625, 204.5625, 268.5]
[171.0625, 204.5625, 268.5]
[171.0625, 204.5625, 268.5]
[163.625, 187.375, 227.375]
[163.625, 187.375, 227.375]
[124.375, 163.6875, 186.5625]
[124.375, 163.6875, 186.5625]
[80.5625, 139.0625, 148.0625]
[48.75, 110.6875, 104.375]
[48.75, 110.6875, 104.375]
[28.375, 72.4375, 55.1875]
[28.375, 72.4375, 55.1875]
[28.375, 72.4375, 55.1875]
[-1.3125, 35.375, 7.125]
[-19.6875, 2.5, -36.875]
[-19.6875, 2.5, -36.875]
[-21.6875, -23.6875, -83.1875]
[-21.6875, -23.6875, -83.1875]
[-28.625, -46.25, -140.0]
[-28.625, -46.25, -140.0]
[-42.5625, -72.4375, -212.125]
[-42.5625, -72.4375, -212.125]
[-65.4375, -98.625, -286.125]
[-65.4375, -98.625, -286.125]
[-103.0625, -122.125, -367.125]
[-103.0625, -122.125, -367.125]
[-125.75, -129.3125, -458.875]
[-134.625, -129.375, -552.6875]
[-134.625, -129.375, -552.6875]
[-162.375, -136.0, -628.4375]
[-162.375, -136.0, -628.4375]
[-162.375, -136.0, -628.4375]
[-162.375, -136.0, -628.4375]
[-178.9375, -106.4375, -696.6875]
[-178.9375, -106.4375, -696.6875]
[-178.9375, -106.4375, -696.6875]
[-100.0625, -86.0, -697.0625]
[19.6875, -94.75, -644.25]
[19.6875, -94.75, -644.25]
[45.125, -147.125, -617.25]
[-45.8125, -185.1875, -608.375]
[-45.8125, -185.1875, -608.375]
[-45.8125, -185.1875, -608.375]
[-75.875, -149.3125, -524.0625]
[-75.875, -149.3125, -524.0625]
