(-1, 1, -3, 8, 2, 19, 72, 4, 0)
(0, 1, 9, -3, -4, -13, -22, -3, 0)
(0, -9, -5, -2, 1, 16, 7, 7, 0)
(0, -9, -5, -2, 1, 16, 7, 7, 0)
(0, 1, 3, 4, -2, -14, -35, -3, 0)
(-6, -3, -3, -5, -3, -16, -78, -5, 0)
(1, -8, -3, -1, -1, 7, 26, 1, 0)
(0, -2, -4, -3, -2, -8, -46, -7, 0)
(-1, 14, 5, 3, -1, -16, -35, -6, 0)
(0, -9, 0, -1, 1, -3, -27, 3, 0)
(-2, -2, -3, -4, -5, -12, -29, -1, 0)
(0, -6, -5, -4, -4, -8, 3, -2, 0)
(-4, -1, -1, -4, -2, 2, 16, 1, 0)
(1, 2, -1, 0, -1, -3, 8, -2, 0)
(1, -1, 3, -2, -2, -3, -13, -3, 0)
(-1, -1, 4, 2, 0, 3, 6, 0, 0)
(-1, -1, -2, 3, 7, 19, 40, 3, 0)
(-1, 2, -2, 1, 0, -1, 30, 0, 0)
(-2, -3, 0, -1, -3, -9, -33, -5, 0)
(3, -1, -2, 0, -2, -1, -4, 0, 0)
(3, -1, -2, 0, -2, -1, -4, 0, 0)
(2, 3, 1, -2, -1, -9, -7, -2, 0)
(2, 3, 1, -2, -1, -9, -7, -2, 0)
(3, 2, 3, 2, 8, 34, -17, 9, 0)
(0, 1, 0, -1, -3, -10, 14, -1, 0)
(0, 1, 0, -1, -3, -10, 14, -1, 0)
(0, 1, 0, -1, -3, -10, 14, -1, 0)
(-3, 2, -6, -6, -6, -34, -14, -7, 0)
(-1, 1, 1, -2, 2, -2, 4, 0, 0)
(-3, -6, -6, -2, -5, -9, 14, -4, 0)
(-2, 0, 5, -1, -5, -6, -26, -2, 0)
(-2, -1, 1, -1, -1, -2, -26, -2, 0)
(-2, -1, 1, -1, -1, -2, -26, -2, 0)
(0, 1, 0, -3, 0, 7, 69, 0, 0)
(0, 1, 0, -3, 0, 7, 69, 0, 0)
(-4, -5, -2, 0, -3, -14, -15, -4, 0)
(2, -1, -2, 1, -3, 1, 8, -1, 0)
(0, 0, 2, 2, 2, 4, -10, 2, 0)
(0, -4, -1, -2, 0, 0, -10, 0, 0)
(0, -4, -1, -2, 0, 0, -10, 0, 0)
(-1, -3, 5, -1, 0, -3, -3, -1, 0)
(1, -2, 3, 2, 0, 2, -8, 0, 0)
(1, 0, -2, 1, -1, 1, -7, 0, 0)
(1, 0, -2, 1, -1, 1, -7, 0, 0)
(-2, 0, -2, 0, -3, 1, -2, -1, 0)
(-2, 0, -2, 0, -3, 1, -2, -1, 0)
(-2, 0, -2, 0, -3, 1, -2, -1, 0)
(-4, -4, 0, 0, -4, -1, -3, -2, 0)
(-4, -4, 0, 0, -4, -1, -3, -2, 0)
(-4, -4, 0, 0, -4, -1, -3, -2, 0)
(2, 0, -1, 4, -3, -3, -6, 0, 0)
(2, 0, -1, 4, -3, -3, -6, 0, 0)
(1, 2, -2, 2, -1, 1, -17, -6, 0)
(2, 0, -1, -5, -2, -6, 0, -1, 0)
(-4, 0, 3, 2, 5, 1, 10, -1, 0)
(-4, 0, 3, 2, 5, 1, 10, -1, 0)
(4, 1, -1, -4, 0, -3, 11, 3, 0)
(4, 1, -1, -4, 0, -3, 11, 3, 0)
(-1, 3, -3, -6, 2, -1, 2, -2, 0)
(-3, -12, -3, 0, 3, 4, -23, 0, 0)
(-3, -12, -3, 0, 3, 4, -23, 0, 0)
(-2, 7, 0, -6, -6, -21, -23, -2, 0)
(-2, 7, 0, -6, -6, -21, -23, -2, 0)
(3, 0, -1, 1, -1, 5, 5, 3, 0)
(-13, -11, -2, -3, -4, -3, -9, -2, 0)
(-3, -2, 2, 3, -1, -5, 0, -2, 0)
(-3, -2, 2, 3, -1, -5, 0, -2, 0)
(1, -5, -2, -1, -1, 1, 8, -1, 0)
(1, -5, -2, -1, -1, 1, 8, -1, 0)
(2, -5, 0, -1, 0, 2, 5, 1, 0)
(2, -5, 0, -1, 0, 2, 5, 1, 0)
(-8, -3, 0, 3, 6, 11, 21, 1, 0)
(-8, -3, 0, 3, 6, 11, 21, 1, 0)
(7, 1, 0, 0, 1, 16, 7, 3, 0)
(7, 1, 0, 0, 1, 16, 7, 3, 0)
(-3, -7, 0, 2, 4, -9, -10, -4, 0)
(3, -13, -1, 1, 1, -2, 3, 3, 0)
(-6, 3, 0, -5, -7, -6, -7, -3, 0)
(-6, 3, 0, -5, -7, -6, -7, -3, 0)
(15, 2, -3, -1, -1, -1, 1, 4, 0)
(15, 2, -3, -1, -1, -1, 1, 4, 0)
(55, -3, -9, -7, -4, 7, 14, -32, 0)
(13, -5, -6, -6, -7, -16, 4, -45, 0)
(-31, 1, 6, 3, -1, -2, 2, -16, 0)
(-25, 4, -1, 3, 8, 8, 18, -12, 0)
(-25, 24, 6, 6, 6, 7, 73, 68, 0)
(-25, 24, 6, 6, 6, 7, 73, 68, 0)
(-49, -16, -18, -16, -12, -4, 10, 22, 0)
(-37, -17, -18, -6, 6, 28, 27, 9, 0)
(34, 2, -4, -3, 11, 5, -15, 16, 0)
(78, -1, -1, -2, -8, -3, 28, 62, 0)
(-40, -9, -6, -8, -15, -43, -63, 19, 0)
(-14, 2, 25, -21, -28, -37, -14, 5, 0)
(127, 10, 6, 20, 4, -51, -39, 45, 0)
(39, 24, 13, -1, -8, -17, 21, -21, 0)
(15, -8, 2, 1, -4, -10, -12, -47, 0)
(-41, 18, 15, 6, 2, -12, -100, 42, 0)
(-41, 18, 15, 6, 2, -12, -100, 42, 0)
(60, -21, -17, -5, -1, -7, 22, -111, 0)
(46, -18, -15, -12, 4, 70, 8, -113, 0)
(46, -18, -15, -12, 4, 70, 8, -113, 0)
(-51, -5, 5, 11, 1, -1, 41, 67, 0)
(34, 63, 10, -5, -3, -17, -24, 41, 0)
(-7, -9, 4, -4, -4, 19, 28, -54, 0)
(-25, -6, 1, -5, -7, -26, -11, 65, 0)
(51, 11, 6, -2, -4, 6, 53, 87, 0)
(-36, 1, -7, 0, 0, 0, -20, 41, 0)
(25, -7, -2, 5, 4, 14, 27, 33, 0)
(-17, 27, 3, 2, -3, 7, 2, -5, 0)
(-38, 11, 7, 3, 8, 7, 7, -91, 0)
(-55, 1, -5, -4, -3, -7, 13, 15, 0)
(-57, -18, 5, -2, -5, -14, -9, -18, 0)
(21, -8, 5, 0, -3, 1, -15, 39, 0)
(-24, -11, -2, -4, -3, 2, 15, -18, 0)
(14, -6, 1, 0, -3, -17, -30, 28, 0)
(-15, -7, -2, -4, -5, -14, -44, -15, 0)
(32, -7, -2, -2, -3, -5, 15, -3, 0)
(-40, -16, -11, -6, -2, 10, 24, -42, 0)
(-40, -16, -11, -6, -2, 10, 24, -42, 0)
(-41, 17, -9, -4, 1, -1, 14, 19, 0)
(-30, 6, 5, 3, 1, 3, -3, 18, 0)
(15, 6, 3, -4, -3, -13, -21, 24, 0)
(16, -5, -9, -2, -2, -2, 21, 7, 0)
(2, 7, 0, 0, -2, -15, -3, -18, 0)
(2, 7, 0, 0, -2, -15, -3, -18, 0)
(20, 2, 1, 2, 3, 10, 7, 2, 0)
(4, -2, -1, 0, -3, 0, 17, -2, 0)
(4, -2, -1, 0, -3, 0, 17, -2, 0)
(-5, 5, 3, 0, -1, 2, -3, 5, 0)
(13, -22, -7, -3, -1, -2, -26, 2, 0)
(13, -22, -7, -3, -1, -2, -26, 2, 0)
(-5, 17, 3, -1, -1, 2, -7, 4, 0)
(-2, -13, 0, -2, 1, 1, -8, -1, 0)
(-2, -13, 0, -2, 1, 1, -8, -1, 0)
(6, 67, 8, 0, -1, 1, -1, 1, 0)
(6, 67, 8, 0, -1, 1, -1, 1, 0)
(1, 31, -2, -1, -1, 2, -5, -3, 0)
(0, -1, 4, -3, -7, -10, -11, 0, 0)
(3, -42, -26, -7, 0, -2, -11, -3, 0)
(3, -42, -26, -7, 0, -2, -11, -3, 0)
(-2, -42, 46, -11, -2, -14, 3, -2, 0)
(-2, -42, 46, -11, -2, -14, 3, -2, 0)
(0, -5, -30, 3, -2, -8, -25, -1, 0)
(2, -7, -3, -11, 6, -4, -9, 1, 0)
(-2, 1, 17, 22, 13, 11, 6, 0, 0)
(-2, 1, 17, 22, 13, 11, 6, 0, 0)
(0, 3, 0, -10, -1, 6, 4, 0, 0)
(0, 3, 0, -10, -1, 6, 4, 0, 0)
(-1, 2, -10, 1, -4, 3, 9, -1, 0)
(1, 2, 23, -2, 1, 6, 4, 0, 0)
(0, 6, 3, -2, -5, -6, -20, 1, 0)
(0, 6, 3, -2, -5, -6, -20, 1, 0)
(-1, 2, 4, -6, -5, -10, -6, -4, 0)
(-1, 2, 4, -6, -5, -10, -6, -4, 0)
(1, 2, -6, 7, -3, 5, 2, 1, 0)
(-2, 1, 9, 8, -3, -5, -2, -2, 0)
(-2, 1, -6, -5, 2, 7, 6, 0, 0)
(-2, 1, -6, -5, 2, 7, 6, 0, 0)
(-2, -3, -4, 21, 12, -5, 5, -2, 0)
(-2, -3, -4, 21, 12, -5, 5, -2, 0)
(0, -1, -3, -6, -7, 4, 5, 1, 0)
(-1, -3, 0, -2, -4, -14, -30, -3, 0)
(0, -3, 0, 4, 2, 13, 25, 0, 0)
(0, -3, 0, 4, 2, 13, 25, 0, 0)
(-3, -5, -11, -5, -4, -16, -25, -3, 0)
(1, -2, 2, -5, -5, 7, 3, 2, 0)
(-2, -3, -11, -12, -1, 5, 13, 0, 0)
(-3, -10, -16, -8, -2, 3, 0, 0, 0)
(1, 5, 15, 6, 0, -3, -13, -1, 0)
(4, 5, 3, 0, 5, 37, -9, 7, 0)
(4, 5, 3, 0, 5, 37, -9, 7, 0)
(4, 5, 3, 0, 5, 37, -9, 7, 0)
(-1, 5, 4, -2, -7, -23, -15, -5, 0)
(-3, -7, -8, -10, -5, -16, 13, -2, 0)
