(-1, 1, 0, 3, 3, 6, -6, -1, 0)
(-2, -1, 0, -1, -2, -5, -26, -2, 0)
(-2, -1, 0, -1, -2, -5, -26, -2, 0)
(3, 1, 0, 1, 0, 0, 0, -2, 0)
(-3, 2, 2, 1, -1, -8, 4, -2, 0)
(1, -2, 2, -2, -1, -2, -29, 0, 0)
(1, -2, 2, -2, -1, -2, -29, 0, 0)
(2, 1, -2, -2, -2, -6, -12, -3, 0)
(2, 1, -2, -2, -2, -6, -12, -3, 0)
(-2, -3, -4, -2, 1, 13, 23, 6, 0)
(-2, -3, -5, -4, -4, 1, 20, -5, 0)
(2, 4, -1, 1, -2, -3, 2, -2, 0)
(2, 4, -1, 1, -2, -3, 2, -2, 0)
(-6, -1, 0, 0, 0, 0, -2, -1, 0)
(-1, -3, -3, 1, 0, 2, -22, -1, 0)
(2, -2, -3, -2, -2, -6, -17, 3, 0)
(-1, -4, -1, -1, -1, -9, -26, -1, 0)
(0, 1, -1, -1, 1, -1, 17, -1, 0)
(-5, -2, -2, -2, -3, -5, 22, -5, 0)
(-5, -2, -2, -2, -3, -5, 22, -5, 0)
(2, -4, -6, -4, 1, 4, 16, 0, 0)
(1, -2, -1, -2, -1, -3, 1, -1, 0)
(1, -2, -1, 0, 0, 2, -18, 2, 0)
(1, -2, -1, 0, 0, 2, -18, 2, 0)
(0, -6, -3, -1, -2, -7, -25, -2, 0)
(0, -6, -3, -1, -2, -7, -25, -2, 0)
(-9, -4, -5, -9, -7, -7, 7, -2, 0)
(0, 0, 4, 4, 3, 5, -5, 1, 0)
(1, 2, -1, -2, -2, 0, 15, 2, 0)
(1, 2, -1, -2, -2, 0, 15, 2, 0)
(-1, -3, -3, -4, -1, 6, 40, 0, 0)
(-1, -3, -3, -4, -1, 6, 40, 0, 0)
(1, 4, 4, 0, 0, 8, 15, 0, 0)
(1, 4, 4, 0, 0, 8, 15, 0, 0)
(1, 1, -1, -1, 0, 4, 39, 0, 0)
(-2, -2, -1, 3, 0, 1, -7, -1, 0)
(-2, -2, -1, 3, 0, 1, -7, -1, 0)
(-2, -1, -2, -2, -5, -7, -34, -1, 0)
(-2, -1, -2, -2, -5, -7, -34, -1, 0)
(2, -1, 26, 5, -1, 1, 17, -1, 0)
(0, -1, -5, -5, 1, 11, 10, 2, 0)
(-1, -1, 1, 0, 0, 0, 16, -1, 0)
(-1, -1, 1, 0, 0, 0, 16, -1, 0)
(-4, 2, 3, 0, -3, -6, 15, -4, 0)
(-4, 2, 3, 0, -3, -6, 15, -4, 0)
(0, 2, -1, -1, -2, -5, 22, 0, 0)
(-1, -3, 0, -1, 3, 3, 0, 0, 0)
(-3, -2, -27, 0, -4, -2, 24, -3, 0)
(-3, -2, -27, 0, -4, -2, 24, -3, 0)
(1, -1, 10, -1, 0, -5, -51, 0, 0)
(1, -1, 10, -1, 0, -5, -51, 0, 0)
(-1, -1, -2, 0, -2, 2, 19, 0, 0)
(0, -1, -4, -3, 0, -6, -41, 0, 0)
(-2, -8, 3, 2, 3, -7, -32, -1, 0)
(-2, -8, 3, 2, 3, -7, -32, -1, 0)
(-1, -1, -1, -1, -6, -15, -44, -4, 0)
(-1, -1, -1, -1, -6, -15, -44, -4, 0)
(-1, -1, -1, -1, -6, -15, -44, -4, 0)
(0, -3, 6, 1, 4, 13, 30, 0, 0)
(0, -3, 6, 1, 4, 13, 30, 0, 0)
(0, -3, 6, 1, 4, 13, 30, 0, 0)
(-5, 2, 3, -4, -2, 19, 69, 3, 0)
(-5, 2, 3, -4, -2, 19, 69, 3, 0)
(5, 4, -2, -2, -3, -13, -17, 0, 0)
(4, 2, -2, -5, -6, -16, -25, -3, 0)
(4, 2, -2, -5, -6, -16, -25, -3, 0)
(-2, 0, 6, 1, 3, 15, -5, 3, 0)
(-2, 0, 6, 1, 3, 15, -5, 3, 0)
(1, 1, 0, -2, -2, -1, -20, -4, 0)
(5, -4, -1, -2, -1, -5, 13, 1, 0)
(-6, -1, -1, -3, -4, -2, -21, -2, 0)
(-2, -3, -1, 3, 1, 2, 44, -1, 0)
(-2, -3, -1, 3, 1, 2, 44, -1, 0)
(-2, -3, -1, 3, 1, 2, 44, -1, 0)
(2, 0, -1, -1, 0, 2, -5, 1, 0)
(1, 1, 1, -1, -1, -3, 10, -2, 0)
(-2, 0, -1, -1, 0, 1, -5, 1, 0)
(-2, -1, 3, 2, 3, -2, -46, 1, 0)
(4, 0, -2, 2, 1, 14, 46, 1, 0)
(4, 0, -2, 2, 1, 14, 46, 1, 0)
(-2, -2, 0, -2, -3, -12, -15, 0, 0)
(0, -2, -2, -1, 0, -2, -28, 0, 0)
(0, -2, -2, -1, 0, -2, -28, 0, 0)
