(-13, 0, -3, -1, -7, -41, -63, -14, 0)
(2, -7, -5, -1, 13, 41, 62, 3, 0)
(-7, 2, 2, -6, -4, -19, -19, -7, 0)
(2, -12, -5, -8, -5, -3, -39, 1, 0)
(2, -12, -5, -8, -5, -3, -39, 1, 0)
(-1, 11, 4, -1, -2, -8, -21, -2, 0)
(1, -1, 5, 1, -3, -10, -1, -1, 0)
(3, -1, 8, 9, 7, 34, -2, 5, 0)
(3, 3, -4, -1, 3, 21, 36, 4, 0)
(1, -2, -1, -4, -3, -5, -81, -3, 0)
(1, -2, -1, -4, -3, -5, -81, -3, 0)
(7, -2, 5, 6, 9, 47, 30, 12, 0)
(-2, 1, 2, 5, 7, 23, -14, -5, 0)
(-7, 0, -1, 1, -7, -35, -114, -5, 0)
(1, -4, -6, -5, -3, 0, 19, 2, 0)
(1, -3, 2, 0, -4, -18, -3, -3, 0)
(1, -3, 2, 0, -4, -18, -3, -3, 0)
(-1, 5, -6, -3, -6, -23, -41, -2, 0)
(-1, 5, -6, -3, -6, -23, -41, -2, 0)
(0, -10, 4, 4, 8, 19, 27, 6, 0)
(-6, -4, -7, 0, 3, 16, 71, 0, 0)
(0, -1, 6, 9, 8, 8, 14, 2, 0)
(0, -1, 6, 9, 8, 8, 14, 2, 0)
(1, -5, 3, 1, -1, 13, 7, 3, 0)
(1, -5, 3, 1, -1, 13, 7, 3, 0)
(0, 3, 1, 0, 1, 8, 2, 0, 0)
(0, -2, 2, 1, -1, -8, -37, -1, 0)
(0, -2, 2, 1, -1, -8, -37, -1, 0)
(-1, 3, 3, 1, 0, 5, 36, 0, 0)
(-1, -6, 1, 1, 1, -4, 8, -1, 0)
(-1, -6, 1, 1, 1, -4, 8, -1, 0)
(6, 6, 3, 2, 0, 7, 28, 5, 0)
(0, 3, 3, 0, -2, -7, -9, -2, 0)
(-1, 1, -6, -2, -3, -18, -56, -5, 0)
(-1, -6, -4, 2, 3, 9, 69, 5, 0)
(1, 3, -1, -1, -3, -12, -12, -2, 0)
(1, 3, -1, -1, -3, -12, -12, -2, 0)
(3, -1, -1, -3, -3, -2, 6, -1, 0)
(1, -5, 2, -1, -1, 6, 29, 1, 0)
(-2, -1, 0, -1, -2, 1, -12, 0, 0)
(2, 6, 3, 0, 1, -6, -25, -3, 0)
(0, -1, 0, -4, -1, -9, -31, -1, 0)
(-2, -1, -3, -1, -3, -17, -16, -3, 0)
(-2, -1, -3, -1, -3, -17, -16, -3, 0)
(0, -2, -1, -1, 1, -4, 17, -3, 0)
(0, 0, -1, -3, 9, 9, 5, 1, 0)
(0, 0, -1, -3, 9, 9, 5, 1, 0)
