(-1, -6, -2, -1, 5, 16, 25, -1, 0)
(-7, -23, -3, -2, -7, -32, -46, -8, 0)
(-7, -23, -3, -2, -7, -32, -46, -8, 0)
(-7, -23, -3, -2, -7, -32, -46, -8, 0)
(5, 5, 2, 9, 5, 16, 34, 1, 0)
(7, 1, 3, 8, 6, 37, 41, 6, 0)
(0, 3, 0, -1, -1, 14, 32, 3, 0)
(-6, 19, 8, 10, 5, -33, -27, -6, 0)
(-17, -8, -7, -5, -2, -2, 5, -4, 0)
(4, -6, 0, 7, 10, 9, 6, 1, 0)
(-4, 5, -2, 2, 1, 5, -21, -3, 0)
(4, 6, -2, -6, -2, -7, -55, 0, 0)
(4, 6, -2, -6, -2, -7, -55, 0, 0)
(2, 4, 1, -1, -4, -15, -10, -2, 0)
(2, 4, 1, -1, -4, -15, -10, -2, 0)
(0, -6, -6, 3, 10, 32, 86, 2, 0)
(-4, -4, -1, -2, -7, -27, -19, -6, 0)
(-1, -7, -7, -7, -2, 4, 2, -2, 0)
(6, 9, 3, 6, -4, 11, 22, 6, 0)
(2, 2, -1, -5, -4, 5, 21, 3, 0)
(2, 2, -1, -5, -4, 5, 21, 3, 0)
(-1, -2, -6, -9, -3, 13, 2, -3, 0)
(3, 0, 0, -3, -6, -18, 6, -4, 0)
(-7, 3, 1, -2, -3, -8, -7, -2, 0)
(-7, 3, 1, -2, -3, -8, -7, -2, 0)
(1, 8, 6, 5, 2, -5, -3, 0, 0)
(1, 8, 6, 5, 2, -5, -3, 0, 0)
(1, 0, 6, -1, -3, -6, -12, 0, 0)
(-3, -1, 2, 3, 0, 5, 15, -2, 0)
(-2, -7, 1, -2, -8, -13, 5, -4, 0)
(0, -1, 0, -3, -1, 0, -12, 0, 0)
(-2, -3, -3, 1, 3, -4, -6, -1, 0)
(-1, 0, 1, 0, -1, -4, 14, -2, 0)
(-3, -10, -6, -8, -5, -14, -29, -4, 0)
(-3, -5, -3, 0, 2, 4, 15, 0, 0)
(-3, -5, -3, 0, 2, 4, 15, 0, 0)
(0, -2, -4, 7, 4, 2, -37, 0, 0)
(0, -2, -4, 7, 4, 2, -37, 0, 0)
(-2, -6, -5, -6, 2, 8, 53, -2, 0)
(0, 0, -1, -3, 6, 5, -6, 1, 0)
(0, -4, 1, -1, -1, -5, -12, -1, 0)
(0, -4, 1, -1, -1, -5, -12, -1, 0)
